variant_id,event_role,flux_type,quality_policy,window_variant,sampling_status,execution_role,interpretation_scope,input_filename,input_sha256,optimizer_seed,model_id,model,status,runtime_seconds,n_samples,median_cadence_s,max_gap_s,afino_effective_dt_s,sampling_interval_min_s,sampling_interval_max_s,sampling_max_deviation_from_median_s,fft_positive_bins_before_cutoff,fft_bins_after_cutoff,frequency_min_hz,frequency_max_hz,low_frequency_cutoff_hz,lnlike,BIC,rchi2,probability,estimated_period_s,parameters_json,parameter_at_bound,bound_hits_json,warning_count,warning_types,warnings_json,error,delta_bic_0_1,delta_bic_2_1,qpp_selected,published_selection_comparison,period_absolute_difference_s,period_relative_difference_percent,delta_bic_0_1_difference_from_published,delta_bic_2_1_difference_from_published,manifest_sha256,script_sha256,afino_commit,afino_version,python_version
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,3,M1,pow_const_gauss,OK,0.5477165000047535,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,5.272829305452154,-0.8161078656277425,0.8658046765492842,0.2781905858113372,68.52767627937106,"[1.2894065891847803,4.680085338686023,-20.0,0.214014505538476,-4.227237696944204,0.10699045441827942]",True,"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0,""absolute_distance"":0.0}]",0,[],[],,17.013182455518653,14.579597846571374,True,selection_reproduced,7.1006289346087215e-06,1.0361694113070018e-05,1.845518653453837e-06,5.646571374029463e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,3,M2,bpow_const,OK,0.25331299999379553,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-2.989924692361189,13.763489980943632,3.249941840868804,0.08172866070509793,,"[-4.466116324679468,1.0,0.016664974973012947,8.999999999999996,-16.168824564906977]",True,"[{""parameter_index"":1,""side"":""lower"",""value"":1.0,""bound"":1.0,""absolute_distance"":0.0},{""parameter_index"":3,""side"":""upper"",""value"":8.999999999999996,""bound"":9.0,""absolute_distance"":3.552713678800501e-15}]",0,[],[],,17.013182455518653,14.579597846571374,True,selection_reproduced,7.1006289346087215e-06,1.0361694113070018e-05,1.845518653453837e-06,5.646571374029463e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,4,M0,pow_const,OK,0.16234139999141917,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-6.152627145890154,16.197074589890935,1.9973169212904667,0.15340018615009957,,"[-0.230334329835352,6.0,-0.22191265451948344]",True,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0,""absolute_distance"":0.0}]",0,[],[],,17.0131824554404,14.579593729420372,True,selection_reproduced,2.717777525163001e-05,3.9659556417402436e-05,1.8454404013823478e-06,1.529420371682022e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,4,M1,pow_const_gauss,OK,0.47558399999979883,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,5.272829305413015,-0.8161078655494638,0.8657975769153186,0.2781918282447222,68.52765620222475,"[1.2894118012808085,4.68008597954813,-20.0,0.21401586193613872,-4.227237403965508,0.10699039127261688]",True,"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0,""absolute_distance"":0.0}]",0,[],[],,17.0131824554404,14.579593729420372,True,selection_reproduced,2.717777525163001e-05,3.9659556417402436e-05,1.8454404013823478e-06,1.529420371682022e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,4,M2,bpow_const,OK,0.34917780000250787,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-2.989922633824828,13.763485863870908,3.248869488322499,0.08177299032304298,,"[-4.465951221588654,1.0,0.01666497484041083,9.0,-17.47869359801873]",True,"[{""parameter_index"":1,""side"":""lower"",""value"":1.0,""bound"":1.0,""absolute_distance"":0.0},{""parameter_index"":3,""side"":""upper"",""value"":9.0,""bound"":9.0,""absolute_distance"":0.0}]",2,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73}]",,17.0131824554404,14.579593729420372,True,selection_reproduced,2.717777525163001e-05,3.9659556417402436e-05,1.8454404013823478e-06,1.529420371682022e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,5,M0,pow_const,OK,0.16118500000447966,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-6.152627145890138,16.197074589890903,1.997316155317757,0.15340027428029715,,"[-0.23033394130820406,6.0,-0.22191246297457845]",True,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0,""absolute_distance"":0.0}]",0,[],[],,17.01318245551719,14.579593842530931,True,selection_reproduced,1.2294363841647282e-05,1.794072590119897e-05,1.8455171897358014e-06,1.6425309308232272e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,5,M1,pow_const_gauss,OK,0.5173239999858197,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,5.272829305451425,-0.8161078656262841,0.8658033918529503,0.2781908106320029,68.52767108563616,"[1.289407650660145,4.680084947461561,-20.0,0.21401561825053964,-4.227237621153876,0.10699041758835327]",True,"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0,""absolute_distance"":0.0}]",0,[],[],,17.01318245551719,14.579593842530931,True,selection_reproduced,1.2294363841647282e-05,1.794072590119897e-05,1.8455171897358014e-06,1.6425309308232272e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,5,M2,bpow_const,OK,0.3510862000111956,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-2.9899226903416967,13.763485976904647,3.2489206159199857,0.08177087616429843,,"[-4.465959928046641,1.0,0.016664979327772063,9.0,-16.870600720884067]",True,"[{""parameter_index"":1,""side"":""lower"",""value"":1.0,""bound"":1.0,""absolute_distance"":0.0},{""parameter_index"":3,""side"":""upper"",""value"":9.0,""bound"":9.0,""absolute_distance"":0.0}]",5,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73}]",,17.01318245551719,14.579593842530931,True,selection_reproduced,1.2294363841647282e-05,1.794072590119897e-05,1.8455171897358014e-06,1.6425309308232272e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,6,M0,pow_const,OK,0.16852320000180043,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,-6.152627145890133,16.197074589890892,1.9973164553438385,0.15340023976031616,,"[-0.23033378743614105,6.0,-0.22191253832106778]",True,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0,""absolute_distance"":0.0}]",0,[],[],,17.01318245547295,14.57959112567877,True,selection_reproduced,3.230378587204541e-05,4.7139760573714886e-05,1.845472951345073e-06,-1.0743212310870831e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
published_qpp_pdcsap_all,published_qpp,PDCSAP_FLUX,finite_all,tau0_nearest_cadence_indices,regular,primary_pilot,scientific_candidate,fase0_tarea09_published_qpp_pdcsap_all.csv,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,6,M1,pow_const_gauss,OK,0.574152100016363,15,20.002015408681473,20.00201546761673,20.002015411487914,20.002015389036387,20.00201546761673,5.893525667488575e-08,7,7,0.0033329974652642987,0.02333098225685009,0.025,5.272829305429313,-0.8161078655820599,0.8658058467819107,0.2781903810219946,68.52765107621413,"[1.289408771754091,4.6800864275859295,-20.0,0.21401538864329506,-4.227237329163434,0.10699029983553894]",True,"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0,""absolute_distance"":0.0}]",0,[],[],,17.01318245547295,14.57959112567877,True,selection_reproduced,3.230378587204541e-05,4.7139760573714886e-05,1.845472951345073e-06,-1.0743212310870831e-06,ba303fa13dda064e6d18d06e9d7e75f03039717a02f78b0590ffdcb7ca396149,07d3b54ec0fdc1225638339b73a06dae07dbd5367b724b5a32359fa47942cf31,6aceac9518fc8056052807e666da9d0c8bebb010,0.5,3.13.13
