variant_id,event_role,flux_type,quality_policy,comparison_scope,sampling_status_f08,sampling_status_f10,optimizer_seed,model_id,model,comparison_status,f08_input_filename,f10_input_filename,f08_input_sha256,f10_input_sha256,window_variant_f08,window_variant_f10,f08_n_samples,f10_n_samples,n_samples_change,f08_fft_bins,f10_fft_bins,fft_bins_change,bic_f08,bic_f10,bic_change,lnlike_f08,lnlike_f10,lnlike_change,estimated_period_f08,estimated_period_f10,period_change_s,delta_bic_0_1_f08,delta_bic_0_1_f10,delta_bic_0_1_change,delta_bic_2_1_f08,delta_bic_2_1_f10,delta_bic_2_1_change,qpp_selected_f08,qpp_selected_f10,decision_changed,parameter_change_json,comparison_note
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,2,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412551918,13.763482908106479,-2.578371504445439,-4.587408267819849,-2.9899211559426133,1.5974871118772356,,,,4.785800016987842,17.013182455474325,12.227382438486483,9.652917850456028,14.579590773689791,4.926672923233763,False,True,True,"[{""parameter_index"":0,""f08"":-65.67023503322272,""f10"":-4.465994063600887,""change_f10_minus_f08"":61.204240969621836},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.04895556310369816,""f10"":0.01666498151973595,""change_f10_minus_f08"":-0.03229058158396221},{""parameter_index"":3,""f08"":1.0,""f10"":9.0,""change_f10_minus_f08"":8.0},{""parameter_index"":4,""f08"":-0.23543187288262593,""f10"":-19.60970657461651,""change_f10_minus_f08"":-19.374274701733885}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,3,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736579116154,16.19707458989091,4.722338010774756,-3.945608820330022,-6.152627145890142,-2.2070183255601195,,,,4.785799910783965,17.013182455518653,12.227382544734688,9.652917744219991,14.579597846571374,4.9266801023513835,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318148134114238,""f10"":-0.2303337091737986,""change_f10_minus_f08"":1.1014811042376251},{""parameter_index"":1,""f08"":-0.9023059663437764,""f10"":6.0,""change_f10_minus_f08"":6.902305966343777},{""parameter_index"":2,""f08"":-19.441820851079296,""f10"":-0.2219125769958223,""change_f10_minus_f08"":19.219908274083473}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,3,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.68893666833219,-0.8161078656277425,-7.505044533959932,1.1349303389040424,5.272829305452154,4.137898966548112,70.50402790840435,68.52767627937106,-1.9763516290332888,4.785799910783965,17.013182455518653,12.227382544734688,9.652917744219991,14.579597846571374,4.9266801023513835,False,True,True,"[{""parameter_index"":0,""f08"":-1.0423017313865046,""f10"":1.2894065891847803,""change_f10_minus_f08"":2.331708320571285},{""parameter_index"":1,""f08"":2.0795089170320638,""f10"":4.680085338686023,""change_f10_minus_f08"":2.6005764216539595},{""parameter_index"":2,""f08"":-18.4248833292235,""f10"":-20.0,""change_f10_minus_f08"":-1.5751166707764988},{""parameter_index"":3,""f08"":0.23821780256678277,""f10"":0.214014505538476,""change_f10_minus_f08"":-0.02420329702830676},{""parameter_index"":4,""f08"":-4.2556698416387135,""f10"":-4.227237696944204,""change_f10_minus_f08"":0.028432144694509276},{""parameter_index"":5,""f08"":0.12433212646215099,""f10"":0.10699045441827942,""change_f10_minus_f08"":-0.01734167204387156}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,3,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.34185441255218,13.763489980943632,-2.5783644316085486,-4.58740826781998,-2.989924692361189,1.5974835754587913,,,,4.785799910783965,17.013182455518653,12.227382544734688,9.652917744219991,14.579597846571374,4.9266801023513835,False,True,True,"[{""parameter_index"":0,""f08"":-38.33199568946314,""f10"":-4.466116324679468,""change_f10_minus_f08"":33.86587936478367},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.16854878930150444,""f10"":0.016664974973012947,""change_f10_minus_f08"":-0.1518838143284915},{""parameter_index"":3,""f08"":1.0,""f10"":8.999999999999996,""change_f10_minus_f08"":7.9999999999999964},{""parameter_index"":4,""f08"":-0.23543217669326985,""f10"":-16.168824564906977,""change_f10_minus_f08"":-15.933392388213708}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,4,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736579052594,16.197074589890935,4.722338010838341,-3.9456088202982422,-6.152627145890154,-2.207018325591912,,,,4.785799956588262,17.0131824554404,12.227382498852139,9.652917790087542,14.579593729420372,4.92667593933283,False,True,True,"[{""parameter_index"":0,""f08"":-1.331814833710976,""f10"":-0.230334329835352,""change_f10_minus_f08"":1.1014805038756241},{""parameter_index"":1,""f08"":-0.9023059916764753,""f10"":6.0,""change_f10_minus_f08"":6.902305991676475},{""parameter_index"":2,""f08"":-19.723190769304097,""f10"":-0.22191265451948344,""change_f10_minus_f08"":19.501278114784615}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,4,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.6889366224643325,-0.8161078655494638,-7.505044488013796,1.134930361837971,5.272829305413015,4.137898943575044,70.50401750368646,68.52765620222475,-1.9763613014617079,4.785799956588262,17.0131824554404,12.227382498852139,9.652917790087542,14.579593729420372,4.92667593933283,False,True,True,"[{""parameter_index"":0,""f08"":-1.0423439613744185,""f10"":1.2894118012808085,""change_f10_minus_f08"":2.331755762655227},{""parameter_index"":1,""f08"":2.0797386767416643,""f10"":4.68008597954813,""change_f10_minus_f08"":2.6003473028064654},{""parameter_index"":2,""f08"":-20.0,""f10"":-20.0,""change_f10_minus_f08"":0.0},{""parameter_index"":3,""f08"":0.2382005176995703,""f10"":0.21401586193613872,""change_f10_minus_f08"":-0.024184655763431567},{""parameter_index"":4,""f08"":-4.255669694062483,""f10"":-4.227237403965508,""change_f10_minus_f08"":0.028432290096975343},{""parameter_index"":5,""f08"":0.12433213862635276,""f10"":0.10699039127261688,""change_f10_minus_f08"":-0.01734174735373588}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,4,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412551875,13.763485863870908,-2.5783685486809667,-4.5874082678198285,-2.989922633824828,1.5974856339950003,,,,4.785799956588262,17.0131824554404,12.227382498852139,9.652917790087542,14.579593729420372,4.92667593933283,False,True,True,"[{""parameter_index"":0,""f08"":-41.14539549270219,""f10"":-4.465951221588654,""change_f10_minus_f08"":36.67944427111354},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.11161925746582972,""f10"":0.01666497484041083,""change_f10_minus_f08"":-0.09495428262541888},{""parameter_index"":3,""f08"":1.0,""f10"":9.0,""change_f10_minus_f08"":8.0},{""parameter_index"":4,""f08"":-0.2354319381004531,""f10"":-17.47869359801873,""change_f10_minus_f08"":-17.243261659918275}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,5,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736580208042,16.197074589890903,4.722338009682861,-3.945608820875966,-6.152627145890138,-2.207018325014172,,,,4.785799922640942,17.01318245551719,12.227382532876247,9.652917754984797,14.579593842530931,4.926676087546134,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318137881546341,""f10"":-0.23033394130820406,""change_f10_minus_f08"":1.1014798468464302},{""parameter_index"":1,""f08"":-0.902305563279,""f10"":6.0,""change_f10_minus_f08"":6.9023055632790005},{""parameter_index"":2,""f08"":-17.79255998431688,""f10"":-0.22191246297457845,""change_f10_minus_f08"":17.570647521342302}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,5,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.688936657567099,-0.8161078656262841,-7.5050445231933836,1.1349303442865875,5.272829305451425,4.137898961164837,70.50359074724338,68.52767108563616,-1.9759196616072217,4.785799922640942,17.01318245551719,12.227382532876247,9.652917754984797,14.579593842530931,4.926676087546134,False,True,True,"[{""parameter_index"":0,""f08"":-1.0422251805972962,""f10"":1.289407650660145,""change_f10_minus_f08"":2.3316328312574415},{""parameter_index"":1,""f08"":2.0796683929560427,""f10"":4.680084947461561,""change_f10_minus_f08"":2.600416554505518},{""parameter_index"":2,""f08"":-18.88420627982477,""f10"":-20.0,""change_f10_minus_f08"":-1.1157937201752297},{""parameter_index"":3,""f08"":0.23814841935842815,""f10"":0.21401561825053964,""change_f10_minus_f08"":-0.024132801107888513},{""parameter_index"":4,""f08"":-4.255663641106215,""f10"":-4.227237621153876,""change_f10_minus_f08"":0.028426019952339843},{""parameter_index"":5,""f08"":0.1243318954871015,""f10"":0.10699041758835327,""change_f10_minus_f08"":-0.017341477898748223}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,5,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412551896,13.763485976904647,-2.578368435647249,-4.587408267819837,-2.9899226903416967,1.5974855774781407,,,,4.785799922640942,17.01318245551719,12.227382532876247,9.652917754984797,14.579593842530931,4.926676087546134,False,True,True,"[{""parameter_index"":0,""f08"":-37.788550337480224,""f10"":-4.465959928046641,""change_f10_minus_f08"":33.32259040943358},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.10796752014601518,""f10"":0.016664979327772063,""change_f10_minus_f08"":-0.09130254081824313},{""parameter_index"":3,""f08"":1.0,""f10"":9.0,""change_f10_minus_f08"":8.0},{""parameter_index"":4,""f08"":-0.23543194963441305,""f10"":-16.870600720884067,""change_f10_minus_f08"":-16.635168771249653}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,6,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736579116005,16.197074589890892,4.722338010774887,-3.945608820329948,-6.152627145890133,-2.2070183255601847,,,,4.785800014692997,17.01318245547295,12.227382440779953,9.652917848129407,14.57959112567877,4.926673277549362,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318150806819105,""f10"":-0.23033378743614105,""change_f10_minus_f08"":1.1014812932457694},{""parameter_index"":1,""f08"":-0.9023068785927038,""f10"":6.0,""change_f10_minus_f08"":6.902306878592704},{""parameter_index"":2,""f08"":-19.461451028877757,""f10"":-0.22191253832106778,""change_f10_minus_f08"":19.23953849055669}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,6,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.688936564423008,-0.8161078655820599,-7.505044430005068,1.1349303908586332,5.272829305429313,4.1378989145706795,70.50402023354418,68.52765107621413,-1.9763691573300548,4.785800014692997,17.01318245547295,12.227382440779953,9.652917848129407,14.57959112567877,4.926673277549362,False,True,True,"[{""parameter_index"":0,""f08"":-1.042297081435872,""f10"":1.289408771754091,""change_f10_minus_f08"":2.331705853189963},{""parameter_index"":1,""f08"":2.0795891803165896,""f10"":4.6800864275859295,""change_f10_minus_f08"":2.60049724726934},{""parameter_index"":2,""f08"":-19.99526775051994,""f10"":-20.0,""change_f10_minus_f08"":-0.0047322494800603465},{""parameter_index"":3,""f08"":0.23819340997387375,""f10"":0.21401538864329506,""change_f10_minus_f08"":-0.024178021330578697},{""parameter_index"":4,""f08"":-4.255669732781662,""f10"":-4.227237329163434,""change_f10_minus_f08"":0.028432403618228186},{""parameter_index"":5,""f08"":0.12433228434105478,""f10"":0.10699029983553894,""change_f10_minus_f08"":-0.017341984505515842}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,6,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412552415,13.76348326009671,-2.5783711524557056,-4.5874082678200985,-2.989921331937728,1.5974869358823707,,,,4.785800014692997,17.01318245547295,12.227382440779953,9.652917848129407,14.57959112567877,4.926673277549362,False,True,True,"[{""parameter_index"":0,""f08"":-34.51301315133554,""f10"":-4.4661321215464875,""change_f10_minus_f08"":30.046881029789056},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.030555703912719306,""f10"":0.01666498099625347,""change_f10_minus_f08"":-0.013890722916465835},{""parameter_index"":3,""f08"":1.0,""f10"":9.0,""change_f10_minus_f08"":8.0},{""parameter_index"":4,""f08"":-0.23543206461037827,""f10"":-19.46145009297502,""change_f10_minus_f08"":-19.226018028364642}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,7,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736586877697,16.197074589890846,4.722338003013149,-3.945608824210794,-6.15262714589011,-2.2070183216793158,,,,4.785800024785166,17.01318245521299,12.227382430427825,9.652917850459344,14.579593789985603,4.926675939526259,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318151376483687,""f10"":-0.2303344354979355,""change_f10_minus_f08"":1.1014807021504331},{""parameter_index"":1,""f08"":-0.9023061017070265,""f10"":6.0,""change_f10_minus_f08"":6.902306101707026},{""parameter_index"":2,""f08"":-16.009580742390913,""f10"":-0.22191253955516144,""change_f10_minus_f08"":15.787668202835752}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,7,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.688936562092531,-0.816107865322147,-7.505044427414678,1.1349303920238718,5.272829305299356,4.137898913275484,70.50406041126885,68.5277197046801,-1.9763407065887577,4.785800024785166,17.01318245521299,12.227382430427825,9.652917850459344,14.579593789985603,4.926675939526259,False,True,True,"[{""parameter_index"":0,""f08"":-1.0423029363408158,""f10"":1.2894105179898376,""change_f10_minus_f08"":2.3317134543306537},{""parameter_index"":1,""f08"":2.0795415251470466,""f10"":4.680087772789302,""change_f10_minus_f08"":2.6005462476422556},{""parameter_index"":2,""f08"":-19.999999959516845,""f10"":-20.0,""change_f10_minus_f08"":-4.0483154606363314e-08},{""parameter_index"":3,""f08"":0.23818065548842296,""f10"":0.21401387119244872,""change_f10_minus_f08"":-0.024166784295974242},{""parameter_index"":4,""f08"":-4.255670302645807,""f10"":-4.227238330634089,""change_f10_minus_f08"":0.028431972011718543},{""parameter_index"":5,""f08"":0.12433256659702585,""f10"":0.10699070004089654,""change_f10_minus_f08"":-0.017341866556129307}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,7,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412551875,13.763485924663456,-2.5783684878884188,-4.5874082678198285,-2.989922664221101,1.5974856035987273,,,,4.785800024785166,17.01318245521299,12.227382430427825,9.652917850459344,14.579593789985603,4.926675939526259,False,True,True,"[{""parameter_index"":0,""f08"":-118.74587092621479,""f10"":-4.465961088361066,""change_f10_minus_f08"":114.27990983785372},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.0033,""f10"":0.01666497518374475,""change_f10_minus_f08"":0.01336497518374475},{""parameter_index"":3,""f08"":9.0,""f10"":9.0,""change_f10_minus_f08"":0.0},{""parameter_index"":4,""f08"":-0.23543196479833664,""f10"":-17.383451173306895,""change_f10_minus_f08"":-17.148019208508558}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,8,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736579669319,16.197074589890907,4.722338010221588,-3.9456088206066044,-6.15262714589014,-2.2070183252835354,,,,4.785800017576692,17.01318245552064,12.227382437943946,9.652917850459248,14.579591800966398,4.9266739505071495,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318148213385692,""f10"":-0.23033372119752457,""change_f10_minus_f08"":1.1014811001410447},{""parameter_index"":1,""f08"":-0.9023059719561769,""f10"":6.0,""change_f10_minus_f08"":6.902305971956177},{""parameter_index"":2,""f08"":-18.29943206278744,""f10"":-0.22191255535832322,""change_f10_minus_f08"":18.077519507429116}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,8,M1,pow_const_gauss,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,6.688936562092627,-0.816107865629732,-7.505044427722359,1.1349303920238238,5.272829305453149,4.137898913429325,70.50406157097278,68.52767622135966,-1.9763853496131247,4.785800017576692,17.01318245552064,12.227382437943946,9.652917850459248,14.579591800966398,4.9266739505071495,False,True,True,"[{""parameter_index"":0,""f08"":-1.0423021726687736,""f10"":1.2894079415393433,""change_f10_minus_f08"":2.331710114208117},{""parameter_index"":1,""f08"":2.0795426909790238,""f10"":4.680087654458709,""change_f10_minus_f08"":2.600544963479685},{""parameter_index"":2,""f08"":-19.999999998624787,""f10"":-20.0,""change_f10_minus_f08"":-1.3752128324995283e-09},{""parameter_index"":3,""f08"":0.23818058331299657,""f10"":0.21401617982137786,""change_f10_minus_f08"":-0.02416440349161872},{""parameter_index"":4,""f08"":-4.255670319094561,""f10"":-4.2272376960976645,""change_f10_minus_f08"":0.028432622996896306},{""parameter_index"":5,""f08"":0.12433257095760882,""f10"":0.10699042831164439,""change_f10_minus_f08"":-0.017342142645964426}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,8,M2,bpow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,16.341854412551875,13.763483935336666,-2.578370477215209,-4.5874082678198285,-2.989921669557707,1.5974865982621216,,,,4.785800017576692,17.01318245552064,12.227382437943946,9.652917850459248,14.579591800966398,4.9266739505071495,False,True,True,"[{""parameter_index"":0,""f08"":-43.57897381268571,""f10"":-4.465947989313373,""change_f10_minus_f08"":39.11302582337234},{""parameter_index"":1,""f08"":1.0,""f10"":1.0,""change_f10_minus_f08"":0.0},{""parameter_index"":2,""f08"":0.03392611094950583,""f10"":0.016664979275012107,""change_f10_minus_f08"":-0.017261131674493724},{""parameter_index"":3,""f08"":1.0,""f10"":9.0,""change_f10_minus_f08"":8.0},{""parameter_index"":4,""f08"":-0.23543195050450794,""f10"":-18.299432037047602,""change_f10_minus_f08"":-18.064000086543093}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
published_qpp_pdcsap_q0,published_qpp,PDCSAP_FLUX,quality_zero_only,paired_regular_index_window_change,regular,regular,9,M0,pow_const,OK,fase0_tarea07_published_qpp_pdcsap_q0.csv,fase0_tarea09_published_qpp_pdcsap_q0.csv,aeed2423e0f032ce2edfb599cbbfada7da704cd19f237950eaac9db96fc967bd,e55949806744c1bc2e5e85d9e09a2a26775abc862dcbc8f82e2f5e4dca52040f,tau0_published,tau0_nearest_cadence_indices,14,15,1,6,7,1,11.474736579262457,16.19707458989104,4.722338010628585,-3.9456088204031734,-6.152627145890207,-2.207018325487034,,,,4.785799909658818,17.013182432968936,12.227382523310117,9.652917961310923,14.579591724886857,4.926673763575934,False,True,True,"[{""parameter_index"":0,""f08"":-1.3318120018409916,""f10"":-0.23033335684193015,""change_f10_minus_f08"":1.1014786449990615},{""parameter_index"":1,""f08"":-0.9023039656059112,""f10"":6.0,""change_f10_minus_f08"":6.9023039656059115},{""parameter_index"":2,""f08"":-19.019280302994822,""f10"":-0.2219125365591579,""change_f10_minus_f08"":18.797367766435663}]",Paired comparison: the frozen protocol is unchanged; the index-window input adds the marker-associated initial cadence.
