planned_decision_id,decision_order,variant_id,external_optimizer_seed,payload_id,n_samples,mean_dt_external,median_dt_external,afino_dt_m0,afino_dt_m1,afino_dt_m2,mean_dt_match_m0,mean_dt_match_m1,mean_dt_match_m2,positive_fftfreq_bin_count_external,rfftfreq_positive_bin_count_external,afino_bin_count_m0,afino_bin_count_m1,afino_bin_count_m2,fftfreq_positive_match,legacy_median_dt_match,legacy_rfftfreq_match
F3ADP002257,1511,F3AV002257,0,F3APAY001511,71,20.000145755018043,20.00014118893887,20.000145755018043,20.000145755018043,20.000145755018043,true,true,true,35,35,35,35,35,true,false,true
F3ADP002258,1512,F3AV002258,0,F3APAY001512,71,20.000145755018043,20.00014118893887,20.000145755018043,20.000145755018043,20.000145755018043,true,true,true,35,35,35,35,35,true,false,true
F3ADP002261,1513,F3AV002261,0,F3APAY001513,71,20.000145755018043,20.00014118893887,20.000145755018043,20.000145755018043,20.000145755018043,true,true,true,35,35,35,35,35,true,false,true
F3ADP002262,1514,F3AV002262,0,F3APAY001514,71,20.000145755018043,20.00014118893887,20.000145755018043,20.000145755018043,20.000145755018043,true,true,true,35,35,35,35,35,true,false,true
F3ADP002263,1515,F3AV002263,0,F3APAY001515,129,20.00014264881429,20.000141169293784,20.00014264881429,20.00014264881429,20.00014264881429,true,true,true,64,64,64,64,64,true,false,true
F3ADP002264,1516,F3AV002264,0,F3APAY001516,129,20.00014264881429,20.000141169293784,20.00014264881429,20.00014264881429,20.00014264881429,true,true,true,64,64,64,64,64,true,false,true
F3ADP002267,1517,F3AV002267,0,F3APAY001517,129,20.00014264881429,20.000141169293784,20.00014264881429,20.00014264881429,20.00014264881429,true,true,true,64,64,64,64,64,true,false,true
F3ADP002268,1518,F3AV002268,0,F3APAY001518,129,20.00014264881429,20.000141169293784,20.00014264881429,20.00014264881429,20.00014264881429,true,true,true,64,64,64,64,64,true,false,true
F3ADP002269,1519,F3AV002269,0,F3APAY001519,131,20.000142626052437,20.000141169293784,20.000142626052437,20.000142626052437,20.000142626052437,true,true,true,65,65,65,65,65,true,false,true
F3ADP002270,1520,F3AV002270,0,F3APAY001520,131,20.000142626052437,20.000141169293784,20.000142626052437,20.000142626052437,20.000142626052437,true,true,true,65,65,65,65,65,true,false,true
F3ADP002273,1521,F3AV002273,0,F3APAY001521,131,20.000142626052437,20.000141169293784,20.000142626052437,20.000142626052437,20.000142626052437,true,true,true,65,65,65,65,65,true,false,true
F3ADP002274,1522,F3AV002274,0,F3APAY001522,131,20.000142626052437,20.000141169293784,20.000142626052437,20.000142626052437,20.000142626052437,true,true,true,65,65,65,65,65,true,false,true
F3ADP002275,1523,F3AV002275,0,F3APAY001523,130,20.00014263734514,20.000141169293784,20.00014263734514,20.00014263734514,20.00014263734514,true,true,true,64,65,64,64,64,true,false,false
F3ADP002276,1524,F3AV002276,0,F3APAY001524,130,20.00014263734514,20.000141169293784,20.00014263734514,20.00014263734514,20.00014263734514,true,true,true,64,65,64,64,64,true,false,false
F3ADP002279,1525,F3AV002279,0,F3APAY001525,130,20.00014263734514,20.000141169293784,20.00014263734514,20.00014263734514,20.00014263734514,true,true,true,64,65,64,64,64,true,false,false
F3ADP002280,1526,F3AV002280,0,F3APAY001526,130,20.00014263734514,20.000141169293784,20.00014263734514,20.00014263734514,20.00014263734514,true,true,true,64,65,64,64,64,true,false,false
F3ADP002281,1527,F3AV002281,0,F3APAY001527,128,20.000142660773427,20.000141169293784,20.000142660773427,20.000142660773427,20.000142660773427,true,true,true,63,64,63,63,63,true,false,false
F3ADP002282,1528,F3AV002282,0,F3APAY001528,128,20.000142660773427,20.000141169293784,20.000142660773427,20.000142660773427,20.000142660773427,true,true,true,63,64,63,63,63,true,false,false
F3ADP002285,1529,F3AV002285,0,F3APAY001529,128,20.000142660773427,20.000141169293784,20.000142660773427,20.000142660773427,20.000142660773427,true,true,true,63,64,63,63,63,true,false,false
F3ADP002286,1530,F3AV002286,0,F3APAY001530,128,20.000142660773427,20.000141169293784,20.000142660773427,20.000142660773427,20.000142660773427,true,true,true,63,64,63,63,63,true,false,false
F3ADP002293,1531,F3AV002293,0,F3APAY001531,127,20.000142672922397,20.000141169293784,20.000142672922397,20.000142672922397,20.000142672922397,true,true,true,63,63,63,63,63,true,false,true
F3ADP002294,1532,F3AV002294,0,F3APAY001532,127,20.000142672922397,20.000141169293784,20.000142672922397,20.000142672922397,20.000142672922397,true,true,true,63,63,63,63,63,true,false,true
F3ADP002297,1533,F3AV002297,0,F3APAY001533,127,20.000142672922397,20.000141169293784,20.000142672922397,20.000142672922397,20.000142672922397,true,true,true,63,63,63,63,63,true,false,true
F3ADP002298,1534,F3AV002298,0,F3APAY001534,127,20.000142672922397,20.000141169293784,20.000142672922397,20.000142672922397,20.000142672922397,true,true,true,63,63,63,63,63,true,false,true
F3ADP002299,1535,F3AV002299,0,F3APAY001535,128,20.000142660464057,20.000141169293784,20.000142660464057,20.000142660464057,20.000142660464057,true,true,true,63,64,63,63,63,true,false,false
F3ADP002300,1536,F3AV002300,0,F3APAY001536,128,20.000142660464057,20.000141169293784,20.000142660464057,20.000142660464057,20.000142660464057,true,true,true,63,64,63,63,63,true,false,false
F3ADP002303,1537,F3AV002303,0,F3APAY001537,128,20.000142660464057,20.000141169293784,20.000142660464057,20.000142660464057,20.000142660464057,true,true,true,63,64,63,63,63,true,false,false
F3ADP002304,1538,F3AV002304,0,F3APAY001538,128,20.000142660464057,20.000141169293784,20.000142660464057,20.000142660464057,20.000142660464057,true,true,true,63,64,63,63,63,true,false,false
F3ADP002305,1539,F3AV002305,0,F3APAY001539,130,20.000142715011755,20.000141169293784,20.000142715011755,20.000142715011755,20.000142715011755,true,true,true,64,65,64,64,64,true,false,false
F3ADP002306,1540,F3AV002306,0,F3APAY001540,130,20.000142715011755,20.000141169293784,20.000142715011755,20.000142715011755,20.000142715011755,true,true,true,64,65,64,64,64,true,false,false
F3ADP002309,1541,F3AV002309,0,F3APAY001541,130,20.000142715011755,20.000141169293784,20.000142715011755,20.000142715011755,20.000142715011755,true,true,true,64,65,64,64,64,true,false,false
F3ADP002310,1542,F3AV002310,0,F3APAY001542,130,20.000142715011755,20.000141169293784,20.000142715011755,20.000142715011755,20.000142715011755,true,true,true,64,65,64,64,64,true,false,false
F3ADP002311,1543,F3AV002311,0,F3APAY001543,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002312,1544,F3AV002312,0,F3APAY001544,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002315,1545,F3AV002315,0,F3APAY001545,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002316,1546,F3AV002316,0,F3APAY001546,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002317,1547,F3AV002317,0,F3APAY001547,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002318,1548,F3AV002318,0,F3APAY001548,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002321,1549,F3AV002321,0,F3APAY001549,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002322,1550,F3AV002322,0,F3APAY001550,131,20.000142703121618,20.000141169293784,20.000142703121618,20.000142703121618,20.000142703121618,true,true,true,65,65,65,65,65,true,false,true
F3ADP002323,1551,F3AV002323,0,F3APAY001551,127,20.00014267261057,20.000141169293784,20.00014267261057,20.00014267261057,20.00014267261057,true,true,true,63,63,63,63,63,true,false,true
F3ADP002324,1552,F3AV002324,0,F3APAY001552,127,20.00014267261057,20.000141169293784,20.00014267261057,20.00014267261057,20.00014267261057,true,true,true,63,63,63,63,63,true,false,true
F3ADP002327,1553,F3AV002327,0,F3APAY001553,127,20.00014267261057,20.000141169293784,20.00014267261057,20.00014267261057,20.00014267261057,true,true,true,63,63,63,63,63,true,false,true
F3ADP002328,1554,F3AV002328,0,F3APAY001554,127,20.00014267261057,20.000141169293784,20.00014267261057,20.00014267261057,20.00014267261057,true,true,true,63,63,63,63,63,true,false,true
F3ADP002329,1555,F3AV002329,0,F3APAY001555,133,20.0001426798818,20.000141169293784,20.0001426798818,20.0001426798818,20.0001426798818,true,true,true,66,66,66,66,66,true,false,true
F3ADP002330,1556,F3AV002330,0,F3APAY001556,133,20.0001426798818,20.000141169293784,20.0001426798818,20.0001426798818,20.0001426798818,true,true,true,66,66,66,66,66,true,false,true
F3ADP002333,1557,F3AV002333,0,F3APAY001557,133,20.0001426798818,20.000141169293784,20.0001426798818,20.0001426798818,20.0001426798818,true,true,true,66,66,66,66,66,true,false,true
F3ADP002334,1558,F3AV002334,0,F3APAY001558,133,20.0001426798818,20.000141169293784,20.0001426798818,20.0001426798818,20.0001426798818,true,true,true,66,66,66,66,66,true,false,true
F3ADP002341,1559,F3AV002341,0,F3APAY001559,31,20.000082396436483,20.00008241084288,20.000082396436483,20.000082396436483,20.000082396436483,true,true,true,15,15,15,15,15,true,false,true
F3ADP002342,1560,F3AV002342,0,F3APAY001560,31,20.000082396436483,20.00008241084288,20.000082396436483,20.000082396436483,20.000082396436483,true,true,true,15,15,15,15,15,true,false,true
F3ADP002345,1561,F3AV002345,0,F3APAY001561,31,20.000082396436483,20.00008241084288,20.000082396436483,20.000082396436483,20.000082396436483,true,true,true,15,15,15,15,15,true,false,true
F3ADP002346,1562,F3AV002346,0,F3APAY001562,31,20.000082396436483,20.00008241084288,20.000082396436483,20.000082396436483,20.000082396436483,true,true,true,15,15,15,15,15,true,false,true
F3ADP002347,1563,F3AV002347,0,F3APAY001563,33,20.0000823985647,20.00008241084288,20.0000823985647,20.0000823985647,20.0000823985647,true,true,true,16,16,16,16,16,true,false,true
F3ADP002348,1564,F3AV002348,0,F3APAY001564,33,20.0000823985647,20.00008241084288,20.0000823985647,20.0000823985647,20.0000823985647,true,true,true,16,16,16,16,16,true,false,true
F3ADP002351,1565,F3AV002351,0,F3APAY001565,33,20.0000823985647,20.00008241084288,20.0000823985647,20.0000823985647,20.0000823985647,true,true,true,16,16,16,16,16,true,false,true
F3ADP002352,1566,F3AV002352,0,F3APAY001566,33,20.0000823985647,20.00008241084288,20.0000823985647,20.0000823985647,20.0000823985647,true,true,true,16,16,16,16,16,true,false,true
F3ADP002353,1567,F3AV002353,0,F3APAY001567,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002354,1568,F3AV002354,0,F3APAY001568,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002357,1569,F3AV002357,0,F3APAY001569,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002358,1570,F3AV002358,0,F3APAY001570,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002359,1571,F3AV002359,0,F3APAY001571,30,20.000082404746127,20.000082509068307,20.000082404746127,20.000082404746127,20.000082404746127,true,true,true,14,15,14,14,14,true,false,false
F3ADP002360,1572,F3AV002360,0,F3APAY001572,30,20.000082404746127,20.000082509068307,20.000082404746127,20.000082404746127,20.000082404746127,true,true,true,14,15,14,14,14,true,false,false
F3ADP002363,1573,F3AV002363,0,F3APAY001573,30,20.000082404746127,20.000082509068307,20.000082404746127,20.000082404746127,20.000082404746127,true,true,true,14,15,14,14,14,true,false,false
F3ADP002364,1574,F3AV002364,0,F3APAY001574,30,20.000082404746127,20.000082509068307,20.000082404746127,20.000082404746127,20.000082404746127,true,true,true,14,15,14,14,14,true,false,false
F3ADP002365,1575,F3AV002365,0,F3APAY001575,29,20.00008241084288,20.000082509068307,20.00008241084288,20.00008241084288,20.00008241084288,true,true,true,14,14,14,14,14,true,false,true
F3ADP002366,1576,F3AV002366,0,F3APAY001576,29,20.00008241084288,20.000082509068307,20.00008241084288,20.00008241084288,20.00008241084288,true,true,true,14,14,14,14,14,true,false,true
F3ADP002369,1577,F3AV002369,0,F3APAY001577,29,20.00008241084288,20.000082509068307,20.00008241084288,20.00008241084288,20.00008241084288,true,true,true,14,14,14,14,14,true,false,true
F3ADP002370,1578,F3AV002370,0,F3APAY001578,29,20.00008241084288,20.000082509068307,20.00008241084288,20.00008241084288,20.00008241084288,true,true,true,14,14,14,14,14,true,false,true
F3ADP002371,1579,F3AV002371,0,F3APAY001579,29,20.00008238558491,20.000082292972365,20.00008238558491,20.00008238558491,20.00008238558491,true,true,true,14,14,14,14,14,true,false,true
F3ADP002372,1580,F3AV002372,0,F3APAY001580,29,20.00008238558491,20.000082292972365,20.00008238558491,20.00008238558491,20.00008238558491,true,true,true,14,14,14,14,14,true,false,true
F3ADP002375,1581,F3AV002375,0,F3APAY001581,29,20.00008238558491,20.000082292972365,20.00008238558491,20.00008238558491,20.00008238558491,true,true,true,14,14,14,14,14,true,false,true
F3ADP002376,1582,F3AV002376,0,F3APAY001582,29,20.00008238558491,20.000082292972365,20.00008238558491,20.00008238558491,20.00008238558491,true,true,true,14,14,14,14,14,true,false,true
F3ADP002377,1583,F3AV002377,0,F3APAY001583,30,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,14,15,14,14,14,true,false,false
F3ADP002378,1584,F3AV002378,0,F3APAY001584,30,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,14,15,14,14,14,true,false,false
F3ADP002381,1585,F3AV002381,0,F3APAY001585,30,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,14,15,14,14,14,true,false,false
F3ADP002382,1586,F3AV002382,0,F3APAY001586,30,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,14,15,14,14,14,true,false,false
F3ADP002383,1587,F3AV002383,0,F3APAY001587,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002384,1588,F3AV002384,0,F3APAY001588,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002387,1589,F3AV002387,0,F3APAY001589,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002388,1590,F3AV002388,0,F3APAY001590,32,20.000082391197793,20.00008231261745,20.000082391197793,20.000082391197793,20.000082391197793,true,true,true,15,16,15,15,15,true,false,false
F3ADP002389,1591,F3AV002389,0,F3APAY001591,33,20.000082396109065,20.00008241084288,20.000082396109065,20.000082396109065,20.000082396109065,true,true,true,16,16,16,16,16,true,false,true
F3ADP002390,1592,F3AV002390,0,F3APAY001592,33,20.000082396109065,20.00008241084288,20.000082396109065,20.000082396109065,20.000082396109065,true,true,true,16,16,16,16,16,true,false,true
F3ADP002393,1593,F3AV002393,0,F3APAY001593,33,20.000082396109065,20.00008241084288,20.000082396109065,20.000082396109065,20.000082396109065,true,true,true,16,16,16,16,16,true,false,true
F3ADP002394,1594,F3AV002394,0,F3APAY001594,33,20.000082396109065,20.00008241084288,20.000082396109065,20.000082396109065,20.000082396109065,true,true,true,16,16,16,16,16,true,false,true
F3ADP002395,1595,F3AV002395,0,F3APAY001595,33,20.000082386286522,20.000082292972365,20.000082386286522,20.000082386286522,20.000082386286522,true,true,true,16,16,16,16,16,true,false,true
F3ADP002396,1596,F3AV002396,0,F3APAY001596,33,20.000082386286522,20.000082292972365,20.000082386286522,20.000082386286522,20.000082386286522,true,true,true,16,16,16,16,16,true,false,true
F3ADP002399,1597,F3AV002399,0,F3APAY001597,33,20.000082386286522,20.000082292972365,20.000082386286522,20.000082386286522,20.000082386286522,true,true,true,16,16,16,16,16,true,false,true
F3ADP002400,1598,F3AV002400,0,F3APAY001598,33,20.000082386286522,20.000082292972365,20.000082386286522,20.000082386286522,20.000082386286522,true,true,true,16,16,16,16,16,true,false,true
F3ADP002401,1599,F3AV002401,0,F3APAY001599,29,20.000082399617117,20.00008241084288,20.000082399617117,20.000082399617117,20.000082399617117,true,true,true,14,14,14,14,14,true,false,true
F3ADP002402,1600,F3AV002402,0,F3APAY001600,29,20.000082399617117,20.00008241084288,20.000082399617117,20.000082399617117,20.000082399617117,true,true,true,14,14,14,14,14,true,false,true
F3ADP002405,1601,F3AV002405,0,F3APAY001601,29,20.000082399617117,20.00008241084288,20.000082399617117,20.000082399617117,20.000082399617117,true,true,true,14,14,14,14,14,true,false,true
F3ADP002406,1602,F3AV002406,0,F3APAY001602,29,20.000082399617117,20.00008241084288,20.000082399617117,20.000082399617117,20.000082399617117,true,true,true,14,14,14,14,14,true,false,true
F3ADP002407,1603,F3AV002407,0,F3APAY001603,35,20.000082398131354,20.00008241084288,20.000082398131354,20.000082398131354,20.000082398131354,true,true,true,17,17,17,17,17,true,false,true
F3ADP002408,1604,F3AV002408,0,F3APAY001604,35,20.000082398131354,20.00008241084288,20.000082398131354,20.000082398131354,20.000082398131354,true,true,true,17,17,17,17,17,true,false,true
F3ADP002411,1605,F3AV002411,0,F3APAY001605,35,20.000082398131354,20.00008241084288,20.000082398131354,20.000082398131354,20.000082398131354,true,true,true,17,17,17,17,17,true,false,true
F3ADP002412,1606,F3AV002412,0,F3APAY001606,35,20.000082398131354,20.00008241084288,20.000082398131354,20.000082398131354,20.000082398131354,true,true,true,17,17,17,17,17,true,false,true
F3ADP002413,1607,F3AV002413,0,F3APAY001607,27,20.000082400264755,20.00008241084288,20.000082400264755,20.000082400264755,20.000082400264755,true,true,true,13,13,13,13,13,true,false,true
F3ADP002414,1608,F3AV002414,0,F3APAY001608,27,20.000082400264755,20.00008241084288,20.000082400264755,20.000082400264755,20.000082400264755,true,true,true,13,13,13,13,13,true,false,true
F3ADP002417,1609,F3AV002417,0,F3APAY001609,27,20.000082400264755,20.00008241084288,20.000082400264755,20.000082400264755,20.000082400264755,true,true,true,13,13,13,13,13,true,false,true
F3ADP002418,1610,F3AV002418,0,F3APAY001610,27,20.000082400264755,20.00008241084288,20.000082400264755,20.000082400264755,20.000082400264755,true,true,true,13,13,13,13,13,true,false,true
F3ADP002419,1611,F3AV002419,0,F3APAY001611,25,20.000147072641994,20.000147298560478,20.000147072641994,20.000147072641994,20.000147072641994,true,true,true,12,12,12,12,12,true,false,true
F3ADP002420,1612,F3AV002420,0,F3APAY001612,25,20.000147072641994,20.000147298560478,20.000147072641994,20.000147072641994,20.000147072641994,true,true,true,12,12,12,12,12,true,false,true
F3ADP002423,1613,F3AV002423,0,F3APAY001613,25,20.000147072641994,20.000147298560478,20.000147072641994,20.000147072641994,20.000147072641994,true,true,true,12,12,12,12,12,true,false,true
F3ADP002424,1614,F3AV002424,0,F3APAY001614,25,20.000147072641994,20.000147298560478,20.000147072641994,20.000147072641994,20.000147072641994,true,true,true,12,12,12,12,12,true,false,true
F3ADP002425,1615,F3AV002425,0,F3APAY001615,27,20.000147067352934,20.000147278915392,20.000147067352934,20.000147067352934,20.000147067352934,true,true,true,13,13,13,13,13,true,false,true
F3ADP002426,1616,F3AV002426,0,F3APAY001616,27,20.000147067352934,20.000147278915392,20.000147067352934,20.000147067352934,20.000147067352934,true,true,true,13,13,13,13,13,true,false,true
F3ADP002429,1617,F3AV002429,0,F3APAY001617,27,20.000147067352934,20.000147278915392,20.000147067352934,20.000147067352934,20.000147067352934,true,true,true,13,13,13,13,13,true,false,true
F3ADP002430,1618,F3AV002430,0,F3APAY001618,27,20.000147067352934,20.000147278915392,20.000147067352934,20.000147067352934,20.000147067352934,true,true,true,13,13,13,13,13,true,false,true
F3ADP002431,1619,F3AV002431,0,F3APAY001619,26,20.000147080107126,20.000147298560478,20.000147080107126,20.000147080107126,20.000147080107126,true,true,true,12,13,12,12,12,true,false,false
F3ADP002432,1620,F3AV002432,0,F3APAY001620,26,20.000147080107126,20.000147298560478,20.000147080107126,20.000147080107126,20.000147080107126,true,true,true,12,13,12,12,12,true,false,false
F3ADP002435,1621,F3AV002435,0,F3APAY001621,26,20.000147080107126,20.000147298560478,20.000147080107126,20.000147080107126,20.000147080107126,true,true,true,12,13,12,12,12,true,false,false
F3ADP002436,1622,F3AV002436,0,F3APAY001622,26,20.000147080107126,20.000147298560478,20.000147080107126,20.000147080107126,20.000147080107126,true,true,true,12,13,12,12,12,true,false,false
F3ADP002437,1623,F3AV002437,0,F3APAY001623,24,20.00014706281945,20.000147298560478,20.00014706281945,20.00014706281945,20.00014706281945,true,true,true,11,12,11,11,11,true,false,false
F3ADP002438,1624,F3AV002438,0,F3APAY001624,24,20.00014706281945,20.000147298560478,20.00014706281945,20.00014706281945,20.00014706281945,true,true,true,11,12,11,11,11,true,false,false
F3ADP002441,1625,F3AV002441,0,F3APAY001625,24,20.00014706281945,20.000147298560478,20.00014706281945,20.00014706281945,20.00014706281945,true,true,true,11,12,11,11,11,true,false,false
F3ADP002442,1626,F3AV002442,0,F3APAY001626,24,20.00014706281945,20.000147298560478,20.00014706281945,20.00014706281945,20.00014706281945,true,true,true,11,12,11,11,11,true,false,false
F3ADP002443,1627,F3AV002443,0,F3APAY001627,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002444,1628,F3AV002444,0,F3APAY001628,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002447,1629,F3AV002447,0,F3APAY001629,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002448,1630,F3AV002448,0,F3APAY001630,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002449,1631,F3AV002449,0,F3APAY001631,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002450,1632,F3AV002450,0,F3APAY001632,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002453,1633,F3AV002453,0,F3APAY001633,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002454,1634,F3AV002454,0,F3APAY001634,23,20.000147078892702,20.000147298560478,20.000147078892702,20.000147078892702,20.000147078892702,true,true,true,11,11,11,11,11,true,false,true
F3ADP002455,1635,F3AV002455,0,F3APAY001635,24,20.000147090151746,20.000147298560478,20.000147090151746,20.000147090151746,20.000147090151746,true,true,true,11,12,11,11,11,true,false,false
F3ADP002456,1636,F3AV002456,0,F3APAY001636,24,20.000147090151746,20.000147298560478,20.000147090151746,20.000147090151746,20.000147090151746,true,true,true,11,12,11,11,11,true,false,false
F3ADP002459,1637,F3AV002459,0,F3APAY001637,24,20.000147090151746,20.000147298560478,20.000147090151746,20.000147090151746,20.000147090151746,true,true,true,11,12,11,11,11,true,false,false
F3ADP002460,1638,F3AV002460,0,F3APAY001638,24,20.000147090151746,20.000147298560478,20.000147090151746,20.000147090151746,20.000147090151746,true,true,true,11,12,11,11,11,true,false,false
F3ADP002461,1639,F3AV002461,0,F3APAY001639,26,20.000147081678733,20.000147298560478,20.000147081678733,20.000147081678733,20.000147081678733,true,true,true,12,13,12,12,12,true,false,false
F3ADP002462,1640,F3AV002462,0,F3APAY001640,26,20.000147081678733,20.000147298560478,20.000147081678733,20.000147081678733,20.000147081678733,true,true,true,12,13,12,12,12,true,false,false
F3ADP002465,1641,F3AV002465,0,F3APAY001641,26,20.000147081678733,20.000147298560478,20.000147081678733,20.000147081678733,20.000147081678733,true,true,true,12,13,12,12,12,true,false,false
F3ADP002466,1642,F3AV002466,0,F3APAY001642,26,20.000147081678733,20.000147298560478,20.000147081678733,20.000147081678733,20.000147081678733,true,true,true,12,13,12,12,12,true,false,false
F3ADP002467,1643,F3AV002467,0,F3APAY001643,27,20.0001470915315,20.000147298560478,20.0001470915315,20.0001470915315,20.0001470915315,true,true,true,13,13,13,13,13,true,false,true
F3ADP002468,1644,F3AV002468,0,F3APAY001644,27,20.0001470915315,20.000147298560478,20.0001470915315,20.0001470915315,20.0001470915315,true,true,true,13,13,13,13,13,true,false,true
F3ADP002471,1645,F3AV002471,0,F3APAY001645,27,20.0001470915315,20.000147298560478,20.0001470915315,20.0001470915315,20.0001470915315,true,true,true,13,13,13,13,13,true,false,true
F3ADP002472,1646,F3AV002472,0,F3APAY001646,27,20.0001470915315,20.000147298560478,20.0001470915315,20.0001470915315,20.0001470915315,true,true,true,13,13,13,13,13,true,false,true
F3ADP002473,1647,F3AV002473,0,F3APAY001647,27,20.000147088509177,20.000147298560478,20.000147088509177,20.000147088509177,20.000147088509177,true,true,true,13,13,13,13,13,true,false,true
F3ADP002474,1648,F3AV002474,0,F3APAY001648,27,20.000147088509177,20.000147298560478,20.000147088509177,20.000147088509177,20.000147088509177,true,true,true,13,13,13,13,13,true,false,true
F3ADP002477,1649,F3AV002477,0,F3APAY001649,27,20.000147088509177,20.000147298560478,20.000147088509177,20.000147088509177,20.000147088509177,true,true,true,13,13,13,13,13,true,false,true
F3ADP002478,1650,F3AV002478,0,F3APAY001650,27,20.000147088509177,20.000147298560478,20.000147088509177,20.000147088509177,20.000147088509177,true,true,true,13,13,13,13,13,true,false,true
F3ADP002479,1651,F3AV002479,0,F3APAY001651,23,20.00014708067862,20.000147298560478,20.00014708067862,20.00014708067862,20.00014708067862,true,true,true,11,11,11,11,11,true,false,true
F3ADP002480,1652,F3AV002480,0,F3APAY001652,23,20.00014708067862,20.000147298560478,20.00014708067862,20.00014708067862,20.00014708067862,true,true,true,11,11,11,11,11,true,false,true
F3ADP002483,1653,F3AV002483,0,F3APAY001653,23,20.00014708067862,20.000147298560478,20.00014708067862,20.00014708067862,20.00014708067862,true,true,true,11,11,11,11,11,true,false,true
F3ADP002484,1654,F3AV002484,0,F3APAY001654,23,20.00014708067862,20.000147298560478,20.00014708067862,20.00014708067862,20.00014708067862,true,true,true,11,11,11,11,11,true,false,true
F3ADP002485,1655,F3AV002485,0,F3APAY001655,29,20.000147085270978,20.000147298560478,20.000147085270978,20.000147085270978,20.000147085270978,true,true,true,14,14,14,14,14,true,false,true
F3ADP002486,1656,F3AV002486,0,F3APAY001656,29,20.000147085270978,20.000147298560478,20.000147085270978,20.000147085270978,20.000147085270978,true,true,true,14,14,14,14,14,true,false,true
F3ADP002489,1657,F3AV002489,0,F3APAY001657,29,20.000147085270978,20.000147298560478,20.000147085270978,20.000147085270978,20.000147085270978,true,true,true,14,14,14,14,14,true,false,true
F3ADP002490,1658,F3AV002490,0,F3APAY001658,29,20.000147085270978,20.000147298560478,20.000147085270978,20.000147085270978,20.000147085270978,true,true,true,14,14,14,14,14,true,false,true
F3ADP002491,1659,F3AV002491,0,F3APAY001659,21,20.000147086393554,20.000147298560478,20.000147086393554,20.000147086393554,20.000147086393554,true,true,true,10,10,10,10,10,true,false,true
