phase3a_event_id,pair_id,source_work_id,source_row_number,source_event_identifier,canonical_source_event_key,tic_id,sector,source_start_time,source_peak_time,source_end_time,observational_reference_role,matching_level,matched_partner_event_id,membership_status,membership_reason
F3AE000053,F3AP0027,BAIIW0001,2859,SRC_0bf6cf2680125be5897015e90433a0985d5d903c8909a87098cb19ea9a7e1cf0,BAIIW0001|TIC308543286|S35|SRC_0bf6cf2680125be5897015e90433a0985d5d903c8909a87098cb19ea9a7e1cf0,308543286,35,2262.273155,2262.274081,2262.276164,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000054,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000054,F3AP0027,BAIIW0001,2860,SRC_7e8fc006969c9e988a0714de9a27d84b129771fe9617fe02c2cf4c34422c8f19,BAIIW0001|TIC308543286|S35|SRC_7e8fc006969c9e988a0714de9a27d84b129771fe9617fe02c2cf4c34422c8f19,308543286,35,2263.83197,2263.832665,2263.834516,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000053,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000055,F3AP0028,BAIIW0001,2924,SRC_89ee1bcd86be429bd1f965880511267b059190f400759349cd17ed65f651b774,BAIIW0001|TIC322950055|S67|SRC_89ee1bcd86be429bd1f965880511267b059190f400759349cd17ed65f651b774,322950055,67,3150.217615,3150.218541,3150.230577,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000056,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000056,F3AP0028,BAIIW0001,2923,SRC_2cf1a8669e0cfaef259db6ba63b242c920439bb18c60125512bc735104eafff2,BAIIW0001|TIC322950055|S66|SRC_2cf1a8669e0cfaef259db6ba63b242c920439bb18c60125512bc735104eafff2,322950055,66,3113.728085,3113.729473,3113.734103,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000055,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000057,F3AP0029,BAIIW0001,2936,SRC_8acf8df8c03f1d8b9c4a33222ccb7a1f1edd341477bdf1a44669149d64a93e4e,BAIIW0001|TIC325525541|S67|SRC_8acf8df8c03f1d8b9c4a33222ccb7a1f1edd341477bdf1a44669149d64a93e4e,325525541,67,3144.016168,3144.018251,3144.024038,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000058,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000058,F3AP0029,BAIIW0001,2935,SRC_47b7557396f0ef79c5f9e28f27353495a2f59f4e325e6fff405cc5bca80dd055,BAIIW0001|TIC325525541|S66|SRC_47b7557396f0ef79c5f9e28f27353495a2f59f4e325e6fff405cc5bca80dd055,325525541,66,3105.804841,3105.805535,3105.808313,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000057,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000059,F3AP0030,BAIIW0001,387,SRC_d108a0c2711241c33c228f091b35481ca7b4d517779f6c379070eaf06767cb28,BAIIW0001|TIC33878971|S35|SRC_d108a0c2711241c33c228f091b35481ca7b4d517779f6c379070eaf06767cb28,33878971,35,2259.762276,2259.763202,2259.768295,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000060,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000060,F3AP0030,BAIIW0001,391,SRC_819af30f139aca9c285daecbbc9d441b7fb2844d2c0cffefe517ce2f8ea5c6a7,BAIIW0001|TIC33878971|S38|SRC_819af30f139aca9c285daecbbc9d441b7fb2844d2c0cffefe517ce2f8ea5c6a7,33878971,38,2356.486688,2356.488077,2356.493169,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000059,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000061,F3AP0031,BAIIW0001,2970,SRC_a852b6dfef0c41da83d4dcb32874b125849aaf80579f2818011b95c775675912,BAIIW0001|TIC339668420|S33|SRC_a852b6dfef0c41da83d4dcb32874b125849aaf80579f2818011b95c775675912,339668420,33,2221.134677,2221.136297,2221.161297,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000062,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000062,F3AP0031,BAIIW0001,2971,SRC_7d935074145a1d7bba3421908aa95bc5ead136dcac36553b2861831228f92304,BAIIW0001|TIC339668420|S34|SRC_7d935074145a1d7bba3421908aa95bc5ead136dcac36553b2861831228f92304,339668420,34,2233.36005,2233.361439,2233.381116,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000061,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000063,F3AP0032,BAIIW0001,3007,SRC_42cc94e7e8507b17d6ce95c36fa908c7323760edcfd24a1fdd5f3be05ba6a550,BAIIW0001|TIC345451496|S71|SRC_42cc94e7e8507b17d6ce95c36fa908c7323760edcfd24a1fdd5f3be05ba6a550,345451496,71,3252.22119,3252.221421,3252.263552,PUBLISHED_QPP_REFERENCE,SAME_SECTOR,F3AE000064,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000064,F3AP0032,BAIIW0001,603,SRC_1c5c097d08daaf47908e64448110afca5bc492e75465262b201182460a034ff0,BAIIW0001|TIC60874953|S71|SRC_1c5c097d08daaf47908e64448110afca5bc492e75465262b201182460a034ff0,60874953,71,3235.99131,3235.992005,3236.013071,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_SECTOR,F3AE000063,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000065,F3AP0033,BAIIW0001,3006,SRC_450943ea4f9df9f247c7652ef6c662e96a491e00ec93732465a155aeff94d74b,BAIIW0001|TIC345451496|S71|SRC_450943ea4f9df9f247c7652ef6c662e96a491e00ec93732465a155aeff94d74b,345451496,71,3252.217949,3252.218412,3252.267487,PUBLISHED_QPP_REFERENCE,SAME_SECTOR,F3AE000066,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000066,F3AP0033,BAIIW0001,2260,SRC_1ccae046ea716e12d1e87c1cdad17c237b0b10ad1924023d1e14810dcb156b83,BAIIW0001|TIC245823882|S71|SRC_1ccae046ea716e12d1e87c1cdad17c237b0b10ad1924023d1e14810dcb156b83,245823882,71,3235.433769,3235.434464,3235.452289,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_SECTOR,F3AE000065,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000067,F3AP0034,BAIIW0001,3009,SRC_93d1e6b78d062d8aa47e7a37518ba0af181ed9a17fdba3187014ba83f068c14f,BAIIW0001|TIC346580515|S53|SRC_93d1e6b78d062d8aa47e7a37518ba0af181ed9a17fdba3187014ba83f068c14f,346580515,53,2757.223577,2757.224734,2757.229364,PUBLISHED_QPP_REFERENCE,SAME_SECTOR,F3AE000068,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000068,F3AP0034,BAIIW0001,1386,SRC_b0922a408187e0196c8a1b431535639ea034387263e2f2b8dce829c6131aa6bf,BAIIW0001|TIC160619243|S53|SRC_b0922a408187e0196c8a1b431535639ea034387263e2f2b8dce829c6131aa6bf,160619243,53,2764.624445,2764.625602,2764.630463,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_SECTOR,F3AE000067,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000069,F3AP0035,BAIIW0001,3027,SRC_0c8a8c88175279e8237ad18755db9c5f96af83684c95ed04638bb784f20ffbbe,BAIIW0001|TIC348898049|S33|SRC_0c8a8c88175279e8237ad18755db9c5f96af83684c95ed04638bb784f20ffbbe,348898049,33,2203.079285,2203.080442,2203.085767,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000070,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000070,F3AP0035,BAIIW0001,3030,SRC_8ee702b13fbe86138aa789872c278189eee0aae57ba60926225459eb617dd128,BAIIW0001|TIC348898049|S61|SRC_8ee702b13fbe86138aa789872c278189eee0aae57ba60926225459eb617dd128,348898049,61,2982.443524,2982.44445,2982.450469,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000069,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000071,F3AP0036,BAIIW0001,3032,SRC_05f068a919215f8db7667fc0a9a9d995ceb80832c9f2599f74a9aa5168eb140d,BAIIW0001|TIC348898049|S63|SRC_05f068a919215f8db7667fc0a9a9d995ceb80832c9f2599f74a9aa5168eb140d,348898049,63,3037.018669,3037.019826,3037.041817,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000072,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000072,F3AP0036,BAIIW0001,3023,SRC_5443798c6d4f84935ac3baafa42487554a3c3a3eaa3315f047e394181675beb8,BAIIW0001|TIC348898049|S29|SRC_5443798c6d4f84935ac3baafa42487554a3c3a3eaa3315f047e394181675beb8,348898049,29,2103.194052,2103.194978,2103.20933,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000071,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000073,F3AP0037,BAIIW0001,3068,SRC_4e0bcde2b271e823e1d9d46a00fc8a7d331fe515148a8785bc9f47875589e526,BAIIW0001|TIC350166984|S80|SRC_4e0bcde2b271e823e1d9d46a00fc8a7d331fe515148a8785bc9f47875589e526,350166984,80,3493.081798,3493.082029,3493.083881,PUBLISHED_QPP_REFERENCE,SAME_SECTOR,F3AE000074,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000074,F3AP0037,BAIIW0001,2956,SRC_8cc3b88fc3f4000c66ca91eaea256faf547625e037051b5306e11bd3573ccb82,BAIIW0001|TIC334011023|S80|SRC_8cc3b88fc3f4000c66ca91eaea256faf547625e037051b5306e11bd3573ccb82,334011023,80,3485.461527,3485.461759,3485.46361,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_SECTOR,F3AE000073,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000075,F3AP0038,BAIIW0001,3091,SRC_185998bed99471ae7c5ad93be9e5787546301b22e64a69dd3fd31adfb2beb7c8,BAIIW0001|TIC355766445|S28|SRC_185998bed99471ae7c5ad93be9e5787546301b22e64a69dd3fd31adfb2beb7c8,355766445,28,2070.211398,2070.212092,2070.227139,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000076,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000076,F3AP0038,BAIIW0001,3092,SRC_8130ec0d748f779db9fbd84ca58c68a8c56bc38286798d4731a0ae5d457e34c3,BAIIW0001|TIC355766445|S28|SRC_8130ec0d748f779db9fbd84ca58c68a8c56bc38286798d4731a0ae5d457e34c3,355766445,28,2080.238256,2080.238951,2080.242654,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000075,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000077,F3AP0039,BAIIW0001,3100,SRC_fbc530906af6883494456e328f807f6cc31b748d4b0914a73636c8ffdfc39521,BAIIW0001|TIC356539820|S41|SRC_fbc530906af6883494456e328f807f6cc31b748d4b0914a73636c8ffdfc39521,356539820,41,2437.864912,2437.865606,2437.869078,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000078,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000078,F3AP0039,BAIIW0001,3102,SRC_e24530879ca905f83bc859ba19bbf59c8907e29bcf9b2d7c61ba28608d44e08e,BAIIW0001|TIC356539820|S41|SRC_e24530879ca905f83bc859ba19bbf59c8907e29bcf9b2d7c61ba28608d44e08e,356539820,41,2444.507627,2444.507859,2444.511794,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000077,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000079,F3AP0040,BAIIW0001,3136,SRC_74985b3b3efb5b52b147cadd2934c4be5daf6c58f416c80fbac7ed90ebd34553,BAIIW0001|TIC358176584|S28|SRC_74985b3b3efb5b52b147cadd2934c4be5daf6c58f416c80fbac7ed90ebd34553,358176584,28,2067.427519,2067.428677,2067.431917,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000080,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000080,F3AP0040,BAIIW0001,3138,SRC_da06780b51299dcd7e4e285a5e5333f8d0caca7f3c97c0b74f50f0f7d4ae0017,BAIIW0001|TIC358176584|S28|SRC_da06780b51299dcd7e4e285a5e5333f8d0caca7f3c97c0b74f50f0f7d4ae0017,358176584,28,2083.737165,2083.738091,2083.742721,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000079,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000081,F3AP0041,BAIIW0001,3195,SRC_7db25d96470c6409d3c9d9060c160e9761f61f4320c7dbc07ab2593300e63d83,BAIIW0001|TIC364588501|S32|SRC_7db25d96470c6409d3c9d9060c160e9761f61f4320c7dbc07ab2593300e63d83,364588501,32,2180.440035,2180.44073,2180.443276,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000082,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000082,F3AP0041,BAIIW0001,3196,SRC_b8611afae7d74f0ed5f4df9845252745bf5d223f1bf50bbbb47fcdd78c6a3267,BAIIW0001|TIC364588501|S32|SRC_b8611afae7d74f0ed5f4df9845252745bf5d223f1bf50bbbb47fcdd78c6a3267,364588501,32,2194.136926,2194.139009,2194.146648,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000081,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000083,F3AP0042,BAIIW0001,3332,SRC_66b2f5febbab06dc574c5b3089c29ad2d498ae159c9cd483461515fef0321e71,BAIIW0001|TIC382258517|S30|SRC_66b2f5febbab06dc574c5b3089c29ad2d498ae159c9cd483461515fef0321e71,382258517,30,2118.282592,2118.283981,2118.291157,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000084,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000084,F3AP0042,BAIIW0001,3333,SRC_f2c7e012bbcecb88c75795bab92e412bc50f957f91d22bc27278a3bc4cd4ce28,BAIIW0001|TIC382258517|S30|SRC_f2c7e012bbcecb88c75795bab92e412bc50f957f91d22bc27278a3bc4cd4ce28,382258517,30,2139.275566,2139.276955,2139.285288,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000083,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000085,F3AP0043,BAIIW0001,3362,SRC_7b40fc101052f56ff49329a01ae5890a0809f5ec52807e0cdbd9f29f396edb85,BAIIW0001|TIC382575967|S63|SRC_7b40fc101052f56ff49329a01ae5890a0809f5ec52807e0cdbd9f29f396edb85,382575967,63,3026.683454,3026.685769,3026.697111,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000086,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000086,F3AP0043,BAIIW0001,3361,SRC_99b70bcbcb5aa56c28ffbb23a6005eea65f8153d1cbf079a38d3529698ae3a8e,BAIIW0001|TIC382575967|S63|SRC_99b70bcbcb5aa56c28ffbb23a6005eea65f8153d1cbf079a38d3529698ae3a8e,382575967,63,3021.70154,3021.702003,3021.706864,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000085,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000087,F3AP0044,BAIIW0001,3427,SRC_17ff29324a44c686ee279cf09fd7cef6851053bcae05a71802a5398d6fbe64c4,BAIIW0001|TIC395130640|S38|SRC_17ff29324a44c686ee279cf09fd7cef6851053bcae05a71802a5398d6fbe64c4,395130640,38,2337.272294,2337.273451,2337.281322,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000088,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000088,F3AP0044,BAIIW0001,3428,SRC_5d504650aa7810acc6f8262896f8650bc3df2d74d127ff8270f18142207f5481,BAIIW0001|TIC395130640|S38|SRC_5d504650aa7810acc6f8262896f8650bc3df2d74d127ff8270f18142207f5481,395130640,38,2353.12478,2353.125706,2353.130104,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000087,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000089,F3AP0045,BAIIW0001,3494,SRC_173dffb61a5ecd141cc7315e7e155147d9710b32ac9e9970ad7817df4af3066d,BAIIW0001|TIC405040121|S65|SRC_173dffb61a5ecd141cc7315e7e155147d9710b32ac9e9970ad7817df4af3066d,405040121,65,3091.0281,3091.029489,3091.036201,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000090,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000090,F3AP0045,BAIIW0001,3493,SRC_702434414c76678a233d6136721251d28e373b13fb214dced4384d05bbab8c70,BAIIW0001|TIC405040121|S64|SRC_702434414c76678a233d6136721251d28e373b13fb214dced4384d05bbab8c70,405040121,64,3044.987425,3044.988582,3044.996453,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000089,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000091,F3AP0046,BAIIW0001,3527,SRC_bd43c8a9a549d05d0dfb078d1dcc8e87929f865f85fc2c5c6e76e156ec05ea1e,BAIIW0001|TIC407999987|S44|SRC_bd43c8a9a549d05d0dfb078d1dcc8e87929f865f85fc2c5c6e76e156ec05ea1e,407999987,44,2523.270312,2523.271007,2523.283044,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000092,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000092,F3AP0046,BAIIW0001,3526,SRC_01be58a64aaccce6e4d0e9e3ba3da587a01ab65f0369fcfb15ae9a2d9c8ab98e,BAIIW0001|TIC407999987|S44|SRC_01be58a64aaccce6e4d0e9e3ba3da587a01ab65f0369fcfb15ae9a2d9c8ab98e,407999987,44,2515.377432,2515.37859,2515.385997,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000091,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000093,F3AP0047,BAIIW0001,3570,SRC_7cfcfcd4901e549670aef7625373863d8bf96c30b149b0f3d7915aff158f5fcc,BAIIW0001|TIC417119788|S49|SRC_7cfcfcd4901e549670aef7625373863d8bf96c30b149b0f3d7915aff158f5fcc,417119788,49,2657.111429,2657.112817,2657.120919,PUBLISHED_QPP_REFERENCE,SAME_SECTOR,F3AE000094,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000094,F3AP0047,BAIIW0001,3732,SRC_7df694df7eaf460dca764b15d8087934f9c0e327dfbc08d20a8839f66f5094d5,BAIIW0001|TIC446175401|S49|SRC_7df694df7eaf460dca764b15d8087934f9c0e327dfbc08d20a8839f66f5094d5,446175401,49,2656.372657,2656.37312,2656.382148,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_SECTOR,F3AE000093,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000095,F3AP0048,BAIIW0001,3578,SRC_b771c880c8a5349511da0e667f0ccd5bdb9bb46ad3efff737ccc9284281df03d,BAIIW0001|TIC420031513|S43|SRC_b771c880c8a5349511da0e667f0ccd5bdb9bb46ad3efff737ccc9284281df03d,420031513,43,2479.67729,2479.677984,2479.686549,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000096,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000096,F3AP0048,BAIIW0001,3579,SRC_2ee72fabf5d301753086357e6a450152939dfe4831cd73410e644d4a7c6d4679,BAIIW0001|TIC420031513|S43|SRC_2ee72fabf5d301753086357e6a450152939dfe4831cd73410e644d4a7c6d4679,420031513,43,2480.984998,2480.985924,2480.9931,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000095,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000097,F3AP0049,BAIIW0001,3616,SRC_45b5724399676baa15e6d6892b653fb396f315d239a79828b84345ed571c111b,BAIIW0001|TIC425933644|S29|SRC_45b5724399676baa15e6d6892b653fb396f315d239a79828b84345ed571c111b,425933644,29,2097.667076,2097.667308,2097.6724,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000098,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000098,F3AP0049,BAIIW0001,3619,SRC_8488a4b4b41f5bf6cbde8bc7648275fac938d385b57fd6c3a95228c669dd5fd5,BAIIW0001|TIC425933644|S69|SRC_8488a4b4b41f5bf6cbde8bc7648275fac938d385b57fd6c3a95228c669dd5fd5,425933644,69,3203.960593,3203.962445,3203.966843,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000097,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000099,F3AP0050,BAIIW0001,3627,SRC_42aff282fd4d25ce4160e9c01bdab310ce0882f4889bc98e2dac5fa595c3a4d7,BAIIW0001|TIC427346731|S32|SRC_42aff282fd4d25ce4160e9c01bdab310ce0882f4889bc98e2dac5fa595c3a4d7,427346731,32,2194.405017,2194.405943,2194.410573,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000100,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000100,F3AP0050,BAIIW0001,3628,SRC_1c9f24ad0a2b924891c4ecb0aa304707b696987f46d364332ea01ae84959a0a8,BAIIW0001|TIC427346731|S32|SRC_1c9f24ad0a2b924891c4ecb0aa304707b696987f46d364332ea01ae84959a0a8,427346731,32,2196.567984,2196.568216,2196.571919,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000099,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000101,F3AP0051,BAIIW0001,3645,SRC_94c01c455ff5f320116a8ec032cd02f596d273432d6e3f3762fdec332943e024,BAIIW0001|TIC429354344|S63|SRC_94c01c455ff5f320116a8ec032cd02f596d273432d6e3f3762fdec332943e024,429354344,63,3036.539888,3036.540351,3036.546832,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000102,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000102,F3AP0051,BAIIW0001,3644,SRC_a30216be407be1f7a4cc12cf736184baf56d8414bde7fc1065442185a864eda6,BAIIW0001|TIC429354344|S37|SRC_a30216be407be1f7a4cc12cf736184baf56d8414bde7fc1065442185a864eda6,429354344,37,2312.594359,2312.595285,2312.606627,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000101,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000103,F3AP0052,BAIIW0001,3646,SRC_e5f4f08a9a0d3c880cb57f34d55285bcf173cc046bb3a5106a448b06da841138,BAIIW0001|TIC429354344|S63|SRC_e5f4f08a9a0d3c880cb57f34d55285bcf173cc046bb3a5106a448b06da841138,429354344,63,3036.542203,3036.542897,3036.545906,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000104,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000104,F3AP0052,BAIIW0001,3643,SRC_332b9bbda7bc754e19e658cac393e37b9a35677df2ca9626db39f0d722fb34fa,BAIIW0001|TIC429354344|S37|SRC_332b9bbda7bc754e19e658cac393e37b9a35677df2ca9626db39f0d722fb34fa,429354344,37,2310.214044,2310.216127,2310.231173,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000103,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000105,F3AP0053,BAIIW0001,3647,SRC_3083675874a2a13cb560b2e416817a033988d0b614c17e934fc6e801299f42d9,BAIIW0001|TIC431107890|S57|SRC_3083675874a2a13cb560b2e416817a033988d0b614c17e934fc6e801299f42d9,431107890,57,2863.137365,2863.137828,2863.148939,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000106,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000106,F3AP0053,BAIIW0001,3648,SRC_61299c0ae7065d3f4709983650295479571c63582855c7af2fdfe49d1fba1837,BAIIW0001|TIC431107890|S76|SRC_61299c0ae7065d3f4709983650295479571c63582855c7af2fdfe49d1fba1837,431107890,76,3368.204625,3368.205551,3368.211569,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000105,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000107,F3AP0054,BAIIW0001,3738,SRC_858b13351c6bdcaec295e6743223963cdeeaa38cd4d8a3a029d4e9036ebb1db8,BAIIW0001|TIC452479048|S66|SRC_858b13351c6bdcaec295e6743223963cdeeaa38cd4d8a3a029d4e9036ebb1db8,452479048,66,3112.791575,3112.79227,3112.80014,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000108,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000108,F3AP0054,BAIIW0001,3737,SRC_4eaccffb0a51aa8d3174cec4cbb0213e7bb7d1b63d99eada86fcbc0b4efb7b81,BAIIW0001|TIC452479048|S65|SRC_4eaccffb0a51aa8d3174cec4cbb0213e7bb7d1b63d99eada86fcbc0b4efb7b81,452479048,65,3094.84314,3094.845454,3094.869065,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000107,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
