payload_id,variant_id,offset,length,time_sha256,flux_sha256,native_index_sha256,logical_payload_sha256,n_samples,first_time_s,last_time_s,time_dtype,flux_dtype,native_index_dtype
F3APAY000932,F3AV001440,23247,33,ee84e888b1c0ca5fde245efa856d03d683feb6267556ab9356fea29f4dac483f,70d9a7cd4e2e21e46df09576550c96a5c2d3f6e712d42ffd521dd6100e8e967a,f58dcdcb790d584170186e352076342a076c9ad8761fcce400e47119587173f2,588dd5b617701e2ee5a4b5d0fb47fd310d99c1453e7935c30aa0a12cd78d991c,33,0.0,640.0066066722502,<f8,<f8,<i8
F3APAY000933,F3AV001441,23280,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,e2ab5f3ea6612b210be1ff2c1aed702ac68c55ad5fa4f0b5f41fbff9270adaba,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,e9bdc899f650b054f225b13af34dadaf2d11525cf097b106978621f571b68642,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000934,F3AV001442,23314,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,3ec329d54ecf41073cb68eb368b42d59b3f17530d0260196fe485d7af86b9387,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,51a78ebff9b5ac355645c3d58a38e8037cc00fac3a908664a4739b358518e9f2,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000935,F3AV001443,23348,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,e2ab5f3ea6612b210be1ff2c1aed702ac68c55ad5fa4f0b5f41fbff9270adaba,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,e9bdc899f650b054f225b13af34dadaf2d11525cf097b106978621f571b68642,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000936,F3AV001444,23382,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,3ec329d54ecf41073cb68eb368b42d59b3f17530d0260196fe485d7af86b9387,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,51a78ebff9b5ac355645c3d58a38e8037cc00fac3a908664a4739b358518e9f2,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000937,F3AV001445,23416,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,a698687a9c937b1b215cc4631f9aba0e38464730fd99c2b2b340ea8510376cfe,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,0b1fc0d1fee042eecfe72d66b7b84547d401a7306e28ad59ae28c229e7bfeaf3,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000938,F3AV001446,23450,34,a4e38f32624957f75edcd1611026673cbaeb05b0904eb8e0a77a16d8e5b3a70b,8e2646378f359dba00de8bb50d30aa39da656ac1be7546dcf9a72c3f8816b805,d79c0ea7fe3813f732aee63fb5dcf639d72c2662a71612f413f0a6e6696c94e9,351720e2165e3313ff716c4e7a28807d041e6aeb2dfa57a91cbc457708a96ad5,34,0.0,660.0068132203887,<f8,<f8,<i8
F3APAY000939,F3AV001447,23484,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,5f92c09a30da6e77fdb32676a132319f4c1fdcdf5774131140c1957908a3745e,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,8031416ded1912f50b1480c488f69f627f5512111b64f8dd6aaa16611547713f,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000940,F3AV001448,23520,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,3a6e71355f8019efff4f2e313b11459c6c730106190a42044c1ff61d91f65a90,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,290be37746eb32ddd4c8589aabe29de147eaf8c2e31a1962dc5cdcfbe96bb8f6,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000941,F3AV001449,23556,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,5f92c09a30da6e77fdb32676a132319f4c1fdcdf5774131140c1957908a3745e,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,8031416ded1912f50b1480c488f69f627f5512111b64f8dd6aaa16611547713f,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000942,F3AV001450,23592,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,3a6e71355f8019efff4f2e313b11459c6c730106190a42044c1ff61d91f65a90,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,290be37746eb32ddd4c8589aabe29de147eaf8c2e31a1962dc5cdcfbe96bb8f6,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000943,F3AV001451,23628,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,e2b356a775c6a24254dcdb8dd3e998730e2b48dafca0aa13f05a172c592a6954,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,a68aed8878c643f1d44283760e807a70be4d31517ec676c5a708b8d272c1edde,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000944,F3AV001452,23664,36,4d3ad7cc6030931c83c4d52fb9abdb7a2ae2fa92ee44423d0c2aa3915dcf9a12,908f45dea5021ba76a6c90c3dcac0d73cabbf46f5d28750f31a4948d0e7c437b,dcd4aacc566dd63204127f3763fd32d58843ac3bfd97621f48cbbdc90682f0be,fc88d74809793def27b4f7965a56a44f4822e675d3ee43b876a8ae2a13a18ad5,36,0.0,700.0072262380854,<f8,<f8,<i8
F3APAY000945,F3AV001453,23700,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,b6dc9394efa51ee12537842870539be4275d4dd53ea0cd7b58e55480c0307857,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,a4ab66e8dd184a34663c9eec9d2ac1231ec978a8f8f54bf6a28210ac01e3a751,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000946,F3AV001454,23737,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,7c2dfee91130fd0a3b2aa0e9711ae171f1b2af514573103e2583a59d3ca3f73d,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,11deb2c020a9a1e19f99d70a28b240e36a3cc995ded2adde5918e3dbe1d99bc3,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000947,F3AV001455,23774,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,b6dc9394efa51ee12537842870539be4275d4dd53ea0cd7b58e55480c0307857,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,a4ab66e8dd184a34663c9eec9d2ac1231ec978a8f8f54bf6a28210ac01e3a751,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000948,F3AV001456,23811,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,7c2dfee91130fd0a3b2aa0e9711ae171f1b2af514573103e2583a59d3ca3f73d,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,11deb2c020a9a1e19f99d70a28b240e36a3cc995ded2adde5918e3dbe1d99bc3,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000949,F3AV001457,23848,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,e74485b2b93e0c24a0dbf1485dcb7d97d9fa993b4f64f79f5a19185f69c8be46,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,7c507c491866575a74382d20f4916da03608c60f076b7f30bba4fe4a314672ea,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000950,F3AV001458,23885,37,0752c69f3740881b5367ed2f9e9a2a44199f1e6fcbf3d6f0f2610b767f7184b5,77630488b307b1a80a2b1b683fac52700c76c36c5c8a411640d5fe5cc4d5ecb9,1ea8fa3edac06df02d873ef2472b50f19ec0447d12b12bd180e6e573782b0982,40521af2c58ee20387837ae609eea899358faff300e437468fa127dc68d1725b,37,0.0,720.007432786224,<f8,<f8,<i8
F3APAY000951,F3AV001459,23922,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,2c721353fd02d10dd12695939c9af4f6e3c07c86090a520b8008e343aba35d81,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,e2b2fdbe237a89f5e182c21245b7e99b4eea7dba6b6a7bac6aabad9c0d3427b3,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000952,F3AV001460,23959,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,860380a1a842b84894e635aa66057925569759efe99a5c3c87bc9b226a404dbc,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,a3caea58d63351ceafef2cb07d095c07daa439b6b342e0dd73db92bf265bd82c,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000953,F3AV001461,23996,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,2c721353fd02d10dd12695939c9af4f6e3c07c86090a520b8008e343aba35d81,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,e2b2fdbe237a89f5e182c21245b7e99b4eea7dba6b6a7bac6aabad9c0d3427b3,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000954,F3AV001462,24033,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,860380a1a842b84894e635aa66057925569759efe99a5c3c87bc9b226a404dbc,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,a3caea58d63351ceafef2cb07d095c07daa439b6b342e0dd73db92bf265bd82c,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000955,F3AV001463,24070,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,6c301e851d30235ec07caeab47cedc1a2df92d84cb737d31df54be82909b2157,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,e8bf56e7cf78c025de9d1bb9e6bc4cc473880aec777cb22634a027b17db4b74d,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000956,F3AV001464,24107,37,635d867a03d7794e6731745331606787fbde1655bfe7afaf0f804f577bfc69e5,e36059dc01591aaabb69db3bbdc4af2bb6a3242d243bcf2518c88b856b5b12b5,2cb581bd54eda871b0d53595096ecd1997ccbd5a00152980ebfe895708222fce,57cc99045e024d00fe2b8f7466844f97a7b83f7494e8712d1d2633e9f031aabb,37,0.0,720.0074327469338,<f8,<f8,<i8
F3APAY000957,F3AV001465,24144,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,da0af1252b480515ff80e51396b12995c4f96350733db9f04c8023f63b3c8337,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,eb123f459b69980630f519981f3cf2efa3ff8810f6338cdc6a977f8ae310b1c9,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000958,F3AV001466,24177,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,aee4edbe3fce6a2040806ab2aed7fe935332afc8a99af6c4790bd67b11c817ca,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,ffa38ee2148cc785a165e8bb8d4775a47ee68dac26ef9142a5c0622fdfc68f63,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000959,F3AV001467,24210,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,da0af1252b480515ff80e51396b12995c4f96350733db9f04c8023f63b3c8337,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,eb123f459b69980630f519981f3cf2efa3ff8810f6338cdc6a977f8ae310b1c9,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000960,F3AV001468,24243,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,aee4edbe3fce6a2040806ab2aed7fe935332afc8a99af6c4790bd67b11c817ca,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,ffa38ee2148cc785a165e8bb8d4775a47ee68dac26ef9142a5c0622fdfc68f63,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000961,F3AV001469,24276,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,cf7ada9a8c737923c981d0ab0f4ec672e60af6ca23e3224335c66b54d55d80ef,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,618fe673b4d3f4d16bffe5d10202b4047760ae19000ec93baad1101c3c9a0d2d,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000962,F3AV001470,24309,33,17ddd4c628f5296ddf48ea39bb8be2c9b5782fe7cedbd41fdd354c50fb56d5d9,f2504a2a1c64022d3dfa00c6afee5579d9dc87f0faf9330bc043c31c98389ca3,36d89757ade4140d2e458fbf36962aad7b92f35f16da5fd17d5a0cc75ad4e7cb,dd0f0e47021d62edd1e62be62d7351fc80c30296bc2124b561472f2477540db2,33,0.0,640.0066067115404,<f8,<f8,<i8
F3APAY000963,F3AV001471,24342,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,c540089c966ccf8ad3c65efd95df42c82211450d34a1234aaabf44cc29c95824,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,6f2cebb2920785c212d178537bbaf5a8e24ed80595fc4e74c429131c8a76edb9,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000964,F3AV001472,24381,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,44cbabee329e27f0eda5e85ac3a0506ec202b0c57e1047c67391748fe892cae7,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,3e156585456a433e5ff2cd41272baa977293b1f752ee7ae6b562b37e11b179b0,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000965,F3AV001473,24420,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,c540089c966ccf8ad3c65efd95df42c82211450d34a1234aaabf44cc29c95824,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,6f2cebb2920785c212d178537bbaf5a8e24ed80595fc4e74c429131c8a76edb9,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000966,F3AV001474,24459,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,44cbabee329e27f0eda5e85ac3a0506ec202b0c57e1047c67391748fe892cae7,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,3e156585456a433e5ff2cd41272baa977293b1f752ee7ae6b562b37e11b179b0,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000967,F3AV001475,24498,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,841f14716b35058d81ac9c9f977ad863dfb099aac3c137be1ea33b006569a42a,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,3b7b9309935cc3f21288d9ebbf8c6f9dc6be71cf3c3b95c5c04c7c59248875e5,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000968,F3AV001476,24537,39,25700cbacef949abcfb36a1b4b408e04c58498f2923675fe5bf9b2a9f0212c90,91429e270da17a97ee7f2e210a89b2aa9deffb89a9c9705bdc5287a0473138d4,97bec6236613da192b5a3ae3c180712188f0091eff0d8765b0ec9059eb7b6b5c,a00faa82a52d8f584a36680b318405362c847c83949814ba69c4705017b59a3c,39,0.0,760.0078458432108,<f8,<f8,<i8
F3APAY000969,F3AV001477,24576,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,7ce9f6f918dd8bbaa3c277a74e6d5e346ba18a68170cab762b25f6d53b475925,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,7e968cd3960df5079b246ba23393dc16ca0216418a12b9a5823ad75051c996ce,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000970,F3AV001478,24607,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,9e670238bde7c2b74f8845da14501546f252f48e7028401e1a49d0379e17fd5f,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,11154b30532309a6caab4f4e27bc2376262f17bbce80ebfd4d2c840d7d8eade7,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000971,F3AV001479,24638,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,7ce9f6f918dd8bbaa3c277a74e6d5e346ba18a68170cab762b25f6d53b475925,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,7e968cd3960df5079b246ba23393dc16ca0216418a12b9a5823ad75051c996ce,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000972,F3AV001480,24669,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,9e670238bde7c2b74f8845da14501546f252f48e7028401e1a49d0379e17fd5f,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,11154b30532309a6caab4f4e27bc2376262f17bbce80ebfd4d2c840d7d8eade7,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000973,F3AV001481,24700,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,7f8137bd000f01d0934d885f02020fbe30adef51b21c0788f96e750886192809,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,020b60c10fe2de67bca9a63fdcae82e1efd928e4e201a90f807ad2929c00d997,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000974,F3AV001482,24731,31,e72891d01856a1964a7052372ace209eb84057ef3529fbeabf3f4a50c06c2e6d,4ec084692b8a272ddebdf679d91a6b8f740dd78ffc10f5c5f1abd80df6552db2,60e0890a55a20005f01c56878cd11f41c6662ac5fc3b2eb2bdccff1d62da59df,692c2107e08169fc1c7d2af8d617ac39ad4644beeea95d6a13f3075499af74c3,31,0.0,600.0061936152633,<f8,<f8,<i8
F3APAY000975,F3AV001483,24762,31,4697b228edba608be32366bc5a923eb301b1b5bf5cfb6a2667ec2a1d9934caa8,f94360aceb46332d812357d0b74f28e6371ca5e3f6dc4948075b1910000791a5,872c3c13e005bf6fdc12b302dfb0950610d9e638ca874e67391fdcac61943dd2,726765f8d2d6477f2df44e4b6fd796d4100169fae9d4462d46300d3ec0d2aa09,31,0.0,600.005069602048,<f8,<f8,<i8
F3APAY000976,F3AV001484,24793,31,4697b228edba608be32366bc5a923eb301b1b5bf5cfb6a2667ec2a1d9934caa8,9b6aecee12312c01eb184e4d672d9ab5f14c30dba890eea3723b5f816e7a72a3,872c3c13e005bf6fdc12b302dfb0950610d9e638ca874e67391fdcac61943dd2,190d3541cc8a2360eeaad3be01951eacd0e6ffc001b78d4b3542a2bddfcf14aa,31,0.0,600.005069602048,<f8,<f8,<i8
F3APAY000977,F3AV001487,24824,31,4697b228edba608be32366bc5a923eb301b1b5bf5cfb6a2667ec2a1d9934caa8,535e9c366c10638e216decfa261ee885cee223b6facbc41ab96954c5cca1fd93,872c3c13e005bf6fdc12b302dfb0950610d9e638ca874e67391fdcac61943dd2,49c582a213f3fb14b8a87b43509f1d9fcee9c175f5fb3364449039522f519653,31,0.0,600.005069602048,<f8,<f8,<i8
F3APAY000978,F3AV001488,24855,31,4697b228edba608be32366bc5a923eb301b1b5bf5cfb6a2667ec2a1d9934caa8,1c9796d693bcbe2a880c562c4d97a72ced0968afb98327bbb593e702b4015bf8,872c3c13e005bf6fdc12b302dfb0950610d9e638ca874e67391fdcac61943dd2,0a461ade582a367976c92a75d653d9887742277d858b8961dc6a6ed17b706185,31,0.0,600.005069602048,<f8,<f8,<i8
F3APAY000979,F3AV001489,24886,33,7143c845c7affbab283f4bc2cf79a47722a0701187ca99e9f87538ef204bac02,b8de6ed232b13d259a9f35fb205125b8ca7b9def4ce514daa51861a9e7d025ce,7cbde815604e495e2ef64fd96325f45370d5092a1f71a3090e824501bcd7e847,6f512f1bd8066d8dc4462de5f19b20eec9b21539b9b508c36327825587be2b25,33,0.0,640.0054071826162,<f8,<f8,<i8
F3APAY000980,F3AV001490,24919,33,7143c845c7affbab283f4bc2cf79a47722a0701187ca99e9f87538ef204bac02,8166fb5818a8b2d3fe934b2ef9a9c2bc9aa2af91fe1ac8b791bfb4fde44eb752,7cbde815604e495e2ef64fd96325f45370d5092a1f71a3090e824501bcd7e847,e0d85d7b1123274695855d2c196700544442fbb1a2909f54d8e1ed6e45dd5f1d,33,0.0,640.0054071826162,<f8,<f8,<i8
F3APAY000981,F3AV001493,24952,33,7143c845c7affbab283f4bc2cf79a47722a0701187ca99e9f87538ef204bac02,db7c4f1791fe1c3dab6c252f552bcc94f94d665822c478ef99e641ba2abd7938,7cbde815604e495e2ef64fd96325f45370d5092a1f71a3090e824501bcd7e847,473c0fc69b4f401f9f546839535966573aac480d9bcfae560a2fc2aca2575f0e,33,0.0,640.0054071826162,<f8,<f8,<i8
F3APAY000982,F3AV001494,24985,33,7143c845c7affbab283f4bc2cf79a47722a0701187ca99e9f87538ef204bac02,0952cb766370550d5d2f3ea009d2798d208953301390a67126c69f93364c4c22,7cbde815604e495e2ef64fd96325f45370d5092a1f71a3090e824501bcd7e847,9ce58ed6b838f100d5727e65c23e9944c3be98a10e78aa86584cfa04efe2d50d,33,0.0,640.0054071826162,<f8,<f8,<i8
F3APAY000983,F3AV001495,25018,32,89831fdb0922dbddde352d80dd12d3632567e28aef4168ff34b11b6853f43768,fc9da1e98183790e192b7d58b6ff495e6d15966c0baff344e52f3b7211749a6e,8cdab0678fa6388bb6d7b848fc3931c2dd19247c70b0d2c4cd29401f29d55a93,1f72f382b6ed680dafcb497a6ec52a99ce33d9514e73564b947089024191f434,32,0.0,620.0052383923321,<f8,<f8,<i8
F3APAY000984,F3AV001496,25050,32,89831fdb0922dbddde352d80dd12d3632567e28aef4168ff34b11b6853f43768,07ad66cc4aca3896ac0c4719c2f6be721179a72764a7b5eff79131ac19f69c1e,8cdab0678fa6388bb6d7b848fc3931c2dd19247c70b0d2c4cd29401f29d55a93,0d7992294ade7861d6af4b30d876cf1f983bce3374459a33c7e655df04e2be63,32,0.0,620.0052383923321,<f8,<f8,<i8
F3APAY000985,F3AV001499,25082,32,89831fdb0922dbddde352d80dd12d3632567e28aef4168ff34b11b6853f43768,4ecbe94def05e104ea2fe86b25af7ea1e956fa7ef3a33d874e574f395c14ca2b,8cdab0678fa6388bb6d7b848fc3931c2dd19247c70b0d2c4cd29401f29d55a93,896cd640df86583ce1822ee0d9722b982529a090fa98e974ddd483d05c8333d9,32,0.0,620.0052383923321,<f8,<f8,<i8
F3APAY000986,F3AV001500,25114,32,89831fdb0922dbddde352d80dd12d3632567e28aef4168ff34b11b6853f43768,6c2416eeac105ecba2c4bf2f31c8a0b513cfe69f35cb1fb613c169155272e622,8cdab0678fa6388bb6d7b848fc3931c2dd19247c70b0d2c4cd29401f29d55a93,dd88a5056da8be9e22352e1d9766f4f84fcc7874bd593a3545fa2b0da4ffcd44,32,0.0,620.0052383923321,<f8,<f8,<i8
F3APAY000987,F3AV001501,25146,30,45c73f49298d69370058fa5a7ced4ac11a09619e65d031cd1747eade8147c163,4a719a66415f1f8524778602cf6912a285884963bcbf474ad63eab6e3ca44058,f836e64f57dd25482f98f2ce1f2bfe9825c0a56d5fdf2a7d3b0b54d1e6371dff,1f67949f76ff5b6c45bedf3045c67702fb5b245a7e19e7d318b050d87a8eabe6,30,0.0,580.0049007724738,<f8,<f8,<i8
F3APAY000988,F3AV001502,25176,30,45c73f49298d69370058fa5a7ced4ac11a09619e65d031cd1747eade8147c163,4f99bc2ed3acd1a539d2e97190a5a3644929087b80c5a3f031d66f054baa5b0a,f836e64f57dd25482f98f2ce1f2bfe9825c0a56d5fdf2a7d3b0b54d1e6371dff,6800b77018a83ce3aef19f34a142ee5970bfd40de69b43bdb37ff0fd50002127,30,0.0,580.0049007724738,<f8,<f8,<i8
F3APAY000989,F3AV001505,25206,30,45c73f49298d69370058fa5a7ced4ac11a09619e65d031cd1747eade8147c163,6b8361926e4afe2255b753889d55b837b60bfd9ff56566e6bc80d7f6e4fd3327,f836e64f57dd25482f98f2ce1f2bfe9825c0a56d5fdf2a7d3b0b54d1e6371dff,d66380f7b5b895a51a355f1698ceacad4de9691ef2b875b81e1c3028f70b6a9f,30,0.0,580.0049007724738,<f8,<f8,<i8
F3APAY000990,F3AV001506,25236,30,45c73f49298d69370058fa5a7ced4ac11a09619e65d031cd1747eade8147c163,fd359c77f7833618fb922fe3b53cf07c7803418d34677d55ea155e7aab577afb,f836e64f57dd25482f98f2ce1f2bfe9825c0a56d5fdf2a7d3b0b54d1e6371dff,d39c164094b115966f844fd7c43162195e52c2830d4d20141ad76be4e5f05aa8,30,0.0,580.0049007724738,<f8,<f8,<i8
F3APAY000991,F3AV001513,25266,29,53df04c082145769f16759126c128cc066dc1530f3d09ce3d8235d273e796c94,5615412f5c11029debfc449a1b80b326952c11ce4fe67d2415287392a16501a6,789d86bdf315af845df1275187903061c03c975fef39c8e4fb36808a7e4db164,66fd7c9e390683a68dd716453bf9c07d9c98401d5935625a4c9e6926a2173a77,29,0.0,560.0047307641944,<f8,<f8,<i8
F3APAY000992,F3AV001514,25295,29,53df04c082145769f16759126c128cc066dc1530f3d09ce3d8235d273e796c94,ed9ab54c1ec4328a81e86c649ba22d8db1f481a4f31bbf24496bcb410d660016,789d86bdf315af845df1275187903061c03c975fef39c8e4fb36808a7e4db164,df62a70367e90747f4eaf9115aa51b6959fbdd92239ac8359c1d8e24dc486fd7,29,0.0,560.0047307641944,<f8,<f8,<i8
F3APAY000993,F3AV001517,25324,29,53df04c082145769f16759126c128cc066dc1530f3d09ce3d8235d273e796c94,7e45e9d38f86130f65bdd763e500bf67b1c9d606f28a95a71e1b54ee9df1902a,789d86bdf315af845df1275187903061c03c975fef39c8e4fb36808a7e4db164,b05aaf022b97906bf70e6b9d18f8cfa4ae1949bbbd03d75fd2a77294360495b7,29,0.0,560.0047307641944,<f8,<f8,<i8
F3APAY000994,F3AV001518,25353,29,53df04c082145769f16759126c128cc066dc1530f3d09ce3d8235d273e796c94,f379ab6e8e347404d053228179c12cefc6bebb9180ad79c9085e462ce7f86b36,789d86bdf315af845df1275187903061c03c975fef39c8e4fb36808a7e4db164,1a3c554e8a31f63a4c4c3f897f516e605ef0cacf12b7f2fb9d6ccac3734605eb,29,0.0,560.0047307641944,<f8,<f8,<i8
