job_id,job_order,planned_decision_id,decision_class,phase3a_event_id,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,model_id,model_name,payload_id,payload_logical_sha256,payload_offset,payload_length,input_time_sha256,input_flux_sha256,input_native_index_sha256,status,bic,log_likelihood,parameters_json,formal_m1_period_s,rchi2,probability,warning_count,warning_types_json,warnings_json,parameter_at_bound,bound_parameters_json,convergence_status,afino_effective_dt_s,positive_frequency_bin_count,post_cutoff_bin_count,minimum_frequency_hz,maximum_frequency_hz,runtime_seconds,afino_version,afino_commit,result_core_sha256,error,completed_at_utc
F3AJ0000221,221,F3ADP000122,PRIMARY,F3AE000002,F3AV000122,F3AC044,WEp1,P01,0,M1,pow_const_gauss,F3APAY000074,e8427048300b0109343176c403c190f8176683e6083e86a2df6f9bcb4a30bba6,2145,29,bfb1ebecb83a345094f9bb5de62f2d8ad8e4a27b40784c49e2b0482ee18ad7b3,fe80edf1c1de1b9c089a1fbcff2bda1801e4bd98dc436e4a46ba7bc8bf77a727,970d5b85877e6ce188f8a8c8835ab00774d215e4aba2dd17df293ffd84bce800,OK,-26.216170567165868,19.70572860762108,"[1.3288558079204906,6.0,-3.0326501893918762,0.05702607005110059,-5.508490776137727,0.08997536787316017]",246.77840202257963,0.6354819889221992,0.5476737562010496,0,[],[],1,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0}]",NOT_AUDITABLE,20.000296009051713,14,14,0.001724112413390456,0.024137573787466386,0.6419663999986369,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,16275e165aa490b5b744dfd013666e8a999794a9c5eadef5e39a60cb6aa97dce,,2026-08-12T11:06:42.583224+00:00
F3AJ0000222,222,F3ADP000122,PRIMARY,F3AE000002,F3AV000122,F3AC044,WEp1,P01,0,M2,bpow_const,F3APAY000074,e8427048300b0109343176c403c190f8176683e6083e86a2df6f9bcb4a30bba6,2145,29,bfb1ebecb83a345094f9bb5de62f2d8ad8e4a27b40784c49e2b0482ee18ad7b3,fe80edf1c1de1b9c089a1fbcff2bda1801e4bd98dc436e4a46ba7bc8bf77a727,970d5b85877e6ce188f8a8c8835ab00774d215e4aba2dd17df293ffd84bce800,OK,-27.359259894454524,18.95774460645778,"[-21.083884922218687,3.6114211115206643,0.006896681459613706,1.0,-3.4951037077617597]",,0.6234411897603322,0.570971126131695,2,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31}]",1,"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",NOT_AUDITABLE,20.000296009051713,14,14,0.001724112413390456,0.024137573787466386,0.3914818999983254,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,e8c95873f7498c1f714dc7c5f5834414064d72c35139f86517aaaa0f8df4b629,,2026-08-12T11:06:42.978278+00:00
F3AJ0000259,259,F3ADP000143,PRIMARY,F3AE000002,F3AV000143,F3AC065,WC1,P04,0,M0,pow_const,F3APAY000087,91e577597d5d9850daa4edc5319417e2bd541761ba173aa7b2cc4ec52058fc5a,2524,26,4422cb71bd33beac4463a50a5274338ae8e651e5a0d93475d51b2910a509f8ca,8ef6cc985912c2c727890ade2ea1d01c691e0f522fc44a720745327bdc112038,a081660be3a616398f4ef8438792b3094d996d9da5fe65b9e05fd252fcc3af48,OK,-4.196415564116793,4.583114431846397,"[1.6409361758345817,2.924353320264954,-2.03965518088953]",,0.36805738567032936,0.7388970011341846,0,[],[],0,[],NOT_AUDITABLE,20.000296436192002,12,12,0.0019230484200193898,0.023076581040232677,0.24391200000536628,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,bd7e975026b1c49d9a77bbb96b0b8b66160db3e3211822bbedb605f31010fd41,,2026-08-12T11:06:43.225483+00:00
F3AJ0000260,260,F3ADP000143,PRIMARY,F3AE000002,F3AV000143,F3AC065,WC1,P04,0,M1,pow_const_gauss,F3APAY000087,91e577597d5d9850daa4edc5319417e2bd541761ba173aa7b2cc4ec52058fc5a,2524,26,4422cb71bd33beac4463a50a5274338ae8e651e5a0d93475d51b2910a509f8ca,8ef6cc985912c2c727890ade2ea1d01c691e0f522fc44a720745327bdc112038,a081660be3a616398f4ef8438792b3094d996d9da5fe65b9e05fd252fcc3af48,OK,2.0674461239718873,5.178543562484057,"[1.2461288915348008,6.0,-1.955726326326354,0.3739966356687148,-5.401065733388966,0.08835130199134454]",221.6425021944831,0.42927705606199196,0.6240609705329523,0,[],[],1,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0}]",NOT_AUDITABLE,20.000296436192002,12,12,0.0019230484200193898,0.023076581040232677,0.8332653000034043,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,1fc9f2e080dd6da62ca1ffcf1645c6c1d2afb8e8e5c313a8d4170b10ea802148,,2026-08-12T11:06:44.062532+00:00
F3AJ0000261,261,F3ADP000143,PRIMARY,F3AE000002,F3AV000143,F3AC065,WC1,P04,0,M2,bpow_const,F3APAY000087,91e577597d5d9850daa4edc5319417e2bd541761ba173aa7b2cc4ec52058fc5a,2524,26,4422cb71bd33beac4463a50a5274338ae8e651e5a0d93475d51b2910a509f8ca,8ef6cc985912c2c727890ade2ea1d01c691e0f522fc44a720745327bdc112038,a081660be3a616398f4ef8438792b3094d996d9da5fe65b9e05fd252fcc3af48,OK,0.5474655677497271,4.696080515701137,"[-15.985009563045077,2.8222308566311716,0.007692191273956201,1.0,-2.3905716509955424]",,0.44459518986613317,0.641083740706706,2,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31}]",1,"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",NOT_AUDITABLE,20.000296436192002,12,12,0.0019230484200193898,0.023076581040232677,0.5042156999988947,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,d6dc9175659ce1cee67a612dad6c5ec6101f5619118a8b4d3f4147869587a052,,2026-08-12T11:06:44.570547+00:00
F3AJ0000274,274,F3ADP000150,PRIMARY,F3AE000002,F3AV000150,F3AC072,WX2,P05,0,M0,pow_const,F3APAY000092,53ffa80a9615b166f278a07a9645dce531549475e345622e59ff6ffb35267956,2672,32,db9f8070955b4a3901b6897f101a2170360d64d699a3a778d02c7357f0ebe16a,6f814e754d918f3a23d91bec2470154688d87b5e530d7a3f85c03097edfc27b9,200e411df01ae6ce3bb7a145050b36d1a43532f0592b6f6cd010dd60552260ee,OK,-29.641071251694058,17.52858582694924,"[2.1101969353741703,3.404739332231154,-2.945129432831333]",,0.6099402433579142,0.6214722813236173,0,[],[],0,[],NOT_AUDITABLE,20.000295658246614,15,15,0.0015624769020409384,0.023437153530614076,0.2571451000039815,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,e0488db615127d98568b2df0decd70775c7c402de09594df88d6778a55c0b7b5,,2026-08-12T11:06:44.831935+00:00
F3AJ0000275,275,F3ADP000150,PRIMARY,F3AE000002,F3AV000150,F3AC072,WX2,P05,0,M1,pow_const_gauss,F3APAY000092,53ffa80a9615b166f278a07a9645dce531549475e345622e59ff6ffb35267956,2672,32,db9f8070955b4a3901b6897f101a2170360d64d699a3a778d02c7357f0ebe16a,6f814e754d918f3a23d91bec2470154688d87b5e530d7a3f85c03097edfc27b9,200e411df01ae6ce3bb7a145050b36d1a43532f0592b6f6cd010dd60552260ee,OK,-24.21387115202714,18.877061078769096,"[1.3302392880022291,6.0,-2.8909165319093693,4.913179908972666,-5.5769765290840825,0.05299613635766832]",264.2713798350386,0.728530216256542,0.5112769173553215,0,[],[],1,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0}]",NOT_AUDITABLE,20.000295658246614,15,15,0.0015624769020409384,0.023437153530614076,0.8771105999985593,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,d92cc6c6ef7b601ca58f23e317f8be32df49f70fcfa3c32831f018698ae96672,,2026-08-12T11:06:45.712762+00:00
F3AJ0000276,276,F3ADP000150,PRIMARY,F3AE000002,F3AV000150,F3AC072,WX2,P05,0,M2,bpow_const,F3APAY000092,53ffa80a9615b166f278a07a9645dce531549475e345622e59ff6ffb35267956,2672,32,db9f8070955b4a3901b6897f101a2170360d64d699a3a778d02c7357f0ebe16a,6f814e754d918f3a23d91bec2470154688d87b5e530d7a3f85c03097edfc27b9,200e411df01ae6ce3bb7a145050b36d1a43532f0592b6f6cd010dd60552260ee,OK,-24.62259316478263,17.727396984595735,"[-19.30026523039818,3.3122057715474282,0.0078123780420630935,1.0,-3.296486222696934]",,0.7040463479919211,0.5376166577361028,2,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31}]",1,"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",NOT_AUDITABLE,20.000295658246614,15,15,0.0015624769020409384,0.023437153530614076,0.5482588000013493,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,2763203b87bdc6d7b2af8edbbd12862d64074ad465036a6fc8d9d5cafad9fab0,,2026-08-12T11:06:46.264807+00:00
F3AJ0000277,277,F3ADP000151,PRIMARY,F3AE000002,F3AV000151,F3AC073,WC2,P00,0,M0,pow_const,F3APAY000093,0298dd92c50478c5193ef4b527ced5639803e5f1909338b8c46215bcafe35121,2704,24,21bfaa1667450f67c144e52be88369a9161faa0c458eb1cdf104b8549bd01ff0,616d87f2165cd5607eae5ba9b46062fe7b9d996031865528a80ec9958117fddb,cdb33b10243f1e65d4f21f61ca328193fa87c01be564982693d6803c449fa733,OK,-18.017757914992718,11.40677423029473,"[1.5473958270248371,3.547464547952518,-2.79116011612504]",,0.3438910888952814,0.734183541855806,0,[],[],0,[],NOT_AUDITABLE,20.000295907653786,11,11,0.0020833025100754393,0.02291632761082983,0.2466987999941921,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,d8d2f19637b0026dd0b6c57584368b638947d95481d5aa5f1af549354a25a429,,2026-08-12T11:06:46.515772+00:00
F3AJ0000278,278,F3ADP000151,PRIMARY,F3AE000002,F3AV000151,F3AC073,WC2,P00,0,M1,pow_const_gauss,F3APAY000093,0298dd92c50478c5193ef4b527ced5639803e5f1909338b8c46215bcafe35121,2704,24,21bfaa1667450f67c144e52be88369a9161faa0c458eb1cdf104b8549bd01ff0,616d87f2165cd5607eae5ba9b46062fe7b9d996031865528a80ec9958117fddb,cdb33b10243f1e65d4f21f61ca328193fa87c01be564982693d6803c449fa733,OK,-11.730257186175622,11.859866775083738,"[1.2407691637884846,6.0,-2.7072115430161765,1.85547216924449,-5.3054202081049695,0.060999532666075176]",201.425625313142,0.40075335552176133,0.610149577765122,0,[],[],1,"[{""parameter_index"":1,""side"":""upper"",""value"":6.0,""bound"":6.0}]",NOT_AUDITABLE,20.000295907653786,11,11,0.0020833025100754393,0.02291632761082983,0.8729061999983969,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,65bc105e443c30fe87264f6a5b9fac8ba5a49b65c32e8b6ad9c1db902b0ffe51,,2026-08-12T11:06:47.393506+00:00
F3AJ0000279,279,F3ADP000151,PRIMARY,F3AE000002,F3AV000151,F3AC073,WC2,P00,0,M2,bpow_const,F3APAY000093,0298dd92c50478c5193ef4b527ced5639803e5f1909338b8c46215bcafe35121,2704,24,21bfaa1667450f67c144e52be88369a9161faa0c458eb1cdf104b8549bd01ff0,616d87f2165cd5607eae5ba9b46062fe7b9d996031865528a80ec9958117fddb,cdb33b10243f1e65d4f21f61ca328193fa87c01be564982693d6803c449fa733,OK,-14.0852798498271,11.838430470510291,"[-8.087581999085737,1.5118204433907412,0.003865123056865537,8.170676257555618,-2.6967503398770325]",,0.33899196378982555,0.6834750047473561,17,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710}]",0,[],NOT_AUDITABLE,20.000295907653786,11,11,0.0020833025100754393,0.02291632761082983,0.45938240000396036,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,f7c4bcfc5c56be4d58e4ecbff71591ff4d7cc0d0030055b18ab8818ebb32ff2b,,2026-08-12T11:06:47.857473+00:00
F3AJ0000343,343,F3ADP000185,PRIMARY,F3AE000003,F3AV000185,F3AC029,WSp2,P04,0,M0,pow_const,F3APAY000115,6065c5fbde49bdf506ccfe40678ffd27dd60ebec90b13e7c2503fee9093cfe6b,3362,29,e780594146e70f98f2831b44702669aea3eb0bdc2ea2943bfe2eb34696ea955a,e38b56d4a7862c3405b3d78a0e605913d6b651936a435d00b19ceae12e693e3c,4b0d1c86e779e825d5af6cbf3033efa65e66f8a71fab5873dcd3afd2062480f6,OK,15.247780582114686,-4.984832961442084,"[1.6065669121732677,1.4919438709298478,-2.0163681287241126]",,0.38380971516471907,0.7646755887432347,0,[],[],0,[],NOT_AUDITABLE,20.000203741697728,14,14,0.001724120367273947,0.024137685141835258,0.23473539999395143,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,bfb66355781c4d005bb65df666ffddea5fcc55c6fb97245adbf4b98f5e508399,,2026-08-12T11:06:48.096293+00:00
F3AJ0000344,344,F3ADP000185,PRIMARY,F3AE000003,F3AV000185,F3AC029,WSp2,P04,0,M1,pow_const_gauss,F3APAY000115,6065c5fbde49bdf506ccfe40678ffd27dd60ebec90b13e7c2503fee9093cfe6b,3362,29,e780594146e70f98f2831b44702669aea3eb0bdc2ea2943bfe2eb34696ea955a,e38b56d4a7862c3405b3d78a0e605913d6b651936a435d00b19ceae12e693e3c,4b0d1c86e779e825d5af6cbf3033efa65e66f8a71fab5873dcd3afd2062480f6,OK,22.012942767018714,-4.40882805947121,"[1.9289519108803872,1.6516035995269782,-16.556782146349786,-2.3967100441560074,-3.903053931027465,0.11509590615894817]",49.553551388223156,0.5528831043756712,0.5957667113835774,0,[],[],0,[],NOT_AUDITABLE,20.000203741697728,14,14,0.001724120367273947,0.024137685141835258,0.830739100005303,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,6854d823d10fa5325456ad60c9e3c0c263fb436ef484d471c18d78b135b8aa2e,,2026-08-12T11:06:48.931436+00:00
F3AJ0000345,345,F3ADP000185,PRIMARY,F3AE000003,F3AV000185,F3AC029,WSp2,P04,0,M2,bpow_const,F3APAY000115,6065c5fbde49bdf506ccfe40678ffd27dd60ebec90b13e7c2503fee9093cfe6b,3362,29,e780594146e70f98f2831b44702669aea3eb0bdc2ea2943bfe2eb34696ea955a,e38b56d4a7862c3405b3d78a0e605913d6b651936a435d00b19ceae12e693e3c,4b0d1c86e779e825d5af6cbf3033efa65e66f8a71fab5873dcd3afd2062480f6,OK,19.527276186604425,-4.4855234340716965,"[-6.5662425601049135,1.2497004851845295,0.009955687550670377,9.0,-1.4226672068955897]",,0.4715386771689387,0.667059729946486,2,"[""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73}]",1,"[{""parameter_index"":3,""side"":""upper"",""value"":9.0,""bound"":9.0}]",NOT_AUDITABLE,20.000203741697728,14,14,0.001724120367273947,0.024137685141835258,0.5061350000032689,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,afb0becca3f96915337eba6986520c4aa2d681afb1b18cec0b0aeb247ee3eac5,,2026-08-12T11:06:49.442263+00:00
F3AJ0000433,433,F3ADP000229,PRIMARY,F3AE000003,F3AV000229,F3AC073,WC2,P00,0,M0,pow_const,F3APAY000145,f8bfeb477023e00593f6e9240b444049e99a51976ba2a97408cb596eb28a6dbc,4304,27,e62dbc38664f11af3eaba54172722440f040dc8d581961cbf16579cf2a5e823d,2e192386dd76281b790381f26511bab369e080da03193a33f12d2358f16ce046,0aed06668e89ca20548ca5c850b9665778089b55612c9827f6e2ca3efc75c6e4,OK,0.44324393648967675,2.3433273892166984,"[1.4711098804309102,1.6903226750616394,-3.024207499551567]",,0.49511734583845807,0.6693097226809113,0,[],[],0,[],NOT_AUDITABLE,20.000204622920137,13,13,0.0018518329054790156,0.024073827771227203,0.25223759999789763,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,1fe453fb8f703a67e59db0772279e7afd7bd4a6cd2977c6e4e5ea07b836afcd8,,2026-08-12T11:06:49.698559+00:00
F3AJ0000434,434,F3ADP000229,PRIMARY,F3AE000003,F3AV000229,F3AC073,WC2,P00,0,M1,pow_const_gauss,F3APAY000145,f8bfeb477023e00593f6e9240b444049e99a51976ba2a97408cb596eb28a6dbc,4304,27,e62dbc38664f11af3eaba54172722440f040dc8d581961cbf16579cf2a5e823d,2e192386dd76281b790381f26511bab369e080da03193a33f12d2358f16ce046,0aed06668e89ca20548ca5c850b9665778089b55612c9827f6e2ca3efc75c6e4,OK,6.944757227795661,2.9399947797560113,"[1.6858038214297932,2.2851869926663175,-2.366449774478949,-1.7742625126148721,-4.608403716299205,0.05003320206004055]",100.32387638096216,0.6248706466497274,0.5353306708563086,0,[],[],0,[],NOT_AUDITABLE,20.000204622920137,13,13,0.0018518329054790156,0.024073827771227203,0.8417275000028894,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,e437f36389c138fb9180803b551b16e011e75ef1b7016c03940f2d47bca076e2,,2026-08-12T11:06:50.543878+00:00
F3AJ0000435,435,F3ADP000229,PRIMARY,F3AE000003,F3AV000229,F3AC073,WC2,P00,0,M2,bpow_const,F3APAY000145,f8bfeb477023e00593f6e9240b444049e99a51976ba2a97408cb596eb28a6dbc,4304,27,e62dbc38664f11af3eaba54172722440f040dc8d581961cbf16579cf2a5e823d,2e192386dd76281b790381f26511bab369e080da03193a33f12d2358f16ce046,0aed06668e89ca20548ca5c850b9665778089b55612c9827f6e2ca3efc75c6e4,OK,4.623043418677048,2.8183770055845496,"[-8.043482820878841,1.4839603086417479,0.010163171862112016,9.0,-2.136770126193041]",,0.5761335005517961,0.5818608009686306,0,[],[],1,"[{""parameter_index"":3,""side"":""upper"",""value"":9.0,""bound"":9.0}]",NOT_AUDITABLE,20.000204622920137,13,13,0.0018518329054790156,0.024073827771227203,0.4058112999991863,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,dc4aeeee8da8dbd2cc69bd38a48a4a5a07f685b4c02d59cd130857a49ae5e981,,2026-08-12T11:06:50.954021+00:00
F3AJ0000487,487,F3ADP000249,PRIMARY,F3AE000004,F3AV000249,F3AC015,WSm1,P02,0,M0,pow_const,F3APAY000163,d2a91d83e2a6d902c9b9fca6aee564372ea60391a0e0a5799b497704a0d1556d,4664,18,7cbc6342f496b43811e91168e4e60b370b3e2d7f727531b3f97a0ecc569f4a8b,3d571234429b571dc91620bb08a2c5bfde07ef7caf2a7232de464285c32aa8af,4b8edbfa44d501f77d80c18deb4e7bf4c0336ea986cba2e8df9e6b913c56163f,OK,-2.5189720737547114,3.3389275785571915,"[1.458976004313802,2.229903211833848,-4.6577167946772144]",,0.4171529726683405,0.6002243795877977,0,[],[],0,[],NOT_AUDITABLE,20.000604044488522,8,8,0.0027776938852436686,0.02222155108194935,0.2398310999997193,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,30c3bd39ab962ad0049634fe8810d9e2472dd000f4261e87d36ad684d2ff7a51,,2026-08-12T11:06:51.198034+00:00
F3AJ0000488,488,F3ADP000249,PRIMARY,F3AE000004,F3AV000249,F3AC015,WSm1,P02,0,M1,pow_const_gauss,F3APAY000163,d2a91d83e2a6d902c9b9fca6aee564372ea60391a0e0a5799b497704a0d1556d,4664,18,7cbc6342f496b43811e91168e4e60b370b3e2d7f727531b3f97a0ecc569f4a8b,3d571234429b571dc91620bb08a2c5bfde07ef7caf2a7232de464285c32aa8af,4b8edbfa44d501f77d80c18deb4e7bf4c0336ea986cba2e8df9e6b913c56163f,OK,2.4927492239523126,3.9522292422234333,"[1.8460275357879403,2.644442306715962,-20.0,-1.9409568553286467,-3.6888794541139363,0.05]",40.0,0.7380196230865215,0.3535994352786309,0,[],[],1,"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0},{""parameter_index"":4,""side"":""upper"",""value"":-3.6888794541139363,""bound"":-3.6888794541139363},{""parameter_index"":5,""side"":""lower"",""value"":0.05,""bound"":0.05}]",NOT_AUDITABLE,20.000604044488522,8,8,0.0027776938852436686,0.02222155108194935,0.983742299998994,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,4fb195ec8e5372102d05da668c6361862cdf1be164d412cbdaca91abfa1098cb,,2026-08-12T11:06:52.185978+00:00
F3AJ0000489,489,F3ADP000249,PRIMARY,F3AE000004,F3AV000249,F3AC015,WSm1,P02,0,M2,bpow_const,F3APAY000163,d2a91d83e2a6d902c9b9fca6aee564372ea60391a0e0a5799b497704a0d1556d,4664,18,7cbc6342f496b43811e91168e4e60b370b3e2d7f727531b3f97a0ecc569f4a8b,3d571234429b571dc91620bb08a2c5bfde07ef7caf2a7232de464285c32aa8af,4b8edbfa44d501f77d80c18deb4e7bf4c0336ea986cba2e8df9e6b913c56163f,OK,1.086288235719655,3.615738965499844,"[-7.258365983116247,1.4246677148502838,0.007970820253911355,4.409143782565793,-3.158420606448721]",,0.6101292603652393,0.4347391454847419,0,[],[],0,[],NOT_AUDITABLE,20.000604044488522,8,8,0.0027776938852436686,0.02222155108194935,0.3253562999962014,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0f229c880af876da8e1c3a77bd1ea8a3c6503dc6140ed719091bb9fe81775f5d,,2026-08-12T11:06:52.515212+00:00
F3AJ0000508,508,F3ADP000256,PRIMARY,F3AE000004,F3AV000256,F3AC022,WSp1,P03,0,M0,pow_const,F3APAY000170,a3935d9022388529ab7b3b668547c0bb090388b307447bdfd7c04ac34e1730f6,4784,16,5573a693c6147920f4e15074f78336ae65dd25cd487795d9928045cf0e8839f8,765c9610a67f1bcbd92a8aeb75ce04816b3fa5997e1565d3b2ebde65a9238802,89d1a13c17b710e17389a887438b41e24cec4c71c824d584140c7c8a918e111a,OK,4.361375553188823,-0.23477762753909825,"[1.2345546853232554,3.6731051894801348,-1.5507078133695649]",,0.7580284550955705,0.41142128083812324,0,[],[],0,[],NOT_AUDITABLE,20.00060262711486,7,7,0.003124905842350401,0.021874340896452807,0.2559897999963141,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,6a359cfa10d14b66ccaf3777a57799f24ae283cadabfe840af31106ebe971f33,,2026-08-12T11:06:52.774982+00:00
F3AJ0000509,509,F3ADP000256,PRIMARY,F3AE000004,F3AV000256,F3AC022,WSp1,P03,0,M1,pow_const_gauss,F3APAY000170,a3935d9022388529ab7b3b668547c0bb090388b307447bdfd7c04ac34e1730f6,4784,16,5573a693c6147920f4e15074f78336ae65dd25cd487795d9928045cf0e8839f8,765c9610a67f1bcbd92a8aeb75ce04816b3fa5997e1565d3b2ebde65a9238802,89d1a13c17b710e17389a887438b41e24cec4c71c824d584140c7c8a918e111a,OK,7.589523971386242,1.0700133869451616,"[-3.3631134118984707,-1.0,-18.065918157648348,4.999999959276809,-5.442184398524138,0.10045097876684715]",230.94611121523607,0.9363882694737602,0.2663032946768034,0,[],[],1,"[{""parameter_index"":1,""side"":""lower"",""value"":-1.0,""bound"":-1.0},{""parameter_index"":3,""side"":""upper"",""value"":4.999999959276809,""bound"":5.0}]",NOT_AUDITABLE,20.00060262711486,7,7,0.003124905842350401,0.021874340896452807,0.8081404999975348,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,9be14cf177a9a1fe9a0c0cc0f1997162956de67bb4e74c94f1cb7bd43a41a997,,2026-08-12T11:06:53.587125+00:00
