simulation_unit_id,planned_decision_id,background_realization_id,n_samples,red_noise_alpha,qpp_fraction,true_period_s,recovered_period_s,absolute_period_error_s,relative_period_error,log_period_ratio,classification_outcome,period_label,period_recovery_status,nonselected_m1_center_used
F3BBG_N120_A0_Q004_R034:POS:PRIMARY,F3B2D002940,F3BBG_N120_A0_Q004_R034,120,0.0,0.04,101.10778688487163,98.1105717433599,2.997215141511731,0.02964376171070354,-0.03009201893832786,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R035:POS:PRIMARY,F3B2D002942,F3BBG_N120_A0_Q004_R035,120,0.0,0.04,97.69524005534615,94.75455150277163,2.940688552574514,0.030100632854871537,-0.03056295807782296,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R047:POS:PRIMARY,F3B2D002956,F3BBG_N120_A0_Q004_R047,120,0.0,0.04,70.32579446569694,70.2965636324271,0.029230833269849654,0.0004156488169373995,-0.0004157352228508035,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R049:POS:PRIMARY,F3B2D002958,F3BBG_N120_A0_Q004_R049,120,0.0,0.04,48.66740996348691,47.53013548468382,1.1372744788030928,0.0233682967648441,-0.023645665015259016,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R050:POS:PRIMARY,F3B2D002960,F3BBG_N120_A0_Q004_R050,120,0.0,0.04,44.83407479927575,44.21459685905741,0.6194779402183386,0.013817123315062714,-0.013913468266254298,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R053:POS:PRIMARY,F3B2D002962,F3BBG_N120_A0_Q004_R053,120,0.0,0.04,96.62322013094395,98.59599158915572,1.972771458211767,0.020417157030559154,0.020211521168625297,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R054:POS:PRIMARY,F3B2D002964,F3BBG_N120_A0_Q004_R054,120,0.0,0.04,49.772787790349405,49.73334735534888,0.039440435000521745,0.0007924096027462013,-0.0007927237251888316,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R069:POS:PRIMARY,F3B2D002974,F3BBG_N120_A0_Q004_R069,120,0.0,0.04,46.2664809562097,45.48553737074564,0.7809435854640583,0.016879251875741443,-0.017023330036662416,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R079:POS:PRIMARY,F3B2D002982,F3BBG_N120_A0_Q004_R079,120,0.0,0.04,45.666385057166174,45.203955203869725,0.4624298532964488,0.010126263612010652,-0.010177882989322495,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R083:POS:PRIMARY,F3B2D002988,F3BBG_N120_A0_Q004_R083,120,0.0,0.04,52.97618148660312,53.152895501589384,0.17671401498626693,0.0033357257927499975,0.0033301746008782274,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R087:POS:PRIMARY,F3B2D002990,F3BBG_N120_A0_Q004_R087,120,0.0,0.04,94.23935958536364,95.50634424220024,1.2669846568365983,0.01344432583594694,0.01335475282676851,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
