planned_decision_id,planned_order,decision_class,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,external_optimizer_seed,execute_only_if_eligible,planned_models,candidate_discovery_use,variant_id,admissibility_status,execute_afino,input_n_samples,input_time_sha256,input_flux_sha256,payload_start_offset,payload_end_offset,resolved_decision_status
F2D000213,213,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX1,P02,0,true,M0|M1|M2,false,F2V000213,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000214,214,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX1,P03,0,true,M0|M1|M2,false,F2V000214,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000215,215,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX1,P04,0,true,M0|M1|M2,false,F2V000215,ELIGIBLE_FOR_AFINO,true,29,171e01e0cabae69cfcb918f976770db6fc97f9169dbbd2373025c016c28d247f,4ad6f437d8dfea753f4ab920b0e086b8d1c4467f6de93abd322a9f42734860f4,2200,2229,READY_FOR_AFINO
F2D000216,216,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX1,P05,0,true,M0|M1|M2,false,F2V000216,ELIGIBLE_FOR_AFINO,true,29,171e01e0cabae69cfcb918f976770db6fc97f9169dbbd2373025c016c28d247f,290dc6e52bf2f47749cf6d6fe161526f200adb98845cb8a1f64476b4e3fc901a,2229,2258,READY_FOR_AFINO
F2D000217,217,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P00,0,true,M0|M1|M2,false,F2V000217,ELIGIBLE_FOR_AFINO,true,25,b0e221565a6be777210e7d98d711685693d4adb6cc19b4ed2888c6b6a849da65,1b78858f230618e3adf0b4bcdd5a6d6977f5036474837ab35f607929c7b115c2,2258,2283,READY_FOR_AFINO
F2D000218,218,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P01,0,true,M0|M1|M2,false,F2V000218,ELIGIBLE_FOR_AFINO,true,25,b0e221565a6be777210e7d98d711685693d4adb6cc19b4ed2888c6b6a849da65,e85f2949ea7489fcb289d9d3185d7756ea9175362cee3573a6307b16e0f41155,2283,2308,READY_FOR_AFINO
F2D000219,219,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P02,0,true,M0|M1|M2,false,F2V000219,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000220,220,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P03,0,true,M0|M1|M2,false,F2V000220,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000221,221,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P04,0,true,M0|M1|M2,false,F2V000221,ELIGIBLE_FOR_AFINO,true,25,b0e221565a6be777210e7d98d711685693d4adb6cc19b4ed2888c6b6a849da65,78bceb9c3b63b280645408b6131a769d9cb5a72f9ad07fe8f4919289bb778daa,2308,2333,READY_FOR_AFINO
F2D000222,222,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC1,P05,0,true,M0|M1|M2,false,F2V000222,ELIGIBLE_FOR_AFINO,true,25,b0e221565a6be777210e7d98d711685693d4adb6cc19b4ed2888c6b6a849da65,402effae0cc7ffdb6a0e3a0c7e2a7c7c58a2e59eda3b0e871463343eb13d14d3,2333,2358,READY_FOR_AFINO
F2D000223,223,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P00,0,true,M0|M1|M2,false,F2V000223,ELIGIBLE_FOR_AFINO,true,31,9c83e74eefd9b5e9123ae2e6d149c9fad4d7f12f62db1f50da61fa6228944c96,1871623e6e922e1f57e64b0ff09d08b90d20634966f25002f440d454c8ebf408,2358,2389,READY_FOR_AFINO
F2D000224,224,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P01,0,true,M0|M1|M2,false,F2V000224,ELIGIBLE_FOR_AFINO,true,31,9c83e74eefd9b5e9123ae2e6d149c9fad4d7f12f62db1f50da61fa6228944c96,86c61b54e42fd90d808637f2f13835be00074e56a65bcaf955b3c81a924765f4,2389,2420,READY_FOR_AFINO
F2D000225,225,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P02,0,true,M0|M1|M2,false,F2V000225,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000226,226,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P03,0,true,M0|M1|M2,false,F2V000226,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000227,227,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P04,0,true,M0|M1|M2,false,F2V000227,ELIGIBLE_FOR_AFINO,true,31,9c83e74eefd9b5e9123ae2e6d149c9fad4d7f12f62db1f50da61fa6228944c96,29de99dc89a1b539741d09a3e7f900c934fa0306f06611b592f0806500c7ae89,2420,2451,READY_FOR_AFINO
F2D000228,228,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WX2,P05,0,true,M0|M1|M2,false,F2V000228,ELIGIBLE_FOR_AFINO,true,31,9c83e74eefd9b5e9123ae2e6d149c9fad4d7f12f62db1f50da61fa6228944c96,d3859966ba35a914d54c918d90eb76555d1260cdc2d3d3af7b14f0938bcb6755,2451,2482,READY_FOR_AFINO
F2D000229,229,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P00,0,true,M0|M1|M2,false,F2V000229,ELIGIBLE_FOR_AFINO,true,23,f13492669d8cf347f230779268e1cbb3f1c73b59bf9fbced9e9995eddd337e82,135d692e08783db5cad610a77d5a468d211a1f21307e076762c8f9de0525fe38,2482,2505,READY_FOR_AFINO
F2D000230,230,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P01,0,true,M0|M1|M2,false,F2V000230,ELIGIBLE_FOR_AFINO,true,23,f13492669d8cf347f230779268e1cbb3f1c73b59bf9fbced9e9995eddd337e82,06b50fd68571e32d1cb0a50e8616f135256ad838f6a45f2efca1b95d27586b32,2505,2528,READY_FOR_AFINO
F2D000231,231,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P02,0,true,M0|M1|M2,false,F2V000231,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000232,232,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P03,0,true,M0|M1|M2,false,F2V000232,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000233,233,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P04,0,true,M0|M1|M2,false,F2V000233,ELIGIBLE_FOR_AFINO,true,23,f13492669d8cf347f230779268e1cbb3f1c73b59bf9fbced9e9995eddd337e82,5dc8f8f339391c29637e9d73b5ea856cc32cd280b1cf2af160806eb37f60ce9f,2528,2551,READY_FOR_AFINO
F2D000234,234,primary,P1_published_qpp_pdcsap_all,P1,PUBLISHED_QPP_REPRODUCED,WC2,P05,0,true,M0|M1|M2,false,F2V000234,ELIGIBLE_FOR_AFINO,true,23,f13492669d8cf347f230779268e1cbb3f1c73b59bf9fbced9e9995eddd337e82,af1724effdf21ea95419cd5305a31b8d99f95864aef79c86c6b286e71cfd86ce,2551,2574,READY_FOR_AFINO
F2D000235,235,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P00,0,true,M0|M1|M2,false,F2V000235,ELIGIBLE_FOR_AFINO,true,34,b2769f5ce811087c197d3150c2c12b3001838529e00a3f843a82bcd509acfa9b,be43038d2b43588ba71c9531e0400ff1c7baf5b6332bad05a53ddf2b66e45745,2574,2608,READY_FOR_AFINO
F2D000236,236,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P01,0,true,M0|M1|M2,false,F2V000236,ELIGIBLE_FOR_AFINO,true,34,b2769f5ce811087c197d3150c2c12b3001838529e00a3f843a82bcd509acfa9b,365ab7ed371797d551a87c9bffaae42461d4bea9159a1bd520a71606964210e1,2608,2642,READY_FOR_AFINO
F2D000237,237,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P02,0,true,M0|M1|M2,false,F2V000237,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000238,238,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P03,0,true,M0|M1|M2,false,F2V000238,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000239,239,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P04,0,true,M0|M1|M2,false,F2V000239,ELIGIBLE_FOR_AFINO,true,34,b2769f5ce811087c197d3150c2c12b3001838529e00a3f843a82bcd509acfa9b,1be6549b29bb493bd4f62e7045dbc69b92a5311624e0d416aa7f82187af9e7f2,2642,2676,READY_FOR_AFINO
F2D000240,240,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,W00,P05,0,true,M0|M1|M2,false,F2V000240,ELIGIBLE_FOR_AFINO,true,34,b2769f5ce811087c197d3150c2c12b3001838529e00a3f843a82bcd509acfa9b,b7721f7e101c9dcd4d80e1f02c13af51a4e0452b19bf7f22f84faa306dc8689e,2676,2710,READY_FOR_AFINO
F2D000241,241,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P00,0,true,M0|M1|M2,false,F2V000241,ELIGIBLE_FOR_AFINO,true,36,ed1c32f6de7d234c4c4fbb35ba0212ca08816868dbabde2149c3c01db8d4eb82,50235c310c71cd01a8a8b1f69b77ab983a8bf61fa6386b27637e6cad564dcf04,2710,2746,READY_FOR_AFINO
F2D000242,242,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P01,0,true,M0|M1|M2,false,F2V000242,ELIGIBLE_FOR_AFINO,true,36,ed1c32f6de7d234c4c4fbb35ba0212ca08816868dbabde2149c3c01db8d4eb82,7d05e4fe71020cb4bba56c78248a3adcff23ab3a1b94c5976dbe12ffbd09247d,2746,2782,READY_FOR_AFINO
F2D000243,243,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P02,0,true,M0|M1|M2,false,F2V000243,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000244,244,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P03,0,true,M0|M1|M2,false,F2V000244,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000245,245,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P04,0,true,M0|M1|M2,false,F2V000245,ELIGIBLE_FOR_AFINO,true,36,ed1c32f6de7d234c4c4fbb35ba0212ca08816868dbabde2149c3c01db8d4eb82,9d533d56a3792f27d53e236e21668d7f056bec506450e0b93df0ffe6b2e6015d,2782,2818,READY_FOR_AFINO
F2D000246,246,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm2,P05,0,true,M0|M1|M2,false,F2V000246,ELIGIBLE_FOR_AFINO,true,36,ed1c32f6de7d234c4c4fbb35ba0212ca08816868dbabde2149c3c01db8d4eb82,f7fb380d38fc97e45fdcf042063b2afe74515cac294879cd3bdf98d8cdab7a5c,2818,2854,READY_FOR_AFINO
F2D000247,247,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P00,0,true,M0|M1|M2,false,F2V000247,ELIGIBLE_FOR_AFINO,true,35,2b1c6f8f03ac482c15c7801f4e277606be9f382dd5513ca83268b6fbc6311fd8,576a7430024ee6bc3313112de267016d832bc5055a32e0f39dbe0f9ba0d19ba1,2854,2889,READY_FOR_AFINO
F2D000248,248,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P01,0,true,M0|M1|M2,false,F2V000248,ELIGIBLE_FOR_AFINO,true,35,2b1c6f8f03ac482c15c7801f4e277606be9f382dd5513ca83268b6fbc6311fd8,fca5afe40165972b5e5dfb24738f27b8da41b4b72fa5f5461df0e9dc49c2a08a,2889,2924,READY_FOR_AFINO
F2D000249,249,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P02,0,true,M0|M1|M2,false,F2V000249,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000250,250,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P03,0,true,M0|M1|M2,false,F2V000250,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000251,251,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P04,0,true,M0|M1|M2,false,F2V000251,ELIGIBLE_FOR_AFINO,true,35,2b1c6f8f03ac482c15c7801f4e277606be9f382dd5513ca83268b6fbc6311fd8,726c3fab5e3d361e9da41035f8e4bb5bc8c53ce4dabb36ea6fd0f444b0587baa,2924,2959,READY_FOR_AFINO
F2D000252,252,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSm1,P05,0,true,M0|M1|M2,false,F2V000252,ELIGIBLE_FOR_AFINO,true,35,2b1c6f8f03ac482c15c7801f4e277606be9f382dd5513ca83268b6fbc6311fd8,5f32d7cb711aa6325b395c63b716fdee2a2c609795e2eb89bfa7c5bad8ccbb79,2959,2994,READY_FOR_AFINO
F2D000253,253,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P00,0,true,M0|M1|M2,false,F2V000253,ELIGIBLE_FOR_AFINO,true,33,af53ab13f776259b510adfcdc0166b35d7b817cd1806201f5c7bd1eda38a5d9e,48ccfbb05bd3c69789e1d8882805eb85e9496b0e6c0f0f15a2ac1fc54565963f,2994,3027,READY_FOR_AFINO
F2D000254,254,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P01,0,true,M0|M1|M2,false,F2V000254,ELIGIBLE_FOR_AFINO,true,33,af53ab13f776259b510adfcdc0166b35d7b817cd1806201f5c7bd1eda38a5d9e,56140b2a88c81c32c932025863e989096a27eab52b8bf5ddb4cfd68bc25cf164,3027,3060,READY_FOR_AFINO
F2D000255,255,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P02,0,true,M0|M1|M2,false,F2V000255,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000256,256,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P03,0,true,M0|M1|M2,false,F2V000256,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000257,257,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P04,0,true,M0|M1|M2,false,F2V000257,ELIGIBLE_FOR_AFINO,true,33,af53ab13f776259b510adfcdc0166b35d7b817cd1806201f5c7bd1eda38a5d9e,51512eca7f22bcf1a38a69ff31bb17cd4afda349853c30c6afd6922b87464414,3060,3093,READY_FOR_AFINO
F2D000258,258,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp1,P05,0,true,M0|M1|M2,false,F2V000258,ELIGIBLE_FOR_AFINO,true,33,af53ab13f776259b510adfcdc0166b35d7b817cd1806201f5c7bd1eda38a5d9e,8bbac9e3d7cddc50110f15dedd6aebbb23ee5f711637a46f4f7c7e9ebe78156c,3093,3126,READY_FOR_AFINO
F2D000259,259,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P00,0,true,M0|M1|M2,false,F2V000259,ELIGIBLE_FOR_AFINO,true,32,08be053c53e9aaf978a59af1f1ba0ee8ce5c06e16c8a15ac1b5960faaaa3bb04,e49f2d7999f976cfe64dacdffd4958bba5490c02aaf872bab4f33dfa33fc07d2,3126,3158,READY_FOR_AFINO
F2D000260,260,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P01,0,true,M0|M1|M2,false,F2V000260,ELIGIBLE_FOR_AFINO,true,32,08be053c53e9aaf978a59af1f1ba0ee8ce5c06e16c8a15ac1b5960faaaa3bb04,31c4be83fe79ede20e1e7def946dbd3557ac9df5a878fe89a547ce7c155f60cf,3158,3190,READY_FOR_AFINO
F2D000261,261,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P02,0,true,M0|M1|M2,false,F2V000261,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000262,262,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P03,0,true,M0|M1|M2,false,F2V000262,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000263,263,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P04,0,true,M0|M1|M2,false,F2V000263,ELIGIBLE_FOR_AFINO,true,32,08be053c53e9aaf978a59af1f1ba0ee8ce5c06e16c8a15ac1b5960faaaa3bb04,4270c0bd0dbfa4f5034659e56ded3356b85c42aaed47e54c9ca9f04c6027685f,3190,3222,READY_FOR_AFINO
F2D000264,264,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WSp2,P05,0,true,M0|M1|M2,false,F2V000264,ELIGIBLE_FOR_AFINO,true,32,08be053c53e9aaf978a59af1f1ba0ee8ce5c06e16c8a15ac1b5960faaaa3bb04,f3146afd70a684d0db993d3d72de3faaf858b1bb177ad1d67a4498c354b11d80,3222,3254,READY_FOR_AFINO
F2D000265,265,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P00,0,true,M0|M1|M2,false,F2V000265,ELIGIBLE_FOR_AFINO,true,32,53e1c2cfe173638d32047c60a92c1cb7eaecfb187ab5c38e1c38f695b5429293,8d336a55ebafd1b34480d551b712481aaa6007bf532bc28e339a81c1a461c845,3254,3286,READY_FOR_AFINO
F2D000266,266,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P01,0,true,M0|M1|M2,false,F2V000266,ELIGIBLE_FOR_AFINO,true,32,53e1c2cfe173638d32047c60a92c1cb7eaecfb187ab5c38e1c38f695b5429293,80fe42257aa1a9400d1cad16d5ddecd5b50e4beaa12df92a854eaada9a84e558,3286,3318,READY_FOR_AFINO
F2D000267,267,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P02,0,true,M0|M1|M2,false,F2V000267,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000268,268,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P03,0,true,M0|M1|M2,false,F2V000268,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000269,269,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P04,0,true,M0|M1|M2,false,F2V000269,ELIGIBLE_FOR_AFINO,true,32,53e1c2cfe173638d32047c60a92c1cb7eaecfb187ab5c38e1c38f695b5429293,252cfc96c9707cc451d18a5a0e5f317e0048fb0bdb9b589c42e4af79de891f72,3318,3350,READY_FOR_AFINO
F2D000270,270,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm2,P05,0,true,M0|M1|M2,false,F2V000270,ELIGIBLE_FOR_AFINO,true,32,53e1c2cfe173638d32047c60a92c1cb7eaecfb187ab5c38e1c38f695b5429293,a219cd0089c7706e0a85fad2b1b17dd83f3afcb96f99fbe5307bec284999ab43,3350,3382,READY_FOR_AFINO
F2D000271,271,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P00,0,true,M0|M1|M2,false,F2V000271,ELIGIBLE_FOR_AFINO,true,33,f76fae9eacfd1fc7c6d58ec03c6652d8778b446465d95ea5ca8a5684c4984841,bdc6ed6d80409a159b1214eec8be75ab78f7d30f429c6d4fe071709596fd4d8d,3382,3415,READY_FOR_AFINO
F2D000272,272,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P01,0,true,M0|M1|M2,false,F2V000272,ELIGIBLE_FOR_AFINO,true,33,f76fae9eacfd1fc7c6d58ec03c6652d8778b446465d95ea5ca8a5684c4984841,ea1451b575efa9adbcb499437e443792e6628c3d1ed65cc5f11cf2c7e33d1572,3415,3448,READY_FOR_AFINO
F2D000273,273,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P02,0,true,M0|M1|M2,false,F2V000273,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000274,274,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P03,0,true,M0|M1|M2,false,F2V000274,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000275,275,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P04,0,true,M0|M1|M2,false,F2V000275,ELIGIBLE_FOR_AFINO,true,33,f76fae9eacfd1fc7c6d58ec03c6652d8778b446465d95ea5ca8a5684c4984841,8de9413b479b2755ef4d6fd826848690497fc340a1d5de8a67991a0838c3763b,3448,3481,READY_FOR_AFINO
F2D000276,276,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEm1,P05,0,true,M0|M1|M2,false,F2V000276,ELIGIBLE_FOR_AFINO,true,33,f76fae9eacfd1fc7c6d58ec03c6652d8778b446465d95ea5ca8a5684c4984841,9b6b1748f9d5cc326b5f7d09889d66f969542427c7d1cdd4ec8afc13e7145dfd,3481,3514,READY_FOR_AFINO
F2D000277,277,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P00,0,true,M0|M1|M2,false,F2V000277,ELIGIBLE_FOR_AFINO,true,35,da427623cca675871835b0e93796a7e52a50bbba15534ec20e9c6b358dbbe738,39c90ee34858848a8e206805380f4d6e94c8107c4adf53b945581eac8d2bab3c,3514,3549,READY_FOR_AFINO
F2D000278,278,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P01,0,true,M0|M1|M2,false,F2V000278,ELIGIBLE_FOR_AFINO,true,35,da427623cca675871835b0e93796a7e52a50bbba15534ec20e9c6b358dbbe738,cdcdad3a00968009f4d26137c78877fbcf042ce0aa534374d356b0e0f85e91db,3549,3584,READY_FOR_AFINO
F2D000279,279,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P02,0,true,M0|M1|M2,false,F2V000279,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000280,280,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P03,0,true,M0|M1|M2,false,F2V000280,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000281,281,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P04,0,true,M0|M1|M2,false,F2V000281,ELIGIBLE_FOR_AFINO,true,35,da427623cca675871835b0e93796a7e52a50bbba15534ec20e9c6b358dbbe738,7e89c4ebd812672a5606fab44fe856c3d644c1e4d83824857cfef034659729d2,3584,3619,READY_FOR_AFINO
F2D000282,282,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp1,P05,0,true,M0|M1|M2,false,F2V000282,ELIGIBLE_FOR_AFINO,true,35,da427623cca675871835b0e93796a7e52a50bbba15534ec20e9c6b358dbbe738,b8804ef4598e9f5df25d3dccd7b8e5e563182f072384f54fa207a02064d0b20d,3619,3654,READY_FOR_AFINO
F2D000283,283,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P00,0,true,M0|M1|M2,false,F2V000283,ELIGIBLE_FOR_AFINO,true,36,279eb66ffc6de3528d5846866b18914c03d1f59fd363d102fa9a478b7a3be951,751ba316bc8f5f19c7f90c8bce7e6f638a824d5b5e2a2aec22082648b0c74570,3654,3690,READY_FOR_AFINO
F2D000284,284,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P01,0,true,M0|M1|M2,false,F2V000284,ELIGIBLE_FOR_AFINO,true,36,279eb66ffc6de3528d5846866b18914c03d1f59fd363d102fa9a478b7a3be951,1308559f4477fa947b7f1ff8d23879e27872b891d51e198d9a6aba298592e395,3690,3726,READY_FOR_AFINO
F2D000285,285,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P02,0,true,M0|M1|M2,false,F2V000285,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000286,286,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P03,0,true,M0|M1|M2,false,F2V000286,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000287,287,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P04,0,true,M0|M1|M2,false,F2V000287,ELIGIBLE_FOR_AFINO,true,36,279eb66ffc6de3528d5846866b18914c03d1f59fd363d102fa9a478b7a3be951,44e423f6dba7770ff3ed73adca0a2a1399b1bbbd3c23ca17b3349a6881efaf71,3726,3762,READY_FOR_AFINO
F2D000288,288,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WEp2,P05,0,true,M0|M1|M2,false,F2V000288,ELIGIBLE_FOR_AFINO,true,36,279eb66ffc6de3528d5846866b18914c03d1f59fd363d102fa9a478b7a3be951,0c806c98dba875ec06aa3dbf6a09de1fd3635b119e77399010403ceadd4cece2,3762,3798,READY_FOR_AFINO
F2D000289,289,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WX1,P00,0,true,M0|M1|M2,false,F2V000289,ELIGIBLE_FOR_AFINO,true,36,b42da99ed9578be156d9bb3cbc8bd987a2009d0526ceb8d5c32135c12f69a8f1,2778109de25f3a89c825eb0262e3e929e1f8c183d41c5a7c4c6c8d3cf9de122e,3798,3834,READY_FOR_AFINO
F2D000290,290,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WX1,P01,0,true,M0|M1|M2,false,F2V000290,ELIGIBLE_FOR_AFINO,true,36,b42da99ed9578be156d9bb3cbc8bd987a2009d0526ceb8d5c32135c12f69a8f1,12dfb2d1ea18b33ae8a9781a5b52e57ed43dad9f79d86bc8f37877eae298e00b,3834,3870,READY_FOR_AFINO
F2D000291,291,primary,P1_not_selected_qpp_pdcsap_all,P1,MATCHED_NOT_SELECTED,WX1,P02,0,true,M0|M1|M2,false,F2V000291,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
