job_id,job_order,planned_decision_id,decision_class,variant_id,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,external_optimizer_seed,model_id,model_name,n_samples,payload_start_offset,payload_end_offset,input_time_sha256,input_flux_sha256,input_fits_index_sha256,source_fits_sha256,median_dt_s,expected_post_cutoff_bin_count,status,bic,log_likelihood,parameters_json,formal_m1_period_s,rchi2,probability,warning_count,warning_types_json,warnings_json,parameter_at_bound,bound_indices_json,bound_hits_json,afino_effective_dt_s,post_cutoff_bin_count,positive_frequency_bin_count,minimum_frequency_hz,maximum_frequency_hz,runtime_seconds,convergence_status,error
F2J000843,843,F2D000471,primary,F2V000471,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P02,0,M2,bpow_const,19,21540,21559,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,ffc856e13ef5db3b632bd070087935a8943fd43e898dd236fa676f9961fa29f9,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,1.87289027375955,3.458004017792664,"[-11.177458913097778,2.073825653065253,0.005262771073297346,9.0,-1.9517016873366302]",,2.325832667357273,0.12017912224729425,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""upper"",""value"":9.0,""bound"":9.0}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.38850499998079613,NOT_AUDITABLE,
F2J000844,844,F2D000472,primary,F2V000472,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P03,0,M0,pow_const,19,21559,21578,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,98a61b788eff5d30dcb60b453f8df6aead6861d68191f9005bc70ea3df205c80,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,2.6727975873992866,0.8608257836365762,"[1.4380102762656446,3.8148218424759235,-1.5886519295898651]",,1.0606850115683226,0.33907276558130056,0,[],[],False,[],[],20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.19598489999771118,NOT_AUDITABLE,
F2J000845,845,F2D000472,primary,F2V000472,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P03,0,M1,pow_const_gauss,19,21559,21578,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,98a61b788eff5d30dcb60b453f8df6aead6861d68191f9005bc70ea3df205c80,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,0.640722324785866,5.172700280947616,"[2.0962642145899415,4.255649528859245,-20.0,-1.1706155782073353,-3.6888794541139363,0.2490562051086113]",40.0,0.6062695714624197,0.4361958497041065,0,[],[],True,"[2,4]","[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0},{""parameter_index"":4,""side"":""upper"",""value"":-3.6888794541139363,""bound"":-3.6888794541139363}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.8348168000229634,NOT_AUDITABLE,
F2J000846,846,F2D000472,primary,F2V000472,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P03,0,M2,bpow_const,19,21559,21578,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,98a61b788eff5d30dcb60b453f8df6aead6861d68191f9005bc70ea3df205c80,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,6.961514502306008,0.9136919035194353,"[-20.264770724956627,3.65103904028499,0.010526192302533707,1.0,-1.6549831084999775]",,1.4883945709311164,0.22629952778079335,22,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710}]",True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.41202499996870756,NOT_AUDITABLE,
F2J000847,847,F2D000473,primary,F2V000473,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P04,0,M0,pow_const,19,21578,21597,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,5b56b32127f48434adc58b6f87d600d00f296c901717c4e87ba913e281faf669,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,2.21729763818185,1.0885757582452946,"[1.483892348271063,3.787067004445651,-1.638394692795157]",,1.5635333333445953,0.2118126465352223,0,[],[],False,[],[],20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.19200780004030094,NOT_AUDITABLE,
F2J000848,848,F2D000473,primary,F2V000473,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P04,0,M1,pow_const_gauss,19,21578,21597,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,5b56b32127f48434adc58b6f87d600d00f296c901717c4e87ba913e281faf669,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,-9.05099898467991,10.018560935680505,"[2.51498320398493,4.725401756904498,-20.0,-1.7633663942905236,-3.789226393933901,0.10402081724845733]",44.22217649583494,0.6138413532827106,0.4333451279030879,0,[],[],True,[2],"[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.7876647000084631,NOT_AUDITABLE,
F2J000849,849,F2D000473,primary,F2V000473,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P04,0,M2,bpow_const,19,21578,21597,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,5b56b32127f48434adc58b6f87d600d00f296c901717c4e87ba913e281faf669,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,6.498749232618758,1.14507453836306,"[-20.098064102449975,3.6286183178043596,0.013157710069186103,1.0,-1.6790399173229145]",,2.195377242138027,0.1323397703557214,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.42137759999604896,NOT_AUDITABLE,
F2J000850,850,F2D000474,primary,F2V000474,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P05,0,M0,pow_const,19,21597,21616,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,27ef0b1a9fd96b250af2fc4fd359bcb13e5464cc7de8ecc82ae2342a2e6aff0c,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,6.194809769831138,-0.9001803075793493,"[1.3634233901121346,3.7520738155004523,-1.329230347864651]",,1.0246668733560595,0.3508223566861475,0,[],[],False,[],[],20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.19370949995936826,NOT_AUDITABLE,
F2J000851,851,F2D000474,primary,F2V000474,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P05,0,M1,pow_const_gauss,19,21597,21616,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,27ef0b1a9fd96b250af2fc4fd359bcb13e5464cc7de8ecc82ae2342a2e6aff0c,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,4.44929447528369,3.2684142056987042,"[1.9649825361089657,3.9072710069753356,-20.0,-0.9167715675915623,-3.6888794541139363,0.24819601560569998]",40.0,0.48967982966614115,0.4840701598559499,0,[],[],True,"[2,4]","[{""parameter_index"":2,""side"":""lower"",""value"":-20.0,""bound"":-20.0},{""parameter_index"":4,""side"":""upper"",""value"":-3.6888794541139363,""bound"":-3.6888794541139363}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.8100802000262775,NOT_AUDITABLE,
F2J000852,852,F2D000474,primary,F2V000474,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P05,0,M2,bpow_const,19,21597,21616,133de0c3366958f712bb51a8168dfa174e603829fff3f53f8526458c4cccb95a,27ef0b1a9fd96b250af2fc4fd359bcb13e5464cc7de8ecc82ae2342a2e6aff0c,e27bdf5b0066570a1be18f6f8bde751741c93bac3d27a0ddb433f1cbcc800e2a,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,20.00023251894163,9,OK,10.053032051587794,-0.6320668711214577,"[-4.7942511575165225,1.0,0.004076735430388906,5.3643418135012295,-1.3819943113321183]",,1.4546024811246347,0.2323561241906614,19,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]","[{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":31},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":72},{""category"":""RuntimeWarning"",""message"":""overflow encountered in exp"",""filename"":""afino_spectral_models.py"",""lineno"":73},{""category"":""RuntimeWarning"",""message"":""invalid value encountered in subtract"",""filename"":""_numdiff.py"",""lineno"":710}]",True,[1],"[{""parameter_index"":1,""side"":""lower"",""value"":1.0,""bound"":1.0}]",20.000232516758842,9,9,0.0026315483534137276,0.023683935180723547,0.4240622000070289,NOT_AUDITABLE,
F2J001069,1069,F2D000547,primary,F2V000547,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P00,0,M0,pow_const,16,22984,23000,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-16.522256456196683,10.207038377153655,"[1.204711975925736,3.3953652108656516,-4.454141662224608]",,0.32670903843435073,0.6172715114568776,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.21082819998264313,NOT_AUDITABLE,
F2J001070,1070,F2D000547,primary,F2V000547,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P00,0,M1,pow_const_gauss,16,22984,23000,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-11.32939501348012,10.529472879378343,"[1.2956953460210814,3.3906707537076493,-19.243785639834343,-5.1827638335612365,-3.892103977660836,0.05]",49.01390226976184,1.1075750279790924,0.2408098868542201,0,[],[],True,[5],"[{""parameter_index"":5,""side"":""lower"",""value"":0.05,""bound"":0.05}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.7160110999830067,NOT_AUDITABLE,
F2J001071,1071,F2D000547,primary,F2V000547,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P00,0,M2,bpow_const,16,22984,23000,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-12.950548688220742,10.367094642220998,"[-17.038139058613197,3.154901238184471,0.01562501317883993,1.0,-6.598820995522693]",,0.5508437179159734,0.4103684826585522,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.35125419998075813,NOT_AUDITABLE,
F2J001072,1072,F2D000548,primary,F2V000548,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P01,0,M0,pow_const,16,23000,23016,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-17.618614989146497,10.755217643628562,"[1.2431153292860537,3.471211314676844,-4.622810079699627]",,0.306394580114773,0.6306063166887511,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.20190800004638731,NOT_AUDITABLE,
F2J001073,1073,F2D000548,primary,F2V000548,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P01,0,M1,pow_const_gauss,16,23000,23016,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-12.416181896285433,11.072866320781,"[1.319073651694106,3.4569248810663096,-19.243691890108103,-5.4012682965716525,-3.8883986058134563,0.05]",48.83262359601802,0.9097151799135513,0.2706892532267861,0,[],[],True,[5],"[{""parameter_index"":5,""side"":""lower"",""value"":0.05,""bound"":0.05}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.7767462999909185,NOT_AUDITABLE,
F2J001074,1074,F2D000548,primary,F2V000548,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P01,0,M2,bpow_const,16,23000,23016,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-14.072478069701962,10.928059332961608,"[-17.416228397644574,3.2258463533280386,0.015625013637642623,1.0,-8.017655592559755]",,0.4991517033619898,0.42892453207277037,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.36314620001940057,NOT_AUDITABLE,
F2J001075,1075,F2D000549,primary,F2V000549,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P02,0,M0,pow_const,16,23016,23032,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-16.522256456196683,10.207038377153655,"[1.204711975925736,3.3953652108656516,-4.454141662224608]",,0.32670903843435073,0.6172715114568776,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.20880610001040623,NOT_AUDITABLE,
F2J001076,1076,F2D000549,primary,F2V000549,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P02,0,M1,pow_const_gauss,16,23016,23032,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-11.32939501348012,10.529472879378343,"[1.2956953460210814,3.3906707537076493,-19.243785639834343,-5.1827638335612365,-3.892103977660836,0.05]",49.01390226976184,1.1075750279790924,0.2408098868542201,0,[],[],True,[5],"[{""parameter_index"":5,""side"":""lower"",""value"":0.05,""bound"":0.05}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.7207225000020117,NOT_AUDITABLE,
F2J001077,1077,F2D000549,primary,F2V000549,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P02,0,M2,bpow_const,16,23016,23032,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,bb86319e862bea5faf55ec1e647160359e5b78e970b67d78d2714e21ec8c614f,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-12.950548688220742,10.367094642220998,"[-17.038139058613197,3.154901238184471,0.01562501317883993,1.0,-6.598820995522693]",,0.5508437179159734,0.4103684826585522,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.35357129998737946,NOT_AUDITABLE,
F2J001078,1078,F2D000550,primary,F2V000550,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P03,0,M0,pow_const,16,23032,23048,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-17.618614989146497,10.755217643628562,"[1.2431153292860537,3.471211314676844,-4.622810079699627]",,0.306394580114773,0.6306063166887511,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.20306089997757226,NOT_AUDITABLE,
F2J001079,1079,F2D000550,primary,F2V000550,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P03,0,M1,pow_const_gauss,16,23032,23048,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-12.416181896285433,11.072866320781,"[1.319073651694106,3.4569248810663096,-19.243691890108103,-5.4012682965716525,-3.8883986058134563,0.05]",48.83262359601802,0.9097151799135513,0.2706892532267861,0,[],[],True,[5],"[{""parameter_index"":5,""side"":""lower"",""value"":0.05,""bound"":0.05}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.7730986000387929,NOT_AUDITABLE,
F2J001080,1080,F2D000550,primary,F2V000550,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P03,0,M2,bpow_const,16,23032,23048,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,110a3956e0b149501b2d6918aac79208a101b8093f7800454e80d5a6568a9e90,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-14.072478069701962,10.928059332961608,"[-17.416228397644574,3.2258463533280386,0.015625013637642623,1.0,-8.017655592559755]",,0.4991517033619898,0.42892453207277037,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.3620309999678284,NOT_AUDITABLE,
F2J001081,1081,F2D000551,primary,F2V000551,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P04,0,M0,pow_const,16,23048,23064,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,00eebb1b9838098d4fe3337cad02b65265a849c9c1d6f664c9efc79080f5c652,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-17.562881704810376,10.727351001460502,"[1.2789763289169602,3.5080956755328683,-4.607301770487704]",,0.3253380580282001,0.6181561950457701,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.19241740001598373,NOT_AUDITABLE,
F2J001082,1082,F2D000551,primary,F2V000551,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P04,0,M1,pow_const_gauss,16,23048,23064,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,00eebb1b9838098d4fe3337cad02b65265a849c9c1d6f664c9efc79080f5c652,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-12.455581557904186,11.092566151590376,"[1.3896487648327653,3.550011693291725,-19.811137853982384,-5.288123271720593,-3.8920366799416146,0.05003023278950544]",49.010603856918024,1.0696774574903871,0.24609311625935343,0,[],[],False,[],[],19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.7848722999915481,NOT_AUDITABLE,
F2J001083,1083,F2D000551,primary,F2V000551,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P04,0,M2,bpow_const,16,23048,23064,1b9215ab9acb5928e4ef562ecce48290b8d468ca3445482ec78a0ab934bfb642,00eebb1b9838098d4fe3337cad02b65265a849c9c1d6f664c9efc79080f5c652,0ced5fe79eece502d26a58b30b976948e92a4594fd2d7d82bb860707f5349f65,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,19.99999108084012,7,OK,-14.045838948458048,10.91473977233965,"[-17.597973406573285,3.2632957781920995,0.015625014149374828,1.0,-7.362762542331166]",,0.5373536609539973,0.415067977123479,0,[],[],True,[3],"[{""parameter_index"":3,""side"":""lower"",""value"":1.0,""bound"":1.0}]",19.99997770646587,7,7,0.0031250034833685907,0.021875024383580136,0.3613384999916889,NOT_AUDITABLE,
