job_id,job_class,series_id,condition_id,ground_truth,data_seed,external_optimizer_seed,model_id,model_name,status,runtime_seconds,n_samples,input_flux_sha256,input_time_sha256,afino_effective_dt_s,positive_frequency_bins,bins_after_cutoff,minimum_frequency_hz,maximum_frequency_hz,lnlike,BIC,rchi2,probability,parameters_json,estimated_period_s,parameter_at_bound,bound_indices_json,warning_count,warning_types_json,convergence_status,error
J014105,stability,S001161,C030_QPP_N015_P080_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M1,pow_const_gauss,OK,0.6495012000086717,15,cf427615e2aa0def7a9b3db8f416b7af13cd9bc9c7e0148fd117af7768a16f42,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.345602384323604,1.0383459766293583,0.014836472191232575,0.7279337800586638,"[1.0850115853442652,2.6221441208389127,-3.830246306962596,-1.2681444828783262,-5.019318414198309,0.25]",151.3081391609396,True,[5],0,[],NOT_AUDITABLE,
J014106,stability,S001161,C030_QPP_N015_P080_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M2,bpow_const,OK,0.3451849000121001,15,cf427615e2aa0def7a9b3db8f416b7af13cd9bc9c7e0148fd117af7768a16f42,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.351933011144606,-0.920225426067959,0.005814125798098539,0.8870657448217424,"[-8.438532829565714,1.6687760157677678,0.00796609934016922,4.182812035387628,-3.419825974655868]",,False,[],28,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J000361,primary,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,0,M0,pow_const,OK,0.19618629998876713,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.10168048184086,-56.9252463044512,0.1141290950306519,0.9518690196426077,"[1.6762968199507577,2.904215207903692,-5.535153777660975]",,False,[],0,[],NOT_AUDITABLE,
J000362,primary,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,0,M1,pow_const_gauss,OK,0.6210439999995288,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.208519669896184,-49.22175269171608,0.13270287779600204,0.8972543394827863,"[1.5830564409893446,2.766300555378747,-6.856462132495684,-7.551233194164541,-3.8190931286011742,0.05]",45.56286991579818,True,[5],0,[],NOT_AUDITABLE,
J000363,primary,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,0,M2,bpow_const,OK,0.360086600005161,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.22128134808704,-51.88633337771304,0.11472000889213765,0.9280225207856404,"[-11.610543217711136,2.026265379402801,0.0033321599526935186,3.2827197732485205,-5.227250352456055]",,False,[],1,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J013402,stability,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,1,M0,pow_const,OK,0.20735810001497157,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.101680481840816,-56.925246304451115,0.11412907007861608,0.9518690343673483,"[1.6762978436807212,2.904215898540513,-5.535153040322253]",,False,[],0,[],NOT_AUDITABLE,
J013403,stability,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,1,M1,pow_const_gauss,OK,0.6872943000053056,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.221421240477003,-49.247555832877715,0.12441645081136744,0.9039809844516233,"[1.3809266720073727,2.7685207896635426,-5.558756199158753,-1.587413564733272,-5.703782474656201,0.1878544492431231]",299.99999999999994,True,[4],0,[],NOT_AUDITABLE,
J013404,stability,S000121,C004_NULL_N030_A0,NULL_FLARE_RED_NOISE,0,1,M2,bpow_const,OK,0.40309870001510717,30,aacf9aadc1eef19161841ecc2469c984dadcce2fb7c73813c073e8ca121821a1,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.221281329176165,-51.886333339891294,0.11472210724137116,0.9280209779254049,"[-11.611692961678813,2.0264530729687396,0.0033325196138455217,3.282897824613412,-5.22707255369598]",,False,[],0,[],NOT_AUDITABLE,
J006721,primary,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M0,pow_const,OK,0.19279070000629872,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.11949600983303,-56.96087736043554,0.12415445088319696,0.9458702940346418,"[1.8286489084611537,2.9087127780501922,-6.128524874508304]",,False,[],0,[],NOT_AUDITABLE,
J006722,primary,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M1,pow_const_gauss,OK,0.6863329999905545,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.49321845961937,-49.79115027116245,0.07676214109269673,0.9426509640208061,"[1.6856977819510655,3.033226114195689,-5.5390079270413,-2.7065164336575607,-5.1334980140924396,0.16097703332762933]",169.60937756783832,False,[],0,[],NOT_AUDITABLE,
J006723,primary,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M2,bpow_const,OK,0.3016081999812741,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.56330343947576,-52.570377560490485,0.051396581070561456,0.9724487374086465,"[-13.091387121077176,2.265294843820139,0.006666670681115175,4.915166847984979,-5.074503691823617]",,False,[],0,[],NOT_AUDITABLE,
J014833,stability,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M0,pow_const,OK,0.19455259997630492,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.119496009833398,-56.96087736043628,0.12415449771147875,0.9458702656422517,"[1.8286472093672528,2.9087115698127426,-6.1285281102486655]",,False,[],0,[],NOT_AUDITABLE,
J014834,stability,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M1,pow_const_gauss,OK,0.7044930999982171,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.493218490529117,-49.79115033298194,0.07676192410075694,0.942651139084764,"[1.6856870532911816,3.0331657102286247,-5.539177601545055,-2.7068128093042088,-5.133437233106977,0.16095140379084646]",169.5990688560161,False,[],0,[],NOT_AUDITABLE,
J014835,stability,S002241,C057_QPP_N030_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M2,bpow_const,OK,0.425896400003694,30,0db6771b7a691400aa02a66470dc361bc722700257552a3f9405812b5d953b5e,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20.0,14,14,0.0016666666666666668,0.023333333333333334,31.5633036181573,-52.57037791785356,0.05140773328750092,0.9724414760416639,"[-13.089983548937429,2.2650658452122387,0.006666659985421924,4.916382898093658,-5.074446688928743]",,False,[],1,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J000721,primary,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,0,M0,pow_const,OK,0.2378675000218209,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.17823331339737,-219.6218749668218,0.20980614911219628,0.9814028604447436,"[2.2532527970882654,3.1625954905102227,-6.860137977541508]",,False,[],0,[],NOT_AUDITABLE,
J000722,primary,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,0,M1,pow_const_gauss,OK,0.6338178000005428,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.42148736832073,-210.0064955867091,0.1994004267181935,0.9770620278651868,"[2.2837917735369166,3.180512761421621,-7.001989934157704,-9.037680419573645,-4.032911961799157,0.050000000000039596]",56.424979635970516,True,[5],0,[],NOT_AUDITABLE,
J000723,primary,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,0,M2,bpow_const,OK,0.4231201999937184,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.49170350260505,-213.5142236852642,0.2001476425121027,0.9794316018134462,"[-18.54603709416227,2.8926205092992334,0.006666669401908012,4.812505628122106,-6.5301464192653835]",,False,[],2,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J013483,stability,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,1,M0,pow_const,OK,0.21750309999333695,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.17823331339633,-219.62187496681972,0.2098060518248208,0.9814028849890434,"[2.253253044363679,3.1625955640784205,-6.860137603261437]",,False,[],0,[],NOT_AUDITABLE,
J013484,stability,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,1,M1,pow_const_gauss,OK,0.6982450000068638,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.42148737491937,-210.00649559990637,0.19939985977619334,0.9770621951776088,"[2.2838575142220647,3.180553855301621,-7.001946576973998,-9.037760416176292,-4.032910697753649,0.05]",56.42490831227353,True,[5],0,[],NOT_AUDITABLE,
J013485,stability,S000241,C007_NULL_N060_A0,NULL_FLARE_RED_NOISE,0,1,M2,bpow_const,OK,0.46648890001233667,60,643c8135af7ebde0d769ba36cf6ba71010dca6dc1038ba1f8b8732df252a5b84,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,113.49170315498283,-213.51422299001976,0.20015284821393542,0.979430175596154,"[-18.546777722070498,2.8927584312609413,0.006666657070417007,4.81164822116613,-6.530260514582853]",,False,[],0,[],NOT_AUDITABLE,
J009961,primary,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M0,pow_const,OK,0.22214239998720586,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,118.83534047693507,-230.9360892938972,0.3683415289315688,0.9162033746051734,"[2.032608564479517,2.9168249956600514,-9.756005586363377]",,False,[],0,[],NOT_AUDITABLE,
J009962,primary,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M1,pow_const_gauss,OK,0.6638846999849193,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,120.27639814831643,-223.7163171467005,0.2519597386959486,0.9587096649948719,"[2.086656460226297,3.086591519136749,-8.04997944270459,-5.506186655892781,-4.834114091542349,0.06354092923360899]",125.72715110831837,False,[],0,[],NOT_AUDITABLE,
J009963,primary,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M2,bpow_const,OK,0.3498002999986056,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,119.27066306271331,-225.07214280548072,0.29029082135263257,0.9464533604110096,"[-17.374960687315188,2.701305700446748,0.008333407308018473,4.597291506162132,-7.534445990218769]",,False,[],17,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J015562,stability,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M0,pow_const,OK,0.2295149000128731,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,118.83534047700608,-230.93608929403922,0.36834096519889287,0.9162036916509868,"[2.0326033743602774,2.916821537099956,-9.756077788945708]",,False,[],0,[],NOT_AUDITABLE,
J015563,stability,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M1,pow_const_gauss,OK,0.7248728999984451,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,120.27639814699924,-223.71631714406612,0.2519554206122173,0.9587114028290087,"[2.0866714935445136,3.08660063104911,-8.049928576700013,-5.5061783418415695,-4.83411190676011,0.06354154961375041]",125.72687642217166,False,[],0,[],NOT_AUDITABLE,
J015564,stability,S003321,C084_QPP_N060_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M2,bpow_const,OK,0.4563335000129882,60,dd09a2d941a34e7bf4ba153c245e4744d4a0a6f530d8a3dd51b28acc74c615a6,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,20.0,29,29,0.0008333333333333334,0.02416666666666667,119.27066901165588,-225.07215470336587,0.2905472722072193,0.9463364785881014,"[-17.380408977626534,2.702338073493942,0.008333527791497328,4.594026760466361,-7.536417172537562]",,False,[],0,[],NOT_AUDITABLE,
J001081,primary,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,0,M0,pow_const,OK,0.22076289998949505,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,309.60033954192465,-611.0456041960379,0.4077766963517381,0.9744886278178932,"[2.866485376288817,3.390394085117659,-7.518007236520869]",,False,[],0,[],NOT_AUDITABLE,
J001082,primary,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,0,M1,pow_const_gauss,OK,0.6220134999894071,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,311.30103980782053,-602.2143923961124,0.4109568875475913,0.9697258321242599,"[2.65817200941762,3.253768403505752,-7.8224225624142605,-8.89166636167705,-3.6888794541139363,0.06515149216354624]",40.0,True,[4],0,[],NOT_AUDITABLE,
J001083,primary,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,0,M2,bpow_const,OK,0.45376309999846853,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,310.1475613653513,-603.9849729550797,0.40692518704041386,0.9723263844825039,"[-20.715183367326926,2.9608428627941437,0.003431175428715987,4.291077032817647,-7.42881432474468]",,False,[],4,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J013564,stability,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,1,M0,pow_const,OK,0.23028920000069775,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,309.60033954192903,-611.0456041960466,0.4077770345195237,0.9744885283365855,"[2.866486190921094,3.3903945927451353,-7.518007592929025]",,False,[],0,[],NOT_AUDITABLE,
J013565,stability,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,1,M1,pow_const_gauss,OK,0.6624896000139415,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,311.30103980779444,-602.2143923960602,0.41096087585096136,0.969724522641356,"[2.658187013108232,3.2537773459029946,-7.822422055997809,-8.891683930211187,-3.6888794541139363,0.06515081552382142]",40.0,True,[4],0,[],NOT_AUDITABLE,
J013566,stability,S000361,C010_NULL_N120_A0,NULL_FLARE_RED_NOISE,0,1,M2,bpow_const,OK,0.4766933000064455,120,0e94b4246758176ffa2dde2153fafddab5fca80f29113db5bff4d01251a0056f,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,310.1403244169157,-603.9704990582085,0.40652579050581483,0.9724498995375815,"[-21.568979016914092,3.0855454598528618,0.004583605256453189,4.823144400833422,-7.409530501525896]",,False,[],19,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
J013201,primary,S004401,C111_QPP_N120_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M0,pow_const,OK,0.27168879998498596,120,2ca37f80f541ad81e5fe179db83b49cf0188c7a8488a649b13f0f6db91f936ba,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,362.377275178769,-716.5994754697266,1.5950600078017632,0.07059180244276157,"[2.847782287817919,3.193978848553979,-20.0]",,True,[2],0,[],NOT_AUDITABLE,
J013202,primary,S004401,C111_QPP_N120_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M1,pow_const_gauss,OK,0.6452473000099417,120,2ca37f80f541ad81e5fe179db83b49cf0188c7a8488a649b13f0f6db91f936ba,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,374.41763191228694,-728.4475766050452,0.1996385110881361,0.9992330908824064,"[2.744615392893829,3.3576281517216926,-10.456665308170368,-6.542911195662843,-4.91276417379769,0.05]",136.01486398859626,True,[5],0,[],NOT_AUDITABLE,
J013203,primary,S004401,C111_QPP_N120_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,0,M2,bpow_const,OK,0.4917185999802314,120,2ca37f80f541ad81e5fe179db83b49cf0188c7a8488a649b13f0f6db91f936ba,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,369.1036462395489,-721.8971427034749,0.49675596843818187,0.9344207583279359,"[-18.45479498936836,2.602841627666876,0.007499999315479467,6.54419501684204,-9.759686240324461]",,False,[],0,[],NOT_AUDITABLE,
J016291,stability,S004401,C111_QPP_N120_P140_A2_Q040,STATIONARY_QPP_PRESENT,0,1,M0,pow_const,OK,0.29708459999528714,120,2ca37f80f541ad81e5fe179db83b49cf0188c7a8488a649b13f0f6db91f936ba,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,20.0,59,59,0.0004166666666666667,0.024583333333333336,362.3772751788093,-716.5994754698072,1.5950628998307756,0.07059103664628529,"[2.8477837783290565,3.1939796628669934,-20.0]",,True,[2],0,[],NOT_AUDITABLE,
