job_id,job_class,series_id,condition_id,parent_id,block_id,ground_truth,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,model_id,model_name,status,runtime_seconds,n_samples,input_flux_sha256,input_time_sha256,parent_n120_series_id,afino_effective_dt_s,positive_frequency_bins,bins_after_cutoff,minimum_frequency_hz,maximum_frequency_hz,lnlike,BIC,rchi2,probability,parameters_json,estimated_period_s,parameter_at_bound,bound_indices_json,warning_count,warning_types_json,convergence_status,error
NWJ005401,primary,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,0,M0,pow_const,OK,0.23512939998181537,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,165.90347196486752,-323.6518690419236,0.7057187710736089,0.773584929672618,"[1.8573207507864327,4.838472756823438,-3.9814509599753833]",,False,[],0,[],NOT_AUDITABLE,
NWJ005402,primary,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,0,M1,pow_const_gauss,OK,0.6800409999559633,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,167.77039026442108,-315.1530933093136,0.7259629275666573,0.7447423205315447,"[1.757758516352565,4.348015993358991,-4.119364104674819,-5.380230968871747,-3.6888794541139363,0.06462918184595708]",40.0,True,[4],0,[],NOT_AUDITABLE,
NWJ005403,primary,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,0,M2,bpow_const,OK,0.3431906999903731,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,165.90373179404966,-315.4973138124764,0.7312023625822149,0.7420172768051123,"[-35.771735306733405,4.834480944346398,0.007895084706536389,1.0028599900212185,-3.981494772809446]",,False,[],34,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ007696,stability,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,1,M0,pow_const,OK,0.22210360004100949,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,165.90347196489589,-323.6518690419803,0.7057180293142481,0.7735856812378735,"[1.8573259544006782,4.838491496741154,-3.981449988528396]",,False,[],0,[],NOT_AUDITABLE,
NWJ007697,stability,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,1,M1,pow_const_gauss,OK,0.6783623999799602,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,167.7703902640175,-315.1530933085064,0.7259645647484352,0.7447406304958413,"[1.7577696809746601,4.3480386690158195,-4.119364334095089,-5.380230316714051,-3.6888794541139363,0.06462915228739469]",40.0,True,[4],0,[],NOT_AUDITABLE,
NWJ007698,stability,NWS001801,NW046_NULL_N120_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,2380.0,0.0,,,0,1,M2,bpow_const,OK,0.36356259998865426,120,b867d0a5539a8a29e16c4067bd843f153e62a658154e5eff6f6194dfea4317e8,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS001801,20.0,59,59,0.0004166666666666667,0.024583333333333336,165.9095784220056,-315.5090070683883,0.7311175972399344,0.7421056402962734,"[-35.4245292779379,4.788373669937062,0.0033333915035928716,9.0,-3.982521469967857]",,True,[3],20,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ000961,primary,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.19323909998638555,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.347414870838401,-4.803009443566175,0.11627302786397993,0.789269432803655,"[1.32573673733922,2.766657672149223,-3.437096120822256]",,False,[],0,[],NOT_AUDITABLE,
NWJ000962,primary,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.8223344000289217,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.580445504462915,0.5686597363507353,0.046103647491828055,0.6393394335808654,"[1.0631110736394997,3.4063906631813845,-2.895377491455454,-0.8554794458391263,-4.86770000496882,0.09803315924445745]",130.0215238683585,False,[],0,[],NOT_AUDITABLE,
NWJ000963,primary,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.3371317000128329,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.571287399732895,-1.3589342032445364,0.036916339864419986,0.7748494794962986,"[-4.638089603497876,1.0000047990049477,0.0058805607574942305,5.108723979866728,-2.83922631990359]",,False,[],0,[],NOT_AUDITABLE,
NWJ006697,stability,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,1,M0,pow_const,OK,0.20082120003644377,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.347414870838409,-4.803009443566191,0.1162730311874485,0.7892694292045439,"[1.3257365142034558,2.7666573566431056,-3.4370964529381087]",,False,[],0,[],NOT_AUDITABLE,
NWJ006698,stability,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,1,M1,pow_const_gauss,OK,0.7489804999786429,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.580445545858994,0.5686596535585782,0.04610228270013895,0.6393420782301512,"[1.063063812315929,3.40599835438908,-2.895490723808181,-0.83968076348434,-4.867051561086188,0.09749550998571858]",129.93723953637866,False,[],0,[],NOT_AUDITABLE,
NWJ006699,stability,NWS000321,NW009_QPP_N015_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,280.0,2.0,80.0,0.04,0,1,M2,bpow_const,OK,0.4077801000094041,15,11a118ba9efc5710aa8295adb60c36631b52c3550d9606c0238eaa6731de9157,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,NWS002121,20.0,7,7,0.0033333333333333335,0.023333333333333334,4.5712873997157955,-1.358934203210338,0.03691660481278695,0.774848879608746,"[-5.869087032285984,1.2158245710075348,0.006068608452860897,5.10878313918498,-2.839223352081512]",,False,[],0,[],NOT_AUDITABLE,
NWJ002041,primary,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.2148211000021547,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.826544849933015,-86.37497504063552,0.09758371561086994,0.9613859788163124,"[1.5882108897218297,3.6821562529700174,-6.139737387603583]",,False,[],0,[],NOT_AUDITABLE,
NWJ002042,primary,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.6574745000107214,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.954218789620896,-78.7131509311655,0.11408076746294843,0.9123800419854798,"[1.6456463095056313,3.75017385671622,-6.279620954355102,-7.861733437606368,-4.15305238781133,0.08208272239875189]",63.62792127791017,False,[],0,[],NOT_AUDITABLE,
NWJ002043,primary,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.4398240000009537,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.9868701020241,-81.41751088558716,0.10782044170956602,0.9330785715301803,"[-21.09813716642137,3.5370137146101843,0.011666665674489034,1.0,-16.407982131580606]",,True,[3],0,[],NOT_AUDITABLE,
NWJ006940,stability,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,1,M0,pow_const,OK,0.20839410001644865,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.8265448499332,-86.37497504063589,0.09758376402951209,0.9613859517316664,"[1.588211137046072,3.682156726092016,-6.139737141286303]",,False,[],0,[],NOT_AUDITABLE,
NWJ006941,stability,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,1,M1,pow_const_gauss,OK,0.6091641999664716,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.95421878955352,-78.71315093103075,0.11408023143005981,0.912380477717616,"[1.6456407271178723,3.75016804377386,-6.279621315747032,-7.861746651107833,-4.1530502649914816,0.08208276305343849]",63.62778620743931,False,[],0,[],NOT_AUDITABLE,
NWJ006942,stability,NWS000681,NW018_QPP_N030_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,580.0,2.0,80.0,0.04,0,1,M2,bpow_const,OK,0.47464919998310506,30,f5b8863e2f4b355838385e7feda96ad1fe2d104f67ec81b057bcc81d806d9d97,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,NWS002121,20.0,14,14,0.0016666666666666668,0.023333333333333334,45.986870334946246,-81.41751135143146,0.10786138789083383,0.9330486707627739,"[-21.099372938975687,3.537240852756696,0.01166666458002218,1.0,-16.76633018320963]",,True,[3],2,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ003121,primary,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.23235630005365238,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.42021961564629,-200.65835432457595,0.24569231995534346,0.9421178921186371,"[1.543787127208899,3.617933606735166,-7.693677572150347]",,False,[],0,[],NOT_AUDITABLE,
NWJ003122,primary,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.5859966999851167,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.76199375823883,-192.06877524968607,0.2897875281783846,0.8946291672124569,"[1.702295488091238,3.827043765352034,-7.590085104176419,-8.123032434280425,-4.56439761584503,0.05]",96.00474485746541,True,[5],0,[],NOT_AUDITABLE,
NWJ003123,primary,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.4401340000331402,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.56629960486879,-194.76842939630433,0.26152453259408365,0.9201355358014581,"[-24.133462171181968,3.7989468591109152,0.0077777849753404805,1.8463615482858533,-14.725442720931259]",,False,[],2,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ007183,stability,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,1,M0,pow_const,OK,0.23230400000466034,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.42021961564669,-200.65835432457675,0.24569235535898046,0.9421178747769217,"[1.543787472291428,3.617933710569912,-7.693677940538013]",,False,[],0,[],NOT_AUDITABLE,
NWJ007184,stability,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,1,M1,pow_const_gauss,OK,0.6242028999840841,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.7619938206065,-192.06877537442142,0.28977861685895273,0.8946347634137097,"[1.7022745431478725,3.8269898433323477,-7.590140946594522,-8.123441783260393,-4.564408908403818,0.05]",96.00582900281208,True,[5],0,[],NOT_AUDITABLE,
NWJ007185,stability,NWS001041,NW027_QPP_N045_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,880.0,2.0,80.0,0.04,0,1,M2,bpow_const,OK,0.5304372000391595,45,3cfc2db6fd99ac596dda5e7380e963c42e44020875f8ade046dd174816ef76ef,53d6f419d7c4fb494a8959ad2735433208ea78f8a82471c3ce4638449fbf9ded,NWS002121,20.0,22,22,0.0011111111111111111,0.024444444444444446,103.57737753479572,-194.79058525615818,0.26007043214908676,0.9209602647180037,"[-24.06300583166125,3.786891778834546,0.007777777725127566,2.2196853320265992,-8.707608062502883]",,False,[],4,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ004201,primary,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.22094420000212267,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.15814883083246,-291.581706001692,0.5061270503756065,0.8245136103617695,"[1.5695519503914752,3.377003234978889,-8.276150391237659]",,False,[],0,[],NOT_AUDITABLE,
NWJ004202,primary,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.5858284999849275,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.512611066845,-282.18874298375766,0.5777584348015792,0.7484145441607765,"[1.6669752523594588,3.4905047937502554,-8.193810604277445,-8.882698197452415,-4.56422611832192,0.05]",95.98828169325188,True,[5],0,[],NOT_AUDITABLE,
NWJ004203,primary,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.4126579000148922,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.34440569427494,-285.219628068604,0.5444116298635924,0.7818201385679513,"[-25.393144610246615,3.8503981585515215,0.0033333290605808328,2.9688190279106257,-8.535063110451928]",,False,[],0,[],NOT_AUDITABLE,
NWJ007426,stability,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,1,M0,pow_const,OK,0.24292719998629764,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.15814883083112,-291.5817060016893,0.506126989501606,0.8245136561015189,"[1.5695529774343016,3.3770037723082087,-8.276149892307734]",,False,[],0,[],NOT_AUDITABLE,
NWJ007427,stability,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,1,M1,pow_const_gauss,OK,0.5586480000056326,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.5126110015252,-282.188742853118,0.5776732137742213,0.7484824039765676,"[1.6672057523446717,3.490713605619157,-8.193379049464264,-8.882854566849963,-4.564206578698318,0.05000000000000027]",95.9864061366813,True,[5],0,[],NOT_AUDITABLE,
NWJ007428,stability,NWS001401,NW036_QPP_N060_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1180.0,2.0,80.0,0.04,0,1,M2,bpow_const,OK,0.46897759998682886,60,dedd4669bd7e10cc2c007c7fde312d5cd3e07af416ee29ce64efbdab94200b67,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,NWS002121,20.0,29,29,0.0008333333333333334,0.02416666666666667,149.34443283630026,-285.2196823526546,0.5432403276137469,0.7827372442076859,"[-25.398690726290635,3.851476529696359,0.003333327389732407,2.9703845708579886,-8.52996107058315]",,False,[],0,[],NOT_AUDITABLE,
NWJ005281,primary,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.23906230001011863,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,232.5117999290575,-457.4552205902785,0.6895950075252305,0.7427234169062743,"[1.5354337283653239,2.9571530817002647,-8.197322335090995]",,False,[],0,[],NOT_AUDITABLE,
NWJ005282,primary,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.5777922000270337,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,234.05485775058335,-449.1887673315754,0.6853638484544358,0.7352824403881524,"[1.7304950253528322,3.208845639388151,-7.928427297518281,-7.181917029255074,-4.88410996097187,0.05341933550596155]",132.1727740397897,False,[],0,[],NOT_AUDITABLE,
NWJ005283,primary,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.43350040004588664,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,233.17523101947484,-451.21370350327663,0.6878113146676917,0.7368995448425216,"[-20.535198123279077,2.9385208322180985,0.01277777005929813,9.0,-7.928333054008377]",,True,[3],3,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ007669,stability,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,1,M0,pow_const,OK,0.240342499979306,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,232.51179992905446,-457.4552205902724,0.6895952968167134,0.7427231432516794,"[1.535432786033631,2.957153042585663,-8.197321268326792]",,False,[],0,[],NOT_AUDITABLE,
NWJ007670,stability,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,1,M1,pow_const_gauss,OK,0.5994322000187822,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,234.0548576841775,-449.1887671987637,0.6854429813933406,0.7352089564782242,"[1.7303153074690678,3.2087834144581655,-7.928493282356582,-7.181908791957071,-4.884107190653721,0.053417579945745225]",132.17240787966213,False,[],0,[],NOT_AUDITABLE,
NWJ007671,stability,NWS001761,NW045_QPP_N090_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,1780.0,2.0,80.0,0.04,0,1,M2,bpow_const,OK,0.5207748000393622,90,971335c34514e86988d91e4c5eb870d6c14e042add28ef97b060b78ff6adf2c4,7c503bca93ba19d0fbe66f82a4c8ed063f60df020616c6e40c34f18b98e0c2b4,NWS002121,20.0,44,44,0.0005555555555555556,0.024444444444444446,233.17523141400446,-451.2137042923359,0.6877745788911155,0.7369339034432739,"[-20.535354349990964,2.9385611430458813,0.012777773399926199,9.0,-7.92835324070164]",,True,[3],1,"[""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
NWJ006361,primary,NWS002121,NW054_QPP_N120_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,2380.0,2.0,80.0,0.04,0,0,M0,pow_const,OK,0.2435527999768965,120,e46ca6b6575355ed994cce8e1c5d06bcf1d10056e6c8fff49fdddd9226d628a5,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS002121,20.0,59,59,0.0004166666666666667,0.024583333333333336,285.9783750086981,-563.8016751295847,0.7615880378258056,0.7148167056833273,"[1.7794538229117125,2.542871868752158,-8.148799200090755]",,False,[],0,[],NOT_AUDITABLE,
NWJ006362,primary,NWS002121,NW054_QPP_N120_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,2380.0,2.0,80.0,0.04,0,0,M1,pow_const_gauss,OK,0.6459473999566399,120,e46ca6b6575355ed994cce8e1c5d06bcf1d10056e6c8fff49fdddd9226d628a5,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS002121,20.0,59,59,0.0004166666666666667,0.024583333333333336,287.2630473509534,-554.1384074823782,0.7885945551487923,0.6781242591471195,"[1.8926691201616326,2.661982857311113,-7.829050455695359,-7.085264612455581,-4.924805972960537,0.05]",137.6626287791268,True,[5],0,[],NOT_AUDITABLE,
NWJ006363,primary,NWS002121,NW054_QPP_N120_P080_A2_Q040,NWP_A2_S00_P080,NWB_A2_S00,STATIONARY_QPP_PRESENT,2380.0,2.0,80.0,0.04,0,0,M2,bpow_const,OK,0.453568400000222,120,e46ca6b6575355ed994cce8e1c5d06bcf1d10056e6c8fff49fdddd9226d628a5,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,NWS002121,20.0,59,59,0.0004166666666666667,0.024583333333333336,286.27174631638076,-556.2333428571386,0.7649578203095141,0.7062031493845717,"[-18.205222276237404,2.5702255572640453,0.012500002794631152,8.636656435297297,-7.462808155271788]",,False,[],20,"[""RuntimeWarning: invalid value encountered in subtract"",""RuntimeWarning: overflow encountered in exp""]",NOT_AUDITABLE,
