series_id,condition_id,parent_id,block_id,ground_truth,n_samples,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,estimated_period_s,period_label
NWS000001,NW001_NULL_N015_A0,NWP_A0_S00_NULL,NWB_A0_S00,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,0,0,VALID,3,-5.824993800457396,-0.26337177232225173,-2.1794023168172965,-5.561622028135144,-1.9160305444950447,False,129.75885275649713,formal_m1_center_not_selected
NWS000002,NW001_NULL_N015_A0,NWP_A0_S01_NULL,NWB_A0_S01,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,1,0,VALID,3,-4.407212665721925,1.181590990064958,-0.725998414703878,-5.588803655786883,-1.907589404768836,False,128.38883369818976,formal_m1_center_not_selected
NWS000003,NW001_NULL_N015_A0,NWP_A0_S02_NULL,NWB_A0_S02,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,2,0,VALID,3,-5.220944266303205,0.36694420498655056,-1.591954574529983,-5.587888471289755,-1.9588987795165336,False,173.37490389888973,formal_m1_center_not_selected
NWS000004,NW001_NULL_N015_A0,NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,3,0,VALID,3,-4.4386940162013815,1.1260377694625152,-0.6650695152895532,-5.564731785663897,-1.7911072847520684,False,221.27454248011435,formal_m1_center_not_selected
NWS000005,NW001_NULL_N015_A0,NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,4,0,VALID,3,-3.8448894556834916,1.7072156387987185,-0.21740934634650788,-5.55210509448221,-1.9246249851452264,False,129.98049137356668,formal_m1_center_not_selected
NWS000006,NW001_NULL_N015_A0,NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,5,0,VALID,3,-5.095970775600332,0.3634044625299051,-1.5824808803669503,-5.459375238130237,-1.9458853428968554,False,169.24429273644552,formal_m1_center_not_selected
NWS000007,NW001_NULL_N015_A0,NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,6,0,VALID,3,-5.555728694936672,-0.04323661648944466,-1.9918592677612361,-5.512492078447227,-1.9486226512717915,False,166.08174867228485,formal_m1_center_not_selected
NWS000008,NW001_NULL_N015_A0,NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,7,0,VALID,3,-4.896213773744302,0.5406030863320854,-1.3806064516471084,-5.436816860076387,-1.9212095379791938,False,211.0459122344294,formal_m1_center_not_selected
NWS000009,NW001_NULL_N015_A0,NWP_A0_S08_NULL,NWB_A0_S08,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,8,0,VALID,3,-5.646218542351839,-0.17875846127957473,-2.1162674022542314,-5.467460081072264,-1.9375089409746566,False,151.19077864311532,formal_m1_center_not_selected
NWS000010,NW001_NULL_N015_A0,NWP_A0_S09_NULL,NWB_A0_S09,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,9,0,VALID,3,-4.492185034727854,1.1075747118193888,-0.8708523046570145,-5.599759746547242,-1.9784270164764033,False,175.12067436557595,formal_m1_center_not_selected
NWS000011,NW001_NULL_N015_A0,NWP_A0_S10_NULL,NWB_A0_S10,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,10,0,VALID,3,-4.173883104543561,1.338305093476711,-0.6307960083401474,-5.512188198020272,-1.9691011018168583,False,176.01143501240594,formal_m1_center_not_selected
NWS000012,NW001_NULL_N015_A0,NWP_A0_S11_NULL,NWB_A0_S11,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,11,0,VALID,3,-5.025593153168426,0.5336708210362389,-1.3919654899626783,-5.559263974204665,-1.9256363109989172,False,201.83464761225417,formal_m1_center_not_selected
NWS000013,NW001_NULL_N015_A0,NWP_A0_S12_NULL,NWB_A0_S12,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,12,0,VALID,3,-4.470117146543901,1.1889986570375708,-0.7302894332674912,-5.6591158035814715,-1.919288090305062,False,201.80394417384323,formal_m1_center_not_selected
NWS000014,NW001_NULL_N015_A0,NWP_A0_S13_NULL,NWB_A0_S13,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,13,0,VALID,3,-4.564202409698213,1.0015981676210224,-0.9153989186541773,-5.565800577319235,-1.9169970862751997,False,47.10629364870568,formal_m1_center_not_selected
NWS000015,NW001_NULL_N015_A0,NWP_A0_S14_NULL,NWB_A0_S14,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,14,0,VALID,3,-5.198409883651143,0.37974153970731983,-1.5570246357455124,-5.578151423358463,-1.9367661754528323,False,190.30544153248,formal_m1_center_not_selected
NWS000016,NW001_NULL_N015_A0,NWP_A0_S15_NULL,NWB_A0_S15,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,15,0,VALID,3,-4.667900921011341,0.8657562602559583,-0.9831584949493015,-5.5336571812673,-1.8489147552052598,False,215.4231026940301,formal_m1_center_not_selected
NWS000017,NW001_NULL_N015_A0,NWP_A0_S16_NULL,NWB_A0_S16,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,16,0,VALID,3,-4.037308303174299,1.6786832552410669,-0.19705057638864165,-5.715991558415366,-1.8757338316297085,False,215.66418297793376,formal_m1_center_not_selected
NWS000018,NW001_NULL_N015_A0,NWP_A0_S17_NULL,NWB_A0_S17,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,17,0,VALID,3,-4.801341050930063,0.7131755390836911,-1.2208658871155107,-5.514516590013754,-1.9340414261992018,False,166.57865384953243,formal_m1_center_not_selected
NWS000019,NW001_NULL_N015_A0,NWP_A0_S18_NULL,NWB_A0_S18,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,18,0,VALID,3,-3.9641498419819396,1.6358739059296212,-0.27974610875300154,-5.60002374791156,-1.9156200146826228,False,213.25087490380278,formal_m1_center_not_selected
NWS000020,NW001_NULL_N015_A0,NWP_A0_S19_NULL,NWB_A0_S19,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,19,0,VALID,3,-3.8121301802481047,1.8720166903012245,0.0038528749033206466,-5.684146870549329,-1.8681638153979039,False,234.8257532900721,formal_m1_center_not_selected
NWS000021,NW001_NULL_N015_A0,NWP_A0_S20_NULL,NWB_A0_S20,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,20,0,VALID,3,-4.191436342208526,1.0533446858644826,-0.8961686369488602,-5.2447810280730085,-1.9495133228133428,False,171.58823902947626,formal_m1_center_not_selected
NWS000022,NW001_NULL_N015_A0,NWP_A0_S21_NULL,NWB_A0_S21,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,21,0,VALID,3,-4.221079143610488,1.318567916604815,-0.6269754557838629,-5.539647060215303,-1.945543372388678,False,162.40485827733667,formal_m1_center_not_selected
NWS000023,NW001_NULL_N015_A0,NWP_A0_S22_NULL,NWB_A0_S22,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,22,0,VALID,3,-4.456809570904408,1.0898897138694057,-0.8528087769112966,-5.546699284773814,-1.9426984907807023,False,129.79319673838867,formal_m1_center_not_selected
NWS000024,NW001_NULL_N015_A0,NWP_A0_S23_NULL,NWB_A0_S23,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,23,0,VALID,3,-5.610030904080917,-0.07144230677308983,-1.9547917269945705,-5.538588597307827,-1.8833494202214807,False,233.38142344092103,formal_m1_center_not_selected
NWS000025,NW001_NULL_N015_A0,NWP_A0_S24_NULL,NWB_A0_S24,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,24,0,VALID,3,-5.323246468266197,0.36765471597591315,-1.4942980112973592,-5.69090118424211,-1.8619527272732723,False,234.68704536256593,formal_m1_center_not_selected
NWS000026,NW001_NULL_N015_A0,NWP_A0_S25_NULL,NWB_A0_S25,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,25,0,VALID,3,-4.2095863587992,1.231065148979555,-0.7190765587847396,-5.440651507778755,-1.9501417077642946,False,181.9141036946281,formal_m1_center_not_selected
NWS000027,NW001_NULL_N015_A0,NWP_A0_S26_NULL,NWB_A0_S26,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,26,0,VALID,3,-4.217303797700314,1.1906687907866846,-0.7572426205580856,-5.407972588486999,-1.9479114113447702,False,169.60397988081075,formal_m1_center_not_selected
NWS000028,NW001_NULL_N015_A0,NWP_A0_S27_NULL,NWB_A0_S27,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,27,0,VALID,3,-4.741383619143885,0.7592418971736716,-1.1618496805707972,-5.500625516317557,-1.9210915777444688,False,127.67908511853511,formal_m1_center_not_selected
NWS000029,NW001_NULL_N015_A0,NWP_A0_S28_NULL,NWB_A0_S28,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,28,0,VALID,3,-4.444538841227303,1.159627814827278,-0.7606303665323653,-5.604166656054581,-1.9202581813596433,False,148.56506398603526,formal_m1_center_not_selected
NWS000030,NW001_NULL_N015_A0,NWP_A0_S29_NULL,NWB_A0_S29,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,29,0,VALID,3,-4.7916222525861905,0.6964810978086327,-1.2533240657903102,-5.488103350394823,-1.9498051635989428,False,175.60598452728883,formal_m1_center_not_selected
NWS000031,NW001_NULL_N015_A0,NWP_A0_S30_NULL,NWB_A0_S30,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,30,0,VALID,3,-5.026080037378337,0.5231976510713778,-1.3057078635906931,-5.549277688449715,-1.828905514662071,False,217.7764320618134,formal_m1_center_not_selected
NWS000032,NW001_NULL_N015_A0,NWP_A0_S31_NULL,NWB_A0_S31,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,31,0,VALID,3,-4.079883924441319,1.4727245999933736,-0.43832685694256224,-5.552608524434692,-1.9110514569359358,False,128.7280708330673,formal_m1_center_not_selected
NWS000033,NW001_NULL_N015_A0,NWP_A0_S32_NULL,NWB_A0_S32,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,32,0,VALID,3,-4.544013870435089,0.9866260581402813,-0.9780244662585806,-5.53063992857537,-1.964650524398862,False,170.1561670076568,formal_m1_center_not_selected
NWS000034,NW001_NULL_N015_A0,NWP_A0_S33_NULL,NWB_A0_S33,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,33,0,VALID,3,-5.035340596149295,0.4660941801355811,-1.399318715965797,-5.501434776284876,-1.865412896101378,False,124.16831708598198,formal_m1_center_not_selected
NWS000035,NW001_NULL_N015_A0,NWP_A0_S34_NULL,NWB_A0_S34,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,34,0,VALID,3,-6.102415324445863,-0.8365330277708516,-2.781384230446821,-5.265882296675011,-1.9448512026759692,False,170.38370870271805,formal_m1_center_not_selected
NWS000036,NW001_NULL_N015_A0,NWP_A0_S35_NULL,NWB_A0_S35,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,35,0,VALID,3,-5.470279913951273,0.08384181778719935,-1.7605507094174309,-5.554121731738473,-1.8443925272046302,False,237.0173601494822,formal_m1_center_not_selected
NWS000037,NW001_NULL_N015_A0,NWP_A0_S36_NULL,NWB_A0_S36,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,36,0,VALID,3,-4.8665969456195235,0.6752414723876701,-1.2434213590918235,-5.541838418007194,-1.9186628314794936,False,47.25796531224467,formal_m1_center_not_selected
NWS000038,NW001_NULL_N015_A0,NWP_A0_S37_NULL,NWB_A0_S37,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,37,0,VALID,3,-5.331499616434735,0.04800789377484982,-1.818397323447278,-5.379507510209585,-1.8664052172221277,False,126.78688119956757,formal_m1_center_not_selected
NWS000039,NW001_NULL_N015_A0,NWP_A0_S38_NULL,NWB_A0_S38,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,38,0,VALID,3,-5.551560844293089,-0.1573262086029832,-2.0514269465192934,-5.394234635690106,-1.8941007379163102,False,211.81461900843888,formal_m1_center_not_selected
NWS000040,NW001_NULL_N015_A0,NWP_A0_S39_NULL,NWB_A0_S39,NULL_FLARE_RED_NOISE,15,280.0,0.0,,,39,0,VALID,3,-5.10615734019683,0.3165616072283388,-1.639651523465008,-5.422718947425169,-1.9562131306933468,False,172.53281871555714,formal_m1_center_not_selected
NWS000041,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S00_P050,NWB_A0_S00,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,0,0,VALID,3,-6.647658536821394,-1.2039214880923215,-3.209072130822414,-5.443737048729073,-2.0051506427300927,False,57.34151354363065,formal_m1_center_not_selected
NWS000042,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S01_P050,NWB_A0_S01,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,1,0,VALID,3,-5.321627073885454,-0.029724229008987635,-1.5681633364335008,-5.291902844876466,-1.5384391074245132,False,55.54288158911067,formal_m1_center_not_selected
NWS000043,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S02_P050,NWB_A0_S02,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,2,0,VALID,3,-4.65682584977154,0.794144104440365,-0.8126453718696967,-5.450969954211905,-1.6067894763100616,False,53.627232874758526,formal_m1_center_not_selected
NWS000044,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,3,0,VALID,3,-5.3966077811319675,0.13508681063541417,-1.8037841349545003,-5.531694591767382,-1.9388709455899145,False,164.92017185586272,formal_m1_center_not_selected
NWS000045,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,4,0,VALID,3,-2.2936834584797308,2.9816237824923455,1.0829148798567827,-5.275307240972076,-1.8987089026355628,False,162.8682179700006,formal_m1_center_not_selected
NWS000046,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,5,0,VALID,3,-6.496536421930717,-0.872399729342554,-2.785175787341463,-5.624136692588163,-1.9127760579989088,False,125.82320257924385,formal_m1_center_not_selected
NWS000047,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,6,0,VALID,3,-5.179491753361209,0.1989814236451366,-1.5389580153022377,-5.378473177006345,-1.7379394389473743,False,52.11865422784659,formal_m1_center_not_selected
NWS000048,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,7,0,VALID,3,-3.461660681752932,1.9415869982224905,0.1620905193652442,-5.403247679975422,-1.7794964788572463,False,52.66676575853587,formal_m1_center_not_selected
NWS000049,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S08_P050,NWB_A0_S08,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,8,0,VALID,3,-4.162493336272924,1.1496014166215236,-0.5429164622018385,-5.312094752894447,-1.6925178788233621,False,47.84245733757684,formal_m1_center_not_selected
NWS000050,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S09_P050,NWB_A0_S09,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,9,0,VALID,3,-5.705774138960724,-0.0034268153618111086,-1.9765426909088122,-5.702347323598913,-1.973115875547001,False,138.2587832770291,formal_m1_center_not_selected
NWS000051,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S10_P050,NWB_A0_S10,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,10,0,VALID,3,-2.5191082529524764,2.614116999917737,0.8344892833373203,-5.133225252870213,-1.7796277165804169,False,45.878797184119875,formal_m1_center_not_selected
NWS000052,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S11_P050,NWB_A0_S11,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,11,0,VALID,3,-2.9737400033164616,2.2934544570589903,0.7467898111167974,-5.2671944603754515,-1.5466646459421929,False,46.78097332334348,formal_m1_center_not_selected
NWS000053,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S12_P050,NWB_A0_S12,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,12,0,VALID,3,-4.9363071477612515,0.5242165704554083,-1.453628704105971,-5.46052371821666,-1.9778452745613793,False,64.20427982569406,formal_m1_center_not_selected
NWS000054,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S13_P050,NWB_A0_S13,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,13,0,VALID,3,-2.620731601244444,2.483227943371274,0.8423684312264443,-5.1039595446157175,-1.6408595121448295,False,46.7534953468435,formal_m1_center_not_selected
NWS000055,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S14_P050,NWB_A0_S14,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,14,0,VALID,3,-5.321327245169504,0.0716388381023858,-1.797465134499821,-5.39296608327189,-1.8691039726022067,False,54.487663822599885,formal_m1_center_not_selected
NWS000056,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S15_P050,NWB_A0_S15,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,15,0,VALID,3,-5.52046879621664,-0.07479250865439901,-1.7636049508584781,-5.445676287562241,-1.6888124422040791,False,54.85325653930147,formal_m1_center_not_selected
NWS000057,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S16_P050,NWB_A0_S16,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,16,0,VALID,3,-4.775810333705291,0.5241634450579191,-1.4273592382169928,-5.29997377876321,-1.951522683274912,False,64.67983899971448,formal_m1_center_not_selected
NWS000058,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S17_P050,NWB_A0_S17,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,17,0,VALID,3,-5.526647606534047,-0.37746922764968005,-1.959473293013235,-5.149178378884367,-1.582004065363555,False,40.0,formal_m1_center_not_selected
NWS000059,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S18_P050,NWB_A0_S18,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,18,0,VALID,3,-4.942960915385379,0.5736675641151336,-1.2738088484373948,-5.516628479500513,-1.8474764125525285,False,40.0,formal_m1_center_not_selected
NWS000060,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S19_P050,NWB_A0_S19,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,19,0,VALID,3,-3.035057726982022,2.4183771952362996,0.5023568641789771,-5.453434922218321,-1.9160203310573225,False,158.82759727448024,formal_m1_center_not_selected
NWS000061,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S20_P050,NWB_A0_S20,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,20,0,VALID,3,-4.983770279091605,0.5453427864146132,-1.2911026745097507,-5.529113065506218,-1.836445460924364,False,218.29207839152642,formal_m1_center_not_selected
NWS000062,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S21_P050,NWB_A0_S21,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,21,0,VALID,3,-2.3180516207535367,3.0560886434277315,1.135108969920993,-5.374140264181268,-1.9209796735067384,False,46.77888301989952,formal_m1_center_not_selected
NWS000063,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S22_P050,NWB_A0_S22,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,22,0,VALID,3,-3.527218408540462,2.007105401830021,0.2773388455453434,-5.534323810370482,-1.7297665562846776,False,53.95220339089732,formal_m1_center_not_selected
NWS000064,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S23_P050,NWB_A0_S23,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,23,0,VALID,3,-3.488650393414894,1.7701702144035298,0.004852932758944384,-5.258820607818423,-1.7653172816445855,False,51.47772991425862,formal_m1_center_not_selected
NWS000065,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S24_P050,NWB_A0_S24,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,24,0,VALID,3,-4.459056626582321,0.09422111011706669,-1.694966257589459,-4.553277736699387,-1.7891873677065258,False,55.01103947094592,formal_m1_center_not_selected
NWS000066,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S25_P050,NWB_A0_S25,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,25,0,VALID,3,-2.4714436077169073,2.684350952640129,0.746570695161906,-5.155794560357036,-1.9377802574782228,False,144.27983310626465,formal_m1_center_not_selected
NWS000067,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S26_P050,NWB_A0_S26,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,26,0,VALID,3,-5.021697205048673,0.44475818140509205,-1.4377602705736718,-5.466455386453765,-1.8825184519787639,False,40.0,formal_m1_center_not_selected
NWS000068,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S27_P050,NWB_A0_S27,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,27,0,VALID,3,-5.174529171503558,0.30724341297286983,-1.4222812187030742,-5.481772584476428,-1.729524631675944,False,55.67212362260832,formal_m1_center_not_selected
NWS000069,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S28_P050,NWB_A0_S28,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,28,0,VALID,3,-2.9133091696788793,2.610758165472207,0.6701738267095463,-5.524067335151086,-1.940584338762661,False,181.12159663759462,formal_m1_center_not_selected
NWS000070,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S29_P050,NWB_A0_S29,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,29,0,VALID,3,-6.412594155025451,-0.7887042318402422,-2.7032874965512557,-5.623889923185208,-1.9145832647110135,False,154.5664422575234,formal_m1_center_not_selected
NWS000071,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S30_P050,NWB_A0_S30,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,30,0,VALID,3,-3.3800191449894705,1.9801253167741812,0.03665594324482502,-5.360144461763651,-1.9434693735293562,False,179.19405343973327,formal_m1_center_not_selected
NWS000072,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S31_P050,NWB_A0_S31,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,31,0,VALID,3,-5.069521188688176,0.48831295222937854,-1.4539512089757052,-5.557834140917555,-1.9422641612050837,False,129.06762520387107,formal_m1_center_not_selected
NWS000073,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S32_P050,NWB_A0_S32,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,32,0,VALID,3,-5.664525494675315,-0.008284739857508328,-1.9566013290581141,-5.656240754817807,-1.9483165892006058,False,140.1208190477036,formal_m1_center_not_selected
NWS000074,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S33_P050,NWB_A0_S33,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,33,0,VALID,3,-4.035699304598602,0.8480781383393889,-0.22146063110877723,-4.8837774429379905,-1.0695387694481662,False,54.93775170908497,formal_m1_center_not_selected
NWS000075,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S34_P050,NWB_A0_S34,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,34,0,VALID,3,-4.257192131724514,0.9110129908791258,-1.023697832127664,-5.16820512260364,-1.9347108230067898,False,124.2785274519095,formal_m1_center_not_selected
NWS000076,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S35_P050,NWB_A0_S35,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,35,0,VALID,3,-3.5361014322090747,1.6921351512439493,-0.10847558909072763,-5.228236583453024,-1.800610740334677,False,49.705418337594374,formal_m1_center_not_selected
NWS000077,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S36_P050,NWB_A0_S36,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,36,0,VALID,3,-5.938085894509673,-0.42227213114724016,-2.211402695995699,-5.5158137633624325,-1.7891305648484588,False,54.54714926880276,formal_m1_center_not_selected
NWS000078,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S37_P050,NWB_A0_S37,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,37,0,VALID,3,-3.493972252640868,1.731425923826837,-0.05463885123939516,-5.225398176467705,-1.7860647750662322,False,51.60429007419889,formal_m1_center_not_selected
NWS000079,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S38_P050,NWB_A0_S38,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,38,0,VALID,3,-3.6014487178698045,1.7063768571050701,-0.21134854331327713,-5.307825574974874,-1.9177254004183473,False,235.01794321835342,formal_m1_center_not_selected
NWS000080,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S39_P050,NWB_A0_S39,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,39,0,VALID,3,-4.789879719503114,0.25246720577713866,-1.5730724202612025,-5.042346925280253,-1.8255396260383412,False,45.68448135177527,formal_m1_center_not_selected
NWS000081,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S00_P080,NWB_A0_S00,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,0,0,VALID,3,-6.898760618825511,-1.5755137605511482,-3.5011622950817527,-5.323246858274363,-1.9256485345306045,False,125.9253186924773,formal_m1_center_not_selected
NWS000082,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S01_P080,NWB_A0_S01,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,1,0,VALID,3,-5.4581783762287905,-0.103611251073918,-1.895364141854544,-5.3545671251548725,-1.791752890780626,False,125.38031224095795,formal_m1_center_not_selected
NWS000083,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,2,0,VALID,3,-4.70796267868964,0.997374152366735,-0.9702495341508195,-5.705336831056375,-1.9676236865175545,False,139.31411997595916,formal_m1_center_not_selected
NWS000084,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,3,0,VALID,3,-4.786849565630359,0.5177545513761181,-1.3720562278673656,-5.304604117006477,-1.8898107792434837,False,237.5425660551941,formal_m1_center_not_selected
NWS000085,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,4,0,VALID,3,-2.3728017105044583,3.1830597533365577,1.422917099649621,-5.5558614638410155,-1.7601426536869367,False,220.14071324305726,formal_m1_center_not_selected
NWS000086,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,5,0,VALID,3,-6.090794971367661,-1.0065261902140943,-2.950571274968884,-5.0842687811535665,-1.9440450847547899,False,149.15776797616695,formal_m1_center_not_selected
NWS000087,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,6,0,VALID,3,-5.123269873887134,0.5615900436332932,-1.4273815044409313,-5.684859917520427,-1.9889715480742245,False,172.71805297359282,formal_m1_center_not_selected
